 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  8.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 #  Frequency           DOS            GIPR
 #
 # Filling:  0.362199366    
 # Filling Error:   2.59870151E-03
  -12.0000000       5.69039003E-05   1.18821728    
  -11.9600000       6.33888412E-05   1.14750373    
  -11.9200001       6.93403272E-05   1.17205274    
  -11.8800001       7.10811219E-05   1.14876330    
  -11.8400002       8.36696272E-05   1.16832256    
  -11.8000002       8.59548963E-05   1.16488981    
  -11.7600002       9.15584096E-05   1.15430880    
  -11.7200003       9.77177187E-05   1.15830159    
  -11.6800003       1.00236924E-04   1.15014184    
  -11.6400003       1.05925807E-04   1.16607523    
  -11.6000004       1.07905544E-04   1.15646124    
  -11.5600004       1.13579044E-04   1.14651179    
  -11.5200005       1.11552457E-04   1.13653159    
  -11.4800005       1.22718207E-04   1.13604140    
  -11.4400005       1.21350378E-04   1.14652538    
  -11.4000006       1.33874506E-04   1.12646019    
  -11.3600006       1.35977985E-04   1.14938235    
  -11.3200006       1.40836855E-04   1.12006092    
  -11.2800007       1.47774394E-04   1.11774850    
  -11.2400007       1.53719884E-04   1.12001407    
  -11.2000008       1.53593734E-04   1.11689186    
  -11.1600008       1.62556054E-04   1.11722124    
  -11.1200008       1.77478010E-04   1.08463776    
  -11.0800009       1.77857641E-04   1.11587059    
  -11.0400009       1.86981997E-04   1.09432828    
  -11.0000010       2.02744443E-04   1.09638011    
  -10.9600010       2.02243653E-04   1.08768439    
  -10.9200010       2.17460940E-04   1.10351014    
  -10.8800011       2.24007643E-04   1.10129809    
  -10.8400011       2.37138811E-04   1.08569396    
  -10.8000011       2.48842727E-04   1.09822226    
  -10.7600012       2.60767061E-04   1.08480000    
  -10.7200012       2.68487842E-04   1.08139741    
  -10.6800013       2.95071310E-04   1.07195377    
  -10.6400013       3.02050787E-04   1.07511592    
  -10.6000013       3.11180687E-04   1.09013975    
  -10.5600014       3.23336688E-04   1.07222414    
  -10.5200014       3.48120288E-04   1.07584846    
  -10.4800014       3.65311251E-04   1.06556654    
  -10.4400015       3.82759754E-04   1.05692983    
  -10.4000015       3.93445371E-04   1.06326962    
  -10.3600016       4.29112522E-04   1.06800425    
  -10.3200016       4.38983901E-04   1.05579257    
  -10.2800016       4.67933045E-04   1.04487133    
  -10.2400017       4.87326091E-04   1.04673457    
  -10.2000017       5.32209058E-04   1.04475343    
  -10.1600018       5.57329739E-04   1.04845965    
  -10.1200018       6.08156901E-04   1.05258965    
  -10.0800018       6.46101893E-04   1.03963745    
  -10.0400019       6.96862291E-04   1.03423393    
  -10.0000019       7.41338765E-04   1.03741252    
  -9.96000195       7.90726743E-04   1.03113890    
  -9.92000198       8.28244083E-04   1.03318584    
  -9.88000202       8.98259459E-04   1.02690530    
  -9.84000206       9.58729011E-04   1.01978338    
  -9.80000210       1.03318552E-03   1.02003264    
  -9.76000214       1.11174746E-03   1.02064168    
  -9.72000217       1.17685948E-03   1.02318740    
  -9.68000221       1.29136350E-03   1.01976812    
  -9.64000225       1.38609682E-03   1.01407719    
  -9.60000229       1.53814384E-03   1.01122475    
  -9.56000233       1.63462432E-03   1.01094568    
  -9.52000237       1.77447987E-03   1.00959182    
  -9.48000240       2.03993195E-03  0.989312053    
  -9.44000244       2.30898429E-03  0.967070103    
  -9.40000248       2.38758419E-03  0.963286400    
  -9.36000252       2.49293563E-03  0.966740668    
  -9.32000256       2.62159319E-03  0.970608652    
  -9.28000259       2.82908720E-03  0.972450972    
  -9.24000263       2.94849556E-03  0.973648131    
  -9.20000267       3.08742677E-03  0.974906921    
  -9.16000271       3.30773671E-03  0.979359329    
  -9.12000275       3.57076619E-03  0.980383396    
  -9.08000278       3.85957980E-03  0.984408796    
  -9.04000282       4.22741566E-03  0.986819088    
  -9.00000286       4.95700678E-03  0.978755772    
  -8.96000290       8.27939156E-03  0.880620718    
  -8.92000294       1.06142070E-02  0.871180117    
  -8.88000298       1.28223868E-02  0.883773327    
  -8.84000301       1.71765313E-02  0.904357255    
  -8.80000305       1.79041419E-02  0.907717049    
  -8.76000309       1.79440938E-02  0.905697405    
  -8.72000313       1.79026164E-02  0.906048357    
  -8.68000317       1.80778746E-02  0.903620601    
  -8.64000320       1.80275049E-02  0.903097987    
  -8.60000324       1.79627072E-02  0.904454589    
  -8.56000328       1.81637444E-02  0.903959990    
  -8.52000332       1.80783831E-02  0.902265608    
  -8.48000336       1.79254860E-02  0.905199885    
  -8.44000340       1.79066714E-02  0.907223761    
  -8.40000343       1.78572107E-02  0.908304989    
  -8.36000347       1.75648965E-02  0.908036709    
  -8.32000351       1.74380951E-02  0.910414279    
  -8.28000355       1.74598414E-02  0.909511983    
  -8.24000359       1.73965022E-02  0.909382463    
  -8.20000362       1.72616597E-02  0.909909725    
  -8.16000366       1.73350833E-02  0.908690751    
  -8.12000370       1.72011107E-02  0.909460843    
  -8.08000374       1.70844849E-02  0.911216736    
  -8.04000378       1.70302819E-02  0.910148025    
  -8.00000381       1.70175526E-02  0.910570741    
  -7.96000385       1.68237854E-02  0.911255836    
  -7.92000389       1.68799330E-02  0.910696030    
  -7.88000393       1.66601427E-02  0.908892572    
  -7.84000397       1.66738033E-02  0.910143077    
  -7.80000401       1.65693387E-02  0.909335494    
  -7.76000404       1.63888279E-02  0.908621907    
  -7.72000408       1.63612850E-02  0.908384681    
  -7.68000412       1.67722981E-02  0.908784389    
  -7.64000416       1.77595690E-02  0.914299428    
  -7.60000420       1.85711924E-02  0.915892899    
  -7.56000423       1.91202238E-02  0.918680072    
  -7.52000427       1.99107174E-02  0.920807123    
  -7.48000431       2.05281451E-02  0.923214614    
  -7.44000435       2.07865015E-02  0.923749983    
  -7.40000439       2.11575106E-02  0.924490273    
  -7.36000443       2.15324890E-02  0.924911857    
  -7.32000446       2.17716917E-02  0.925126731    
  -7.28000450       2.21027117E-02  0.925706685    
  -7.24000454       2.22304519E-02  0.926656127    
  -7.20000458       2.25820374E-02  0.926674008    
  -7.16000462       2.28185132E-02  0.926106870    
  -7.12000465       2.27296650E-02  0.927336097    
  -7.08000469       2.30888352E-02  0.926879168    
  -7.04000473       2.28765197E-02  0.927376270    
  -7.00000477       2.32340991E-02  0.926902235    
  -6.96000481       2.40661260E-02  0.916283429    
  -6.92000484       2.56567448E-02  0.891998053    
  -6.88000488       2.63899043E-02  0.879788637    
  -6.84000492       2.75759026E-02  0.870999157    
  -6.80000496       2.79745348E-02  0.864477634    
  -6.76000500       2.87382957E-02  0.857272029    
  -6.72000504       2.88511813E-02  0.854435563    
  -6.68000507       2.96290852E-02  0.847580552    
  -6.64000511       2.98314597E-02  0.846196055    
  -6.60000515       3.04010157E-02  0.841114879    
  -6.56000519       3.07997484E-02  0.836204112    
  -6.52000523       3.12758423E-02  0.831865251    
  -6.48000526       3.13617177E-02  0.831414998    
  -6.44000530       3.17884274E-02  0.828786314    
  -6.40000534       3.20188813E-02  0.824525714    
  -6.36000538       3.21587138E-02  0.822421789    
  -6.32000542       3.24965678E-02  0.821164727    
  -6.28000546       3.26835699E-02  0.819665313    
  -6.24000549       3.31482217E-02  0.815229475    
  -6.20000553       3.31816487E-02  0.813612044    
  -6.16000557       3.33172344E-02  0.812927246    
  -6.12000561       3.37027498E-02  0.809383571    
  -6.08000565       3.37908939E-02  0.808203399    
  -6.04000568       3.40270773E-02  0.807253361    
  -6.00000572       3.42608206E-02  0.807122231    
  -5.96000576       3.44975106E-02  0.802658498    
  -5.92000580       3.43422778E-02  0.800706625    
  -5.88000584       3.46549712E-02  0.798371434    
  -5.84000587       3.50611769E-02  0.798063576    
  -5.80000591       3.52154858E-02  0.795696735    
  -5.76000595       3.52419615E-02  0.793071628    
  -5.72000599       3.56400125E-02  0.792229712    
  -5.68000603       3.58025506E-02  0.790609062    
  -5.64000607       3.60695496E-02  0.790557981    
  -5.60000610       3.60313654E-02  0.787331820    
  -5.56000614       3.60932238E-02  0.786321402    
  -5.52000618       3.62711772E-02  0.783573031    
  -5.48000622       3.64298150E-02  0.783250630    
  -5.44000626       3.66643406E-02  0.782491684    
  -5.40000629       3.64781842E-02  0.779872894    
  -5.36000633       3.69014144E-02  0.778017759    
  -5.32000637       3.73217650E-02  0.775764406    
  -5.28000641       3.73800881E-02  0.774994612    
  -5.24000645       3.73568945E-02  0.773768127    
  -5.20000648       3.76914479E-02  0.770817518    
  -5.16000652       3.74317206E-02  0.769701421    
  -5.12000656       3.80058847E-02  0.767461836    
  -5.08000660       3.80312204E-02  0.766724586    
  -5.04000664       3.82174961E-02  0.765575945    
  -5.00000668       3.83082367E-02  0.762512207    
  -4.96000671       3.85047644E-02  0.760485530    
  -4.92000675       3.81934009E-02  0.762248278    
  -4.88000679       3.86059992E-02  0.758000910    
  -4.84000683       3.89080867E-02  0.758004367    
  -4.80000687       3.87903377E-02  0.754588783    
  -4.76000690       3.89397070E-02  0.753935516    
  -4.72000694       3.92578915E-02  0.752278805    
  -4.68000698       3.92667055E-02  0.750982642    
  -4.64000702       3.94834206E-02  0.749367356    
  -4.60000706       3.95710170E-02  0.746982574    
  -4.56000710       3.94391045E-02  0.748394132    
  -4.52000713       3.99143808E-02  0.744573534    
  -4.48000717       4.00092229E-02  0.745717406    
  -4.44000721       4.00012583E-02  0.742651939    
  -4.40000725       3.99425477E-02  0.740371168    
  -4.36000729       4.04825434E-02  0.739244044    
  -4.32000732       4.03598510E-02  0.737941325    
  -4.28000736       4.08270992E-02  0.736034811    
  -4.24000740       4.04368527E-02  0.735025346    
  -4.20000744       4.07670215E-02  0.732999861    
  -4.16000748       4.09495868E-02  0.731364012    
  -4.12000751       4.06659432E-02  0.730229199    
  -4.08000755       4.09550853E-02  0.728870153    
  -4.04000759       4.14094925E-02  0.726656914    
  -4.00000763       4.14238945E-02  0.723771513    
  -3.96000767       4.14317138E-02  0.722906232    
  -3.92000771       4.15991694E-02  0.723211527    
  -3.88000774       4.19509076E-02  0.721403003    
  -3.84000778       4.19571958E-02  0.718867838    
  -3.80000782       4.23095934E-02  0.716832578    
  -3.76000786       4.21235338E-02  0.716996908    
  -3.72000790       4.23651412E-02  0.715530515    
  -3.68000793       4.26161364E-02  0.712247431    
  -3.64000797       4.27634977E-02  0.710868597    
  -3.60000801       4.26916517E-02  0.708835304    
  -3.56000805       4.24326323E-02  0.708928347    
  -3.52000809       4.31920514E-02  0.706921577    
  -3.48000813       4.32208292E-02  0.703653216    
  -3.44000816       4.30326052E-02  0.704282522    
  -3.40000820       4.32061218E-02  0.701504230    
  -3.36000824       4.35903072E-02  0.701084912    
  -3.32000828       4.38478589E-02  0.698439777    
  -3.28000832       4.37186062E-02  0.697611988    
  -3.24000835       4.39909026E-02  0.694599807    
  -3.20000839       4.40372340E-02  0.693937361    
  -3.16000843       4.41244245E-02  0.691278279    
  -3.12000847       4.42657918E-02  0.689274848    
  -3.08000851       4.43423875E-02  0.687777460    
  -3.04000854       4.46874946E-02  0.686404645    
  -3.00000858       4.49015237E-02  0.684836566    
  -2.96000862       4.46516164E-02  0.683503866    
  -2.92000866       4.49706726E-02  0.681765914    
  -2.88000870       4.48812954E-02  0.679778337    
  -2.84000874       4.55482788E-02  0.678998291    
  -2.80000877       4.54430543E-02  0.676388025    
  -2.76000881       4.56196703E-02  0.675131857    
  -2.72000885       4.58372906E-02  0.673036218    
  -2.68000889       4.56975624E-02  0.671278656    
  -2.64000893       4.61052582E-02  0.668798983    
  -2.60000896       4.62497137E-02  0.668653965    
  -2.56000900       4.64766398E-02  0.665903091    
  -2.52000904       4.65851910E-02  0.664855659    
  -2.48000908       4.72760983E-02  0.661221385    
  -2.44000912       4.68320884E-02  0.660501659    
  -2.40000916       4.74367552E-02  0.658336639    
  -2.36000919       4.73241024E-02  0.658063710    
  -2.32000923       4.74573858E-02  0.656008124    
  -2.28000927       4.75823246E-02  0.653484046    
  -2.24000931       4.77873608E-02  0.652696311    
  -2.20000935       4.79252599E-02  0.651850760    
  -2.16000938       4.84342910E-02  0.649061561    
  -2.12000942       4.83802855E-02  0.647973239    
  -2.08000946       4.85033095E-02  0.647247970    
  -2.04000950       4.80663590E-02  0.646140337    
  -2.00000954       4.86604758E-02  0.645789564    
  -1.96000957       4.84588593E-02  0.645896375    
  -1.92000961       4.91804332E-02  0.641430497    
  -1.88000965       4.94307280E-02  0.640655220    
  -1.84000969       4.99345884E-02  0.639842093    
  -1.80000973       5.06342389E-02  0.636877656    
  -1.76000977       5.08563891E-02  0.635950744    
  -1.72000980       5.13754785E-02  0.634670734    
  -1.68000984       5.18303476E-02  0.631365120    
  -1.64000988       5.27877472E-02  0.629445136    
  -1.60000992       5.35534881E-02  0.626310110    
  -1.56000996       5.46341352E-02  0.623985410    
  -1.52000999       5.57678491E-02  0.620859742    
  -1.48001003       5.60407527E-02  0.619191051    
  -1.44001007       5.61054908E-02  0.617672563    
  -1.40001011       5.60852662E-02  0.615759194    
  -1.36001015       5.69954924E-02  0.614919007    
  -1.32001019       5.71085736E-02  0.614346445    
  -1.28001022       5.79140931E-02  0.613203406    
  -1.24001026       5.77103868E-02  0.611654341    
  -1.20001030       5.77820241E-02  0.611373544    
  -1.16001034       5.86442016E-02  0.609107375    
  -1.12001038       5.90489544E-02  0.609796941    
  -1.08001041       5.93152829E-02  0.609164476    
  -1.04001045       5.96917644E-02  0.608670473    
  -1.00001049       6.04840107E-02  0.607321143    
 -0.960010469       6.16674833E-02  0.606994092    
 -0.920010448       6.29194081E-02  0.606891870    
 -0.880010426       6.39024079E-02  0.606094658    
 -0.840010405       6.50007501E-02  0.606648266    
 -0.800010383       6.61161095E-02  0.606582820    
 -0.760010362       6.75967708E-02  0.607473493    
 -0.720010340       6.94650188E-02  0.609031916    
 -0.680010319       7.09639937E-02  0.610612094    
 -0.640010297       7.24174380E-02  0.613443434    
 -0.600010276       7.46035576E-02  0.616533458    
 -0.560010254       7.72390142E-02  0.620248377    
 -0.520010233       7.94878975E-02  0.625559568    
 -0.480010241       7.52581730E-02  0.634763241    
 -0.440010250       7.63063431E-02  0.643065453    
 -0.400010258       7.94605687E-02  0.650388420    
 -0.360010266       7.98260570E-02  0.651385963    
 -0.320010275       7.97456205E-02  0.648733020    
 -0.280010283       7.93992355E-02  0.646559477    
 -0.240010291       7.95231834E-02  0.644536555    
 -0.200010300       7.94205293E-02  0.643354774    
 -0.160010308       7.88053870E-02  0.641586125    
 -0.120010309       7.83983245E-02  0.639085948    
  -8.00103098E-02   7.83344656E-02  0.637155056    
  -4.00103107E-02   7.86680952E-02  0.635186076    
  -1.03116035E-05   6.49675429E-02  0.646801770    
   3.99896875E-02   6.52865916E-02  0.644185603    
   7.99896866E-02   6.59218654E-02  0.641075969    
  0.119989686       6.63051754E-02  0.637245715    
  0.159989685       6.73995465E-02  0.635836303    
  0.199989676       6.85091764E-02  0.632592976    
  0.239989668       6.96150437E-02  0.629905522    
  0.279989660       7.11402372E-02  0.627750695    
  0.319989651       7.12305754E-02  0.625457823    
  0.359989643       7.24426806E-02  0.623402536    
  0.399989635       7.33447075E-02  0.621043980    
  0.439989626       7.52598271E-02  0.617425501    
  0.479989618       8.53553116E-02  0.615253270    
  0.519989610       9.18341875E-02  0.624322295    
  0.559989631       9.59493890E-02  0.631603837    
  0.599989653       9.91865396E-02  0.637352645    
  0.639989674      0.101949327      0.641253889    
  0.679989696      0.104445733      0.644506633    
  0.719989717      0.105952464      0.646587312    
  0.759989738      0.108221129      0.649005413    
  0.799989760      0.109815694      0.650061369    
  0.839989781      0.110623837      0.650486588    
  0.879989803      0.111926734      0.652177095    
  0.919989824      0.113091201      0.653427184    
  0.959989846      0.114859223      0.654429376    
  0.999989867      0.114811204      0.654759049    
   1.03998983      0.116464674      0.655074537    
   1.07998979      0.117140174      0.654914439    
   1.11998975      0.118712664      0.654962838    
   1.15998971      0.119624369      0.655479133    
   1.19998968      0.119921289      0.655497849    
   1.23998964      0.120137922      0.655467987    
   1.27998960      0.122080371      0.655984938    
   1.31998956      0.122614287      0.655471623    
   1.35998952      0.123057462      0.655250072    
   1.39998949      0.123419486      0.656287134    
   1.43998945      0.124499068      0.656544268    
   1.47998941      0.125138968      0.657288730    
   1.51998937      0.124011479      0.658301651    
   1.55998933      0.123055540      0.661410570    
   1.59998930      0.122767448      0.662255824    
   1.63998926      0.121903539      0.662453771    
   1.67998922      0.122145392      0.664975584    
   1.71998918      0.121881276      0.665503263    
   1.75998914      0.122132540      0.666955233    
   1.79998910      0.121649086      0.667624891    
   1.83998907      0.122307710      0.668134451    
   1.87998903      0.121404573      0.669354856    
   1.91998899      0.121722817      0.669942260    
   1.95998895      0.121356167      0.670931816    
   1.99998891      0.122116953      0.671294689    
   2.03998899      0.123425469      0.670814753    
   2.07998896      0.123241909      0.672194421    
   2.11998892      0.124324709      0.672547936    
   2.15998888      0.124517061      0.673624218    
   2.19998884      0.124946833      0.673683524    
   2.23998880      0.125222057      0.674346864    
   2.27998877      0.125691041      0.675697923    
   2.31998873      0.125663832      0.678139269    
   2.35998869      0.126040936      0.679095507    
   2.39998865      0.125831574      0.680493772    
   2.43998861      0.125920966      0.681739211    
   2.47998857      0.126639724      0.682958007    
   2.51998854      0.126723483      0.684909761    
   2.55998850      0.126948297      0.686654091    
   2.59998846      0.127101749      0.689261496    
   2.63998842      0.126667425      0.691508472    
   2.67998838      0.125468194      0.694435537    
   2.71998835      0.121021494      0.700157702    
   2.75998831      0.118910268      0.705021560    
   2.79998827      0.117613412      0.707734108    
   2.83998823      0.117606059      0.709150851    
   2.87998819      0.117158011      0.712007880    
   2.91998816      0.116478547      0.715051770    
   2.95998812      0.115479767      0.718534648    
   2.99998808      0.114895709      0.719231009    
   3.03998804      0.115107663      0.722654879    
   3.07998800      0.115364224      0.724122822    
   3.11998796      0.115050495      0.726120353    
   3.15998793      0.114278093      0.729455113    
   3.19998789      0.114590481      0.730644643    
   3.23998785      0.113586336      0.732692659    
   3.27998781      0.113638282      0.735507429    
   3.31998777      0.113560714      0.737616658    
   3.35998774      0.112967439      0.740131617    
   3.39998770      0.113884546      0.743599832    
   3.43998766      0.113088742      0.745330334    
   3.47998762      0.112394199      0.746246099    
   3.51998758      0.111839667      0.751016140    
   3.55998755      0.111275323      0.752977729    
   3.59998751      0.110413007      0.755436599    
   3.63998747      0.110281415      0.758353353    
   3.67998743      0.111004911      0.759431422    
   3.71998739      0.111006118      0.761368752    
   3.75998735      0.111717306      0.762369990    
   3.79998732      0.111249313      0.763045013    
   3.83998728      0.111683264      0.763960719    
   3.87998724      0.112457998      0.765801609    
   3.91998720      0.112930186      0.767964423    
   3.95998716      0.113181971      0.767993271    
   3.99998713      0.113127932      0.770257592    
   4.03998709      0.113458261      0.771505177    
   4.07998705      0.105631717      0.756284237    
   4.11998701       9.02513787E-02  0.720413685    
   4.15998697       8.20234939E-02  0.696031213    
   4.19998693       7.65784457E-02  0.680773497    
   4.23998690       7.23968297E-02  0.669762373    
   4.27998686       6.85093850E-02  0.660154521    
   4.31998682       6.59477562E-02  0.652751625    
   4.35998678       6.27341047E-02  0.646136403    
   4.39998674       5.82603477E-02  0.634225547    
   4.43998671       5.67549095E-02  0.631807685    
   4.47998667       5.48551641E-02  0.630611420    
   4.51998663       5.29167019E-02  0.630452931    
   4.55998659       5.15082106E-02  0.631189823    
   4.59998655       4.93105389E-02  0.633859038    
   4.63998652       4.84615155E-02  0.636088431    
   4.67998648       4.73099090E-02  0.640280843    
   4.71998644       4.60307971E-02  0.642531455    
   4.75998640       4.47094329E-02  0.646224916    
   4.79998636       4.36443090E-02  0.651695073    
   4.83998632       4.25012372E-02  0.656161427    
   4.87998629       4.16030139E-02  0.661422014    
   4.91998625       4.07931246E-02  0.666221619    
   4.95998621       4.00111452E-02  0.670984089    
   4.99998617       3.93856838E-02  0.676445782    
   5.03998613       3.95818576E-02  0.679060817    
   5.07998610       3.92808095E-02  0.682162166    
   5.11998606       3.88323031E-02  0.686023414    
   5.15998602       3.87289040E-02  0.688537538    
   5.19998598       3.84101234E-02  0.691138923    
   5.23998594       3.80365849E-02  0.694295466    
   5.27998590       3.83123234E-02  0.697925031    
   5.31998587       3.79464477E-02  0.700314879    
   5.35998583       3.75709720E-02  0.704415858    
   5.39998579       3.71786617E-02  0.707104087    
   5.43998575       3.71715128E-02  0.709197462    
   5.47998571       3.67844179E-02  0.712233245    
   5.51998568       3.67031954E-02  0.716284335    
   5.55998564       3.66164297E-02  0.717899561    
   5.59998560       3.62183377E-02  0.721094429    
   5.63998556       3.61772031E-02  0.725057483    
   5.67998552       3.59217897E-02  0.727049947    
   5.71998549       3.58557254E-02  0.731904089    
   5.75998545       3.53918634E-02  0.732615650    
   5.79998541       3.49837989E-02  0.736782014    
   5.83998537       3.53568308E-02  0.739699125    
   5.87998533       3.47107463E-02  0.742151022    
   5.91998529       3.49291600E-02  0.744437456    
   5.95998526       3.47772017E-02  0.747394145    
   5.99998522       3.42738032E-02  0.750505626    
   6.03998518       3.40425596E-02  0.754313767    
   6.07998514       3.35970595E-02  0.757265508    
   6.11998510       3.35552692E-02  0.761781573    
   6.15998507       3.33670154E-02  0.763226569    
