 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.304672420    
 # Filling Error:   4.22389898E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.93972483E-05   1.08812225    
  -11.9600000       1.99839560E-05   1.10036445    
  -11.9200001       2.06061868E-05   1.10504520    
  -11.8800001       2.14538759E-05   1.07756579    
  -11.8400002       2.25186777E-05   1.08813572    
  -11.8000002       2.25619697E-05   1.09111059    
  -11.7600002       2.35467778E-05   1.07485163    
  -11.7200003       2.49552395E-05   1.09127450    
  -11.6800003       2.55748346E-05   1.09703469    
  -11.6400003       2.63123220E-05   1.08494568    
  -11.6000004       2.73183141E-05   1.08199501    
  -11.5600004       2.78364241E-05   1.09028053    
  -11.5200005       2.97285151E-05   1.08535647    
  -11.4800005       3.04506448E-05   1.07953393    
  -11.4400005       3.12863194E-05   1.07300138    
  -11.4000006       3.27068919E-05   1.08416212    
  -11.3600006       3.34585166E-05   1.07977223    
  -11.3200006       3.44628170E-05   1.08425546    
  -11.2800007       3.56017736E-05   1.06950903    
  -11.2400007       3.62433966E-05   1.06026852    
  -11.2000008       3.80437559E-05   1.07688093    
  -11.1600008       3.95999668E-05   1.07224882    
  -11.1200008       4.01737052E-05   1.09808576    
  -11.0800009       4.18999189E-05   1.07729185    
  -11.0400009       4.22625417E-05   1.07446992    
  -11.0000010       4.44324942E-05   1.06138027    
  -10.9600010       4.62969801E-05   1.06914234    
  -10.9200010       4.78199290E-05   1.07610416    
  -10.8800011       4.82372452E-05   1.05500948    
  -10.8400011       5.03353658E-05   1.06825686    
  -10.8000011       5.28554338E-05   1.04228330    
  -10.7600012       5.31474398E-05   1.04942155    
  -10.7200012       5.51815974E-05   1.04323292    
  -10.6800013       5.59359323E-05   1.05441856    
  -10.6400013       5.83475194E-05   1.05832982    
  -10.6000013       5.99491723E-05   1.05624866    
  -10.5600014       6.19105267E-05   1.06524801    
  -10.5200014       6.32337833E-05   1.04524195    
  -10.4800014       6.63407191E-05   1.05617332    
  -10.4400015       6.80968660E-05   1.04616559    
  -10.4000015       6.84184051E-05   1.06405568    
  -10.3600016       7.03571059E-05   1.05356979    
  -10.3200016       7.37224109E-05   1.04451942    
  -10.2800016       7.70593833E-05   1.04729462    
  -10.2400017       7.85738812E-05   1.03095257    
  -10.2000017       7.97841203E-05   1.04995430    
  -10.1600018       8.24402814E-05   1.05286217    
  -10.1200018       8.58663334E-05   1.05010056    
  -10.0800018       8.83424582E-05   1.04034841    
  -10.0400019       9.18779333E-05   1.03549814    
  -10.0000019       9.44074345E-05   1.03677630    
  -9.96000195       9.61605037E-05   1.03543246    
  -9.92000198       1.01526472E-04   1.04030871    
  -9.88000202       1.04781670E-04   1.03391206    
  -9.84000206       1.06938278E-04   1.02557802    
  -9.80000210       1.11926754E-04   1.03021836    
  -9.76000214       1.15864896E-04   1.03386033    
  -9.72000217       1.17753836E-04   1.03528762    
  -9.68000221       1.24515835E-04   1.03083348    
  -9.64000225       1.28001106E-04   1.02762830    
  -9.60000229       1.32993111E-04   1.02499211    
  -9.56000233       1.37267736E-04   1.02566230    
  -9.52000237       1.41457698E-04   1.02120709    
  -9.48000240       1.46720617E-04   1.02060378    
  -9.44000244       1.51325119E-04   1.02052402    
  -9.40000248       1.57203700E-04   1.02314448    
  -9.36000252       1.58984491E-04   1.01989281    
  -9.32000256       1.67137579E-04   1.02351987    
  -9.28000259       1.70657004E-04   1.02093458    
  -9.24000263       1.79122944E-04   1.02232969    
  -9.20000267       1.85497469E-04   1.02312219    
  -9.16000271       1.93628104E-04   1.01606464    
  -9.12000275       1.99323840E-04   1.01447439    
  -9.08000278       2.05766613E-04   1.01794016    
  -9.04000282       2.14529224E-04   1.01799488    
  -9.00000286       2.23180337E-04   1.01308918    
  -8.96000290       2.31664104E-04   1.01653993    
  -8.92000294       2.38837951E-04   1.01258945    
  -8.88000298       2.48645112E-04   1.01146746    
  -8.84000301       2.59302586E-04   1.01670456    
  -8.80000305       2.70872493E-04   1.01373422    
  -8.76000309       2.74001737E-04   1.01086688    
  -8.72000313       2.90143973E-04   1.01003480    
  -8.68000317       3.04060843E-04   1.01171601    
  -8.64000320       3.08606366E-04   1.01042485    
  -8.60000324       3.20793566E-04   1.01127601    
  -8.56000328       3.38329293E-04   1.01165819    
  -8.52000332       3.50507820E-04   1.00785804    
  -8.48000336       3.71123868E-04   1.00821185    
  -8.44000340       3.81831167E-04   1.00953424    
  -8.40000343       3.93711409E-04   1.00898170    
  -8.36000347       4.12350142E-04   1.00742972    
  -8.32000351       4.30117652E-04   1.00582063    
  -8.28000355       4.51318076E-04   1.00687289    
  -8.24000359       4.70580242E-04   1.00520897    
  -8.20000362       4.89664788E-04   1.00604820    
  -8.16000366       5.12009370E-04   1.00519550    
  -8.12000370       5.33945975E-04   1.00354505    
  -8.08000374       5.56554587E-04   1.00377834    
  -8.04000378       5.91957301E-04   1.00400007    
  -8.00000381       6.04822068E-04   1.00529885    
  -7.96000385       6.41582650E-04   1.00364029    
  -7.92000389       6.94814255E-04   1.00324011    
  -7.88000393       7.13513233E-04   1.00339091    
  -7.84000397       7.50579522E-04   1.00307667    
  -7.80000401       7.81221199E-04   1.00255501    
  -7.76000404       8.20835878E-04   1.00248337    
  -7.72000408       8.72966484E-04   1.00118673    
  -7.68000412       9.21772094E-04   1.00098026    
  -7.64000416       9.71051864E-04  0.999854088    
  -7.60000420       1.02943496E-03   1.00074995    
  -7.56000423       1.08272722E-03  0.999438465    
  -7.52000427       1.16325310E-03  0.999234259    
  -7.48000431       1.22493459E-03  0.998758972    
  -7.44000435       1.26778998E-03  0.997456491    
  -7.40000439       1.31224503E-03  0.997496247    
  -7.36000443       1.33061828E-03  0.997051835    
  -7.32000446       1.35688658E-03  0.996428847    
  -7.28000450       1.40652363E-03  0.995381296    
  -7.24000454       1.44608668E-03  0.994637907    
  -7.20000458       1.46090798E-03  0.993144691    
  -7.16000462       1.51871936E-03  0.992360473    
  -7.12000465       1.55173882E-03  0.991549432    
  -7.08000469       1.60940748E-03  0.990025818    
  -7.04000473       1.63016981E-03  0.988701880    
  -7.00000477       1.69839640E-03  0.986439168    
  -6.96000481       1.75790431E-03  0.983288407    
  -6.92000484       1.80820958E-03  0.978627384    
  -6.88000488       1.88463659E-03  0.971358299    
  -6.84000492       1.98419811E-03  0.956583321    
  -6.80000496       2.04047002E-03  0.954651117    
