 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.319833040    
 # Filling Error:   4.28451365E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       2.36128963E-05   1.09073377    
  -11.9600000       2.44136372E-05   1.09128666    
  -11.9200001       2.44975108E-05   1.10112369    
  -11.8800001       2.54936858E-05   1.08951306    
  -11.8400002       2.63044749E-05   1.08988523    
  -11.8000002       2.73421647E-05   1.08896899    
  -11.7600002       2.82590754E-05   1.08042574    
  -11.7200003       2.86315135E-05   1.07021940    
  -11.6800003       3.02798580E-05   1.08033502    
  -11.6400003       3.15552279E-05   1.08504939    
  -11.6000004       3.23824788E-05   1.08483458    
  -11.5600004       3.30078547E-05   1.11005270    
  -11.5200005       3.42081184E-05   1.07414544    
  -11.4800005       3.53846590E-05   1.07726157    
  -11.4400005       3.66399618E-05   1.06081426    
  -11.4000006       3.82262151E-05   1.07986808    
  -11.3600006       3.95138413E-05   1.07878971    
  -11.3200006       3.99112760E-05   1.06177115    
  -11.2800007       4.12713744E-05   1.07451010    
  -11.2400007       4.33390960E-05   1.05068827    
  -11.2000008       4.45660080E-05   1.09360027    
  -11.1600008       4.54860638E-05   1.08219457    
  -11.1200008       4.75738998E-05   1.08195269    
  -11.0800009       4.86386198E-05   1.08407354    
  -11.0400009       4.95775348E-05   1.06546950    
  -11.0000010       5.08987541E-05   1.08244205    
  -10.9600010       5.37570668E-05   1.06098068    
  -10.9200010       5.51038538E-05   1.06580639    
  -10.8800011       5.71843084E-05   1.05698049    
  -10.8400011       5.82229877E-05   1.04983974    
  -10.8000011       6.07826732E-05   1.05331397    
  -10.7600012       6.39713835E-05   1.04010510    
  -10.7200012       6.58318313E-05   1.06424749    
  -10.6800013       6.91960013E-05   1.04449892    
  -10.6400013       7.11259127E-05   1.04696023    
  -10.6000013       7.45920479E-05   1.05156934    
  -10.5600014       7.68319296E-05   1.04398799    
  -10.5200014       7.84509029E-05   1.05662835    
  -10.4800014       8.36530307E-05   1.05287468    
  -10.4400015       8.59225838E-05   1.05244422    
  -10.4000015       8.91239542E-05   1.03814709    
  -10.3600016       9.20258608E-05   1.04623365    
  -10.3200016       9.66906591E-05   1.04344237    
  -10.2800016       9.89964392E-05   1.03685963    
  -10.2400017       1.03723054E-04   1.04193997    
  -10.2000017       1.04349238E-04   1.03193140    
  -10.1600018       1.06981352E-04   1.02904296    
  -10.1200018       1.11436100E-04   1.04049563    
  -10.0800018       1.16716983E-04   1.03703475    
  -10.0400019       1.18910400E-04   1.02905691    
  -10.0000019       1.23682548E-04   1.03559291    
  -9.96000195       1.26980129E-04   1.03629005    
  -9.92000198       1.29672844E-04   1.02733064    
  -9.88000202       1.35634851E-04   1.03084719    
  -9.84000206       1.40636243E-04   1.03249192    
  -9.80000210       1.41889745E-04   1.02543998    
  -9.76000214       1.51235654E-04   1.02844405    
  -9.72000217       1.53698318E-04   1.03241765    
  -9.68000221       1.62092314E-04   1.02156699    
  -9.64000225       1.64377736E-04   1.02348351    
  -9.60000229       1.69854378E-04   1.02641165    
  -9.56000233       1.76138812E-04   1.02499104    
  -9.52000237       1.82349133E-04   1.02011251    
  -9.48000240       1.88560036E-04   1.02262497    
  -9.44000244       1.94662629E-04   1.01572502    
  -9.40000248       2.01687522E-04   1.02022243    
  -9.36000252       2.07391757E-04   1.02166104    
  -9.32000256       2.13996900E-04   1.01529491    
  -9.28000259       2.23559662E-04   1.01385796    
  -9.24000263       2.30095960E-04   1.01586318    
  -9.20000267       2.40809255E-04   1.01915753    
  -9.16000271       2.45839561E-04   1.01411712    
  -9.12000275       2.54633866E-04   1.01766837    
  -9.08000278       2.69708165E-04   1.01215410    
  -9.04000282       2.76597129E-04   1.01298916    
  -9.00000286       2.87927309E-04   1.01152337    
  -8.96000290       2.97427410E-04   1.01594305    
  -8.92000294       3.09788884E-04   1.01063919    
  -8.88000298       3.18333186E-04   1.00980020    
  -8.84000301       3.30987794E-04   1.01050925    
  -8.80000305       3.47722205E-04   1.00972366    
  -8.76000309       3.60765145E-04   1.00933921    
  -8.72000313       3.70637281E-04   1.00937772    
  -8.68000317       3.92902992E-04   1.01044166    
  -8.64000320       4.07619023E-04   1.00648654    
  -8.60000324       4.22124111E-04   1.00766826    
  -8.56000328       4.36434639E-04   1.00779402    
  -8.52000332       4.63100878E-04   1.00753653    
  -8.48000336       4.81359224E-04   1.00625885    
  -8.44000340       4.98275796E-04   1.00641632    
  -8.40000343       5.17069013E-04   1.00609672    
  -8.36000347       5.46321739E-04   1.00634241    
  -8.32000351       5.63217269E-04   1.00565815    
  -8.28000355       5.85889502E-04   1.00638318    
  -8.24000359       6.10340387E-04   1.00485027    
  -8.20000362       6.55186886E-04   1.00350630    
  -8.16000366       6.87726308E-04   1.00401127    
  -8.12000370       7.29514926E-04   1.00412524    
  -8.08000374       7.37439608E-04   1.00360191    
  -8.04000378       7.80224509E-04   1.00234890    
  -8.00000381       8.11828184E-04   1.00159526    
  -7.96000385       8.73344776E-04   1.00179064    
  -7.92000389       9.16559948E-04   1.00183487    
  -7.88000393       9.56322066E-04   1.00193655    
  -7.84000397       1.01486302E-03   1.00089371    
  -7.80000401       1.04229990E-03   1.00021994    
  -7.76000404       1.05404458E-03   1.00001025    
  -7.72000408       1.08816649E-03   1.00004292    
  -7.68000412       1.11652608E-03   1.00059915    
  -7.64000416       1.13276485E-03  0.999809325    
  -7.60000420       1.15270249E-03  0.999392867    
  -7.56000423       1.18972966E-03  0.999006510    
  -7.52000427       1.21981848E-03  0.999222994    
  -7.48000431       1.23538356E-03  0.999490857    
  -7.44000435       1.25478453E-03  0.999235272    
  -7.40000439       1.31562445E-03  0.999686301    
  -7.36000443       1.31969177E-03  0.999312103    
  -7.32000446       1.36990217E-03  0.998902857    
  -7.28000450       1.40415539E-03  0.998585522    
  -7.24000454       1.43789675E-03  0.997912109    
  -7.20000458       1.47164415E-03  0.997277975    
  -7.16000462       1.52305304E-03  0.995395660    
  -7.12000465       1.55714224E-03  0.994032860    
  -7.08000469       1.62279338E-03  0.992121577    
  -7.04000473       1.65008532E-03  0.990126610    
  -7.00000477       1.71810808E-03  0.987572730    
  -6.96000481       1.74141978E-03  0.983846068    
  -6.92000484       1.81127526E-03  0.979333341    
  -6.88000488       1.87953853E-03  0.970444620    
  -6.84000492       1.98332081E-03  0.956200004    
  -6.80000496       1.98917161E-03  0.955654800    
  -6.76000500       2.07827357E-03  0.954833210    
  -6.72000504       2.10309913E-03  0.955707312    
  -6.68000507       2.12688418E-03  0.957220972    
  -6.64000511       2.15723622E-03  0.957148969    
  -6.60000515       2.20034993E-03  0.958784759    
  -6.56000519       2.24827579E-03  0.956834018    
  -6.52000523       2.26893695E-03  0.959172308    
  -6.48000526       2.34615873E-03  0.957604170    
  -6.44000530       2.37736478E-03  0.959122062    
  -6.40000534       2.44370825E-03  0.960589468    
  -6.36000538       2.47853808E-03  0.960583925    
  -6.32000542       2.54376139E-03  0.960706770    
  -6.28000546       2.60942196E-03  0.961642265    
  -6.24000549       2.68427399E-03  0.963001907    
  -6.20000553       2.75170547E-03  0.963182330    
  -6.16000557       2.80652358E-03  0.963121414    
  -6.12000561       2.91832816E-03  0.963514745    
  -6.08000565       3.00470577E-03  0.964618325    
  -6.04000568       3.12734279E-03  0.964254856    
  -6.00000572       3.50096379E-03  0.927539766    
  -5.96000576       3.89698264E-03  0.904066443    
