 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.297058493    
 # Filling Error:   4.19857260E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.76482627E-05   1.09996021    
  -11.9600000       1.81678697E-05   1.10308087    
  -11.9200001       1.89910152E-05   1.09292758    
  -11.8800001       1.98133439E-05   1.09510279    
  -11.8400002       2.02674328E-05   1.10571349    
  -11.8000002       2.12769446E-05   1.08357513    
  -11.7600002       2.16752196E-05   1.09357417    
  -11.7200003       2.25329968E-05   1.12132096    
  -11.6800003       2.35147381E-05   1.10315692    
  -11.6400003       2.36272863E-05   1.08200204    
  -11.6000004       2.51534802E-05   1.08486700    
  -11.5600004       2.61876503E-05   1.09493017    
  -11.5200005       2.69125194E-05   1.09063828    
  -11.4800005       2.79563501E-05   1.09412777    
  -11.4400005       2.88125138E-05   1.07957876    
  -11.4000006       3.04405130E-05   1.06220233    
  -11.3600006       3.08378731E-05   1.07142413    
  -11.3200006       3.17805352E-05   1.08729386    
  -11.2800007       3.31528827E-05   1.08400476    
  -11.2400007       3.38035206E-05   1.05890715    
  -11.2000008       3.54868826E-05   1.06331909    
  -11.1600008       3.54571275E-05   1.06731951    
  -11.1200008       3.79518715E-05   1.08160973    
  -11.0800009       3.85156054E-05   1.07502365    
  -11.0400009       3.97963740E-05   1.06428921    
  -11.0000010       4.07246516E-05   1.07366705    
  -10.9600010       4.24180798E-05   1.06090128    
  -10.9200010       4.34007343E-05   1.07591522    
  -10.8800011       4.55620211E-05   1.06052315    
  -10.8400011       4.64426375E-05   1.06934285    
  -10.8000011       4.80804374E-05   1.05852914    
  -10.7600012       4.89898666E-05   1.05818975    
  -10.7200012       5.07097575E-05   1.07130492    
  -10.6800013       5.36098923E-05   1.05912495    
  -10.6400013       5.45953662E-05   1.06125438    
  -10.6000013       5.57298081E-05   1.05678415    
  -10.5600014       5.86857423E-05   1.06258869    
  -10.5200014       5.90968484E-05   1.05885708    
  -10.4800014       6.02262407E-05   1.03956342    
  -10.4400015       6.21135696E-05   1.05282116    
  -10.4000015       6.26768087E-05   1.04423714    
  -10.3600016       6.51057417E-05   1.05179965    
  -10.3200016       6.63246756E-05   1.04626715    
  -10.2800016       6.82719256E-05   1.04104459    
  -10.2400017       7.00106830E-05   1.05251157    
  -10.2000017       7.13645932E-05   1.04693377    
  -10.1600018       7.38257950E-05   1.04732943    
  -10.1200018       7.64271681E-05   1.04047263    
  -10.0800018       7.88782199E-05   1.04041660    
  -10.0400019       7.97854809E-05   1.03535116    
  -10.0000019       8.18529588E-05   1.04455948    
  -9.96000195       8.53956153E-05   1.04118514    
  -9.92000198       8.71101511E-05   1.04151607    
  -9.88000202       9.22514737E-05   1.02953744    
  -9.84000206       9.56832009E-05   1.04355168    
  -9.80000210       9.77072705E-05   1.03924406    
  -9.76000214       9.92825589E-05   1.03583252    
  -9.72000217       1.04482082E-04   1.02929747    
  -9.68000221       1.09165107E-04   1.02898622    
  -9.64000225       1.11045818E-04   1.02933788    
  -9.60000229       1.15300645E-04   1.02180755    
  -9.56000233       1.20546814E-04   1.03087807    
  -9.52000237       1.24006416E-04   1.02058148    
  -9.48000240       1.28290718E-04   1.02621543    
  -9.44000244       1.31058128E-04   1.02565706    
  -9.40000248       1.35452603E-04   1.02689087    
  -9.36000252       1.41414537E-04   1.02452958    
  -9.32000256       1.46778970E-04   1.02669084    
  -9.28000259       1.51376182E-04   1.02137351    
  -9.24000263       1.54401278E-04   1.02106321    
  -9.20000267       1.62576776E-04   1.02390671    
  -9.16000271       1.66989281E-04   1.02136481    
  -9.12000275       1.76136120E-04   1.02629185    
  -9.08000278       1.80500487E-04   1.01702738    
  -9.04000282       1.88049438E-04   1.01552176    
  -9.00000286       1.95847955E-04   1.01807773    
  -8.96000290       1.99925533E-04   1.01865911    
  -8.92000294       2.06951925E-04   1.01708996    
  -8.88000298       2.16023807E-04   1.01455069    
  -8.84000301       2.24909250E-04   1.01231825    
  -8.80000305       2.35679370E-04   1.00788152    
  -8.76000309       2.41562724E-04   1.01650310    
  -8.72000313       2.50066863E-04   1.01560867    
