 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.328415275    
 # Filling Error:   4.26641339E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       2.52398877E-05   1.12273741    
  -11.9600000       2.61936530E-05   1.10477543    
  -11.9200001       2.71668068E-05   1.10995662    
  -11.8800001       2.83110676E-05   1.09797978    
  -11.8400002       2.82256806E-05   1.09902275    
  -11.8000002       2.95423324E-05   1.06999671    
  -11.7600002       3.06443217E-05   1.09522474    
  -11.7200003       3.17080630E-05   1.09824836    
  -11.6800003       3.38594182E-05   1.07809663    
  -11.6400003       3.46855122E-05   1.07961559    
  -11.6000004       3.49629263E-05   1.09213400    
  -11.5600004       3.62634673E-05   1.07532382    
  -11.5200005       3.86693828E-05   1.08165014    
  -11.4800005       3.91795475E-05   1.10332429    
  -11.4400005       4.02103724E-05   1.06915915    
  -11.4000006       4.17242991E-05   1.07774854    
  -11.3600006       4.25414037E-05   1.06634855    
  -11.3200006       4.33581044E-05   1.06826150    
  -11.2800007       4.56663947E-05   1.05849671    
  -11.2400007       4.66924757E-05   1.07760620    
  -11.2000008       4.79258488E-05   1.06878912    
  -11.1600008       4.96113971E-05   1.05926168    
  -11.1200008       5.28982309E-05   1.06808138    
  -11.0800009       5.47967211E-05   1.04798222    
  -11.0400009       5.67037168E-05   1.07150948    
  -11.0000010       5.95039091E-05   1.05467093    
  -10.9600010       6.03726985E-05   1.05720007    
  -10.9200010       6.29894857E-05   1.05410683    
  -10.8800011       6.48928544E-05   1.05535507    
  -10.8400011       6.78947763E-05   1.06090534    
  -10.8000011       6.97293362E-05   1.05459654    
  -10.7600012       7.25379941E-05   1.06574297    
  -10.7200012       7.69555772E-05   1.04653621    
  -10.6800013       7.91097118E-05   1.05619824    
  -10.6400013       8.17794498E-05   1.05291939    
  -10.6000013       8.47239644E-05   1.04511201    
  -10.5600014       8.71342854E-05   1.03907478    
  -10.5200014       9.01937019E-05   1.04373932    
  -10.4800014       9.29346279E-05   1.03946710    
  -10.4400015       9.59300960E-05   1.03755748    
  -10.4000015       9.99947733E-05   1.04434776    
  -10.3600016       1.03316517E-04   1.03917253    
  -10.3200016       1.06149382E-04   1.04145098    
  -10.2800016       1.10328940E-04   1.04124355    
  -10.2400017       1.16823401E-04   1.04192483    
  -10.2000017       1.20012446E-04   1.03334451    
  -10.1600018       1.25947918E-04   1.04288161    
  -10.1200018       1.28416548E-04   1.03746021    
  -10.0800018       1.31033536E-04   1.03455293    
  -10.0400019       1.38591131E-04   1.02932739    
  -10.0000019       1.38515112E-04   1.02857697    
  -9.96000195       1.43871133E-04   1.02643752    
  -9.92000198       1.51665969E-04   1.02568042    
  -9.88000202       1.52425069E-04   1.02483630    
  -9.84000206       1.59788877E-04   1.02132952    
  -9.80000210       1.64568613E-04   1.02207911    
  -9.76000214       1.68347498E-04   1.02316535    
  -9.72000217       1.74066576E-04   1.03010905    
  -9.68000221       1.82479984E-04   1.02464604    
  -9.64000225       1.85676137E-04   1.02690423    
  -9.60000229       1.95986358E-04   1.02239335    
  -9.56000233       2.04299693E-04   1.02158332    
  -9.52000237       2.06937475E-04   1.01501417    
  -9.48000240       2.13428852E-04   1.01818550    
  -9.44000244       2.22050221E-04   1.01590705    
  -9.40000248       2.28116100E-04   1.01625621    
  -9.36000252       2.38422566E-04   1.01389885    
  -9.32000256       2.46976851E-04   1.01510060    
  -9.28000259       2.54224200E-04   1.01466906    
  -9.24000263       2.65828858E-04   1.01326716    
  -9.20000267       2.74097692E-04   1.01822519    
  -9.16000271       2.83533707E-04   1.01790988    
  -9.12000275       2.86263501E-04   1.01707745    
  -9.08000278       3.04990361E-04   1.01209128    
  -9.04000282       3.20268475E-04   1.01297247    
  -9.00000286       3.29488743E-04   1.01345682    
  -8.96000290       3.35743127E-04   1.01220417    
  -8.92000294       3.52224131E-04   1.01304436    
  -8.88000298       3.70998896E-04   1.00931394    
  -8.84000301       3.86385276E-04   1.00737333    
  -8.80000305       3.97991738E-04   1.00947869    
