 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.468377978    
 # Filling Error:   4.39554593E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.45664657E-04   1.05425370    
  -11.9600000       1.50644919E-04   1.05360317    
  -11.9200001       1.55381029E-04   1.05069304    
  -11.8800001       1.59821502E-04   1.04886520    
  -11.8400002       1.67877850E-04   1.04923081    
  -11.8000002       1.71784995E-04   1.05884778    
  -11.7600002       1.77306210E-04   1.05093932    
  -11.7200003       1.83208394E-04   1.03982973    
  -11.6800003       1.87300175E-04   1.04966414    
  -11.6400003       1.95117638E-04   1.05004263    
  -11.6000004       2.01794348E-04   1.04745829    
  -11.5600004       2.09700564E-04   1.03516304    
  -11.5200005       2.14838976E-04   1.04057813    
  -11.4800005       2.22997958E-04   1.03062880    
  -11.4400005       2.25760028E-04   1.03744400    
  -11.4000006       2.28418605E-04   1.03977394    
  -11.3600006       2.30650272E-04   1.03118479    
  -11.3200006       2.34924286E-04   1.02882230    
  -11.2800007       2.36523920E-04   1.02882254    
  -11.2400007       2.38688983E-04   1.04777563    
  -11.2000008       2.41568254E-04   1.05046773    
  -11.1600008       2.48449389E-04   1.05575907    
  -11.1200008       2.51005025E-04   1.05485880    
  -11.0800009       2.55669816E-04   1.05804992    
  -11.0400009       2.59779888E-04   1.06981456    
  -11.0000010       2.60891480E-04   1.07377660    
  -10.9600010       2.65716255E-04   1.08062601    
  -10.9200010       2.65678886E-04   1.07093060    
  -10.8800011       2.74898368E-04   1.06568587    
  -10.8400011       2.72630947E-04   1.06688786    
  -10.8000011       2.76014995E-04   1.06547189    
  -10.7600012       2.84942274E-04   1.06498444    
  -10.7200012       2.91759847E-04   1.06053936    
  -10.6800013       2.93705874E-04   1.05717921    
  -10.6400013       2.96000420E-04   1.05197370    
  -10.6000013       3.02320579E-04   1.05958211    
  -10.5600014       3.05578113E-04   1.05420172    
  -10.5200014       3.07775015E-04   1.05625212    
  -10.4800014       3.15425248E-04   1.04775941    
  -10.4400015       3.27093177E-04   1.04795468    
  -10.4000015       3.26851063E-04   1.04475951    
  -10.3600016       3.32682423E-04   1.04393423    
  -10.3200016       3.33079108E-04   1.04666340    
  -10.2800016       3.40179889E-04   1.03908253    
  -10.2400017       3.46029177E-04   1.03921533    
  -10.2000017       3.51914990E-04   1.03464580    
  -10.1600018       3.54373973E-04   1.04015017    
  -10.1200018       3.63645202E-04   1.03722608    
  -10.0800018       3.62210558E-04   1.03265715    
  -10.0400019       3.72480019E-04   1.03368604    
  -10.0000019       3.78910860E-04   1.03109598    
  -9.96000195       3.84216488E-04   1.02988398    
  -9.92000198       3.92160291E-04   1.02813375    
  -9.88000202       3.95908050E-04   1.02958250    
  -9.84000206       4.01993311E-04   1.02624130    
  -9.80000210       4.07105079E-04   1.02368009    
  -9.76000214       4.12303460E-04   1.02717340    
  -9.72000217       4.23510588E-04   1.02252090    
  -9.68000221       4.28930478E-04   1.02239597    
  -9.64000225       4.39151481E-04   1.02075768    
  -9.60000229       4.51965025E-04   1.02293980    
  -9.56000233       4.54094668E-04   1.01959634    
  -9.52000237       4.65881807E-04   1.01973999    
  -9.48000240       4.74020606E-04   1.02150917    
  -9.44000244       4.74297936E-04   1.01782596    
  -9.40000248       4.88013175E-04   1.01803231    
  -9.36000252       4.95650049E-04   1.01614618    
  -9.32000256       5.02014533E-04   1.01557803    
  -9.28000259       5.07706893E-04   1.01366758    
  -9.24000263       5.17129665E-04   1.01480639    
  -9.20000267       5.29262878E-04   1.01385689    
  -9.16000271       5.46755851E-04   1.01218462    
  -9.12000275       5.47355565E-04   1.01269877    
  -9.08000278       5.61765162E-04   1.01201332    
  -9.04000282       5.71526238E-04   1.01166475    
  -9.00000286       5.81960485E-04   1.01229215    
  -8.96000290       5.94375830E-04   1.01094615    
  -8.92000294       6.00941654E-04   1.01077187    
  -8.88000298       6.17460057E-04   1.00954199    
  -8.84000301       6.30994153E-04   1.00878108    
  -8.80000305       6.48215879E-04   1.00896430    
  -8.76000309       6.46673725E-04   1.00851977    
  -8.72000313       6.66837324E-04   1.00873530    
  -8.68000317       6.75355375E-04   1.00739002    
  -8.64000320       6.96526899E-04   1.00775731    
  -8.60000324       6.96888252E-04   1.00688148    
  -8.56000328       7.14250375E-04   1.00656235    
  -8.52000332       7.34381087E-04   1.00600672    
  -8.48000336       7.41669384E-04   1.00604975    
  -8.44000340       7.61375995E-04   1.00551677    
  -8.40000343       7.80507515E-04   1.00475693    
  -8.36000347       7.83728319E-04   1.00493610    
  -8.32000351       8.13130406E-04   1.00450051    
  -8.28000355       8.15867446E-04   1.00443470    
  -8.24000359       8.48009251E-04   1.00394320    
  -8.20000362       8.57137551E-04   1.00404859    
  -8.16000366       8.66474817E-04   1.00363791    
  -8.12000370       8.88465554E-04   1.00320673    
  -8.08000374       9.05078836E-04   1.00309575    
  -8.04000378       9.19959915E-04   1.00272679    
  -8.00000381       9.34037264E-04   1.00248873    
  -7.96000385       9.76840383E-04   1.00209820    
  -7.92000389       9.97303403E-04   1.00167477    
  -7.88000393       1.00380089E-03   1.00153852    
  -7.84000397       1.01549295E-03   1.00142694    
  -7.80000401       1.03715691E-03   1.00121403    
  -7.76000404       1.06775621E-03   1.00069988    
  -7.72000408       1.08171441E-03   1.00053084    
  -7.68000412       1.11119915E-03   1.00013304    
  -7.64000416       1.12356141E-03  0.999796152    
