 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.476213455    
 # Filling Error:   4.37380979E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.59378178E-04   1.05979681    
  -11.9600000       1.67489183E-04   1.05735946    
  -11.9200001       1.69012841E-04   1.05636752    
  -11.8800001       1.76195987E-04   1.05437303    
  -11.8400002       1.79469833E-04   1.05292821    
  -11.8000002       1.85090219E-04   1.05264139    
  -11.7600002       1.93291940E-04   1.04024017    
  -11.7200003       1.97332847E-04   1.03541195    
  -11.6800003       2.04328564E-04   1.03188026    
  -11.6400003       2.09434307E-04   1.04515946    
  -11.6000004       2.10096827E-04   1.03551197    
  -11.5600004       2.14411950E-04   1.03811920    
  -11.5200005       2.15246051E-04   1.03112960    
  -11.4800005       2.18538480E-04   1.03441513    
  -11.4400005       2.21398659E-04   1.05337059    
  -11.4000006       2.23199298E-04   1.05608523    
  -11.3600006       2.28993769E-04   1.06425583    
  -11.3200006       2.32996972E-04   1.05791926    
  -11.2800007       2.33961327E-04   1.07485986    
  -11.2400007       2.37978820E-04   1.08422601    
  -11.2000008       2.42329144E-04   1.08469570    
  -11.1600008       2.42109716E-04   1.08180296    
  -11.1200008       2.51436286E-04   1.07289469    
  -11.0800009       2.49814213E-04   1.08243573    
  -11.0400009       2.58151995E-04   1.07762384    
  -11.0000010       2.58868531E-04   1.07049346    
  -10.9600010       2.62056419E-04   1.07022178    
  -10.9200010       2.65079667E-04   1.06440651    
  -10.8800011       2.71258788E-04   1.06878233    
  -10.8400011       2.74385471E-04   1.06513107    
  -10.8000011       2.77978368E-04   1.06520236    
  -10.7600012       2.83703412E-04   1.05671275    
  -10.7200012       2.88960175E-04   1.05535722    
  -10.6800013       2.87851290E-04   1.05924618    
  -10.6400013       2.93408782E-04   1.05292904    
  -10.6000013       3.01383378E-04   1.05121875    
  -10.5600014       3.03756038E-04   1.04854512    
  -10.5200014       3.08792602E-04   1.04912853    
  -10.4800014       3.16745689E-04   1.04812205    
  -10.4400015       3.21770145E-04   1.04393470    
  -10.4000015       3.28449387E-04   1.04329491    
  -10.3600016       3.32369265E-04   1.03934121    
  -10.3200016       3.37186997E-04   1.03946388    
  -10.2800016       3.38678452E-04   1.03951061    
  -10.2400017       3.43473424E-04   1.03503382    
  -10.2000017       3.44006112E-04   1.03570068    
  -10.1600018       3.55269702E-04   1.03151178    
  -10.1200018       3.59782862E-04   1.03565466    
  -10.0800018       3.65656364E-04   1.03460276    
  -10.0400019       3.68131208E-04   1.03574836    
  -10.0000019       3.76500888E-04   1.03045893    
  -9.96000195       3.81188263E-04   1.02764261    
  -9.92000198       3.96064395E-04   1.02914834    
  -9.88000202       3.96530202E-04   1.02437830    
  -9.84000206       4.02814039E-04   1.02625918    
  -9.80000210       4.10904293E-04   1.02306354    
  -9.76000214       4.15796938E-04   1.02143967    
  -9.72000217       4.28862812E-04   1.01909256    
  -9.68000221       4.31565160E-04   1.02228272    
  -9.64000225       4.46081744E-04   1.02049553    
  -9.60000229       4.36593313E-04   1.02026045    
  -9.56000233       4.56829410E-04   1.01963067    
  -9.52000237       4.59500385E-04   1.01937437    
  -9.48000240       4.68977727E-04   1.01833844    
  -9.44000244       4.70366242E-04   1.01717389    
  -9.40000248       4.79456503E-04   1.01739454    
  -9.36000252       4.90780803E-04   1.01546049    
  -9.32000256       5.03462157E-04   1.01537645    
  -9.28000259       5.13563515E-04   1.01466537    
  -9.24000263       5.15947235E-04   1.01459146    
  -9.20000267       5.27058903E-04   1.01264286    
  -9.16000271       5.53967606E-04   1.01057339    
  -9.12000275       5.51158504E-04   1.01225352    
  -9.08000278       5.58353204E-04   1.01100445    
  -9.04000282       5.70488046E-04   1.00998676    
  -9.00000286       5.78293111E-04   1.01043940    
  -8.96000290       5.89060422E-04   1.00864375    
  -8.92000294       5.96453494E-04   1.00966454    
  -8.88000298       6.05343492E-04   1.00903535    
  -8.84000301       6.24872919E-04   1.01000071    
  -8.80000305       6.42999425E-04   1.00800145    
  -8.76000309       6.43092324E-04   1.00769055    
  -8.72000313       6.55985728E-04   1.00759482    
  -8.68000317       6.69439265E-04   1.00654793    
  -8.64000320       6.81124569E-04   1.00708401    
  -8.60000324       6.96505362E-04   1.00609100    
  -8.56000328       7.14705209E-04   1.00684464    
  -8.52000332       7.19298841E-04   1.00564814    
  -8.48000336       7.42642849E-04   1.00514531    
  -8.44000340       7.54309876E-04   1.00530684    
  -8.40000343       7.68924190E-04   1.00483060    
  -8.36000347       7.79595983E-04   1.00498748    
  -8.32000351       8.07459524E-04   1.00419796    
  -8.28000355       8.13498627E-04   1.00454211    
  -8.24000359       8.28086922E-04   1.00323200    
  -8.20000362       8.46746785E-04   1.00370884    
  -8.16000366       8.61329725E-04   1.00345933    
  -8.12000370       8.80736683E-04   1.00302470    
  -8.08000374       9.04796703E-04   1.00309312    
  -8.04000378       9.21166269E-04   1.00266027    
  -8.00000381       9.36916273E-04   1.00234723    
  -7.96000385       9.54833755E-04   1.00165844    
  -7.92000389       9.77748539E-04   1.00160778    
  -7.88000393       1.00047735E-03   1.00131726    
  -7.84000397       1.02100964E-03   1.00103164    
  -7.80000401       1.05704204E-03   1.00091219    
  -7.76000404       1.06358738E-03   1.00036550    
  -7.72000408       1.09530531E-03  0.999920905    
  -7.68000412       1.11712306E-03  0.999538720    
  -7.64000416       1.12928089E-03  0.998930156    
  -7.60000420       1.16005191E-03  0.998293221    
  -7.56000423       1.18674606E-03  0.997649550    
  -7.52000427       1.20429974E-03  0.997020185    
  -7.48000431       1.23617181E-03  0.996427715    
  -7.44000435       1.25744590E-03  0.995770574    
  -7.40000439       1.30261458E-03  0.995301068    
  -7.36000443       1.34848349E-03  0.994648039    
  -7.32000446       1.37282477E-03  0.994119585    
  -7.28000450       1.40228088E-03  0.993406355    
  -7.24000454       1.44314370E-03  0.992442548    
  -7.20000458       1.51667511E-03  0.991903186    
  -7.16000462       1.52771280E-03  0.990679145    
  -7.12000465       1.56395603E-03  0.989517927    
  -7.08000469       1.61111425E-03  0.987941623    
  -7.04000473       1.64290855E-03  0.986092865    
  -7.00000477       1.70078664E-03  0.983271658    
  -6.96000481       1.75739301E-03  0.979621470    
  -6.92000484       1.82339828E-03  0.976383507    
  -6.88000488       1.90131122E-03  0.967413664    
  -6.84000492       1.98545330E-03  0.952651918    
  -6.80000496       2.03138776E-03  0.951492906    
  -6.76000500       2.02930137E-03  0.951388955    
  -6.72000504       2.09485530E-03  0.953302920    
  -6.68000507       2.17480492E-03  0.953013361    
  -6.64000511       2.18340219E-03  0.953537881    
  -6.60000515       2.20192014E-03  0.954792738    
  -6.56000519       2.20781122E-03  0.954701900    
  -6.52000523       2.27503106E-03  0.956058502    
  -6.48000526       2.34066183E-03  0.956488490    
  -6.44000530       2.38589360E-03  0.957553387    
  -6.40000534       2.42059864E-03  0.958048761    
  -6.36000538       2.49355775E-03  0.959558964    
  -6.32000542       2.53616949E-03  0.960481942    
  -6.28000546       2.61484692E-03  0.960177839    
  -6.24000549       2.66075553E-03  0.960756361    
  -6.20000553       2.77108769E-03  0.961448789    
  -6.16000557       2.78363912E-03  0.962201953    
  -6.12000561       2.91202101E-03  0.961860657    
  -6.08000565       3.03777703E-03  0.962545276    
  -6.04000568       3.15534789E-03  0.962642908    
  -6.00000572       3.47165111E-03  0.929457545    
  -5.96000576       3.86111531E-03  0.902488410    
  -5.92000580       4.16527921E-03  0.892934740    
  -5.88000584       4.51765815E-03  0.880735815    
  -5.84000587       4.84934682E-03  0.874190986    
  -5.80000591       5.26978495E-03  0.867719471    
  -5.76000595       5.60031319E-03  0.862369418    
  -5.72000599       6.14142930E-03  0.850708425    
  -5.68000603       6.85425615E-03  0.826374590    
  -5.64000607       7.36002950E-03  0.813916326    
  -5.60000610       7.60615012E-03  0.810491383    
  -5.56000614       8.22588243E-03  0.797000647    
  -5.52000618       9.20014549E-03  0.784241199    
  -5.48000622       1.07440660E-02  0.767548144    
  -5.44000626       1.27168531E-02  0.754422903    
  -5.40000629       1.27968974E-02  0.751883566    
  -5.36000633       1.30187683E-02  0.749211431    
  -5.32000637       1.30400574E-02  0.746458411    
  -5.28000641       1.31908124E-02  0.743333161    
  -5.24000645       1.31808585E-02  0.740757525    
  -5.20000648       1.35512529E-02  0.737893164    
  -5.16000652       1.34580042E-02  0.735675275    
  -5.12000656       1.37329251E-02  0.732051373    
  -5.08000660       1.38121182E-02  0.729413748    
  -5.04000664       1.38986623E-02  0.725461066    
  -5.00000668       1.40121905E-02  0.723609030    
  -4.96000671       1.43006342E-02  0.719258368    
  -4.92000675       1.43368002E-02  0.715748787    
  -4.88000679       1.43586127E-02  0.712288260    
  -4.84000683       1.45154968E-02  0.711740553    
  -4.80000687       1.43564437E-02  0.710616410    
  -4.76000690       1.44012449E-02  0.709945977    
  -4.72000694       1.45531073E-02  0.707086861    
  -4.68000698       1.50857614E-02  0.697688460    
  -4.64000702       1.58601776E-02  0.687522054    
  -4.60000706       1.66765824E-02  0.676641703    
  -4.56000710       1.72792040E-02  0.670957983    
  -4.52000713       1.82675309E-02  0.659613252    
  -4.48000717       1.91473383E-02  0.653756738    
  -4.44000721       1.96768846E-02  0.649869382    
  -4.40000725       2.08236296E-02  0.644463420    
  -4.36000729       2.18226053E-02  0.640404642    
  -4.32000732       2.33670827E-02  0.637776613    
  -4.28000736       2.47773249E-02  0.637654781    
  -4.24000740       2.64018923E-02  0.637889147    
  -4.20000744       2.78545804E-02  0.640248120    
  -4.16000748       2.91143693E-02  0.643799186    
  -4.12000751       3.15115266E-02  0.653003454    
  -4.08000755       3.61813344E-02  0.678156018    
  -4.04000759       4.25666198E-02  0.706179202    
  -4.00000763       4.96810079E-02  0.734636366    
  -3.96000767       5.89489266E-02  0.761862516    
  -3.92000771       7.03998134E-02  0.793246210    
  -3.88000774       8.56909305E-02  0.820737660    
  -3.84000778       9.25855562E-02  0.830235481    
  -3.80000782       9.25093964E-02  0.829855382    
  -3.76000786       9.34529454E-02  0.832554042    
  -3.72000790       9.36056972E-02  0.833939075    
  -3.68000793       9.49876308E-02  0.833454788    
  -3.64000797       9.75345373E-02  0.826455176    
  -3.60000801       9.91344228E-02  0.822586298    
  -3.56000805       9.95782241E-02  0.820453584    
  -3.52000809      0.100278042      0.818596900    
  -3.48000813      0.101420388      0.815746367    
  -3.44000816      0.102320202      0.814224362    
  -3.40000820      0.102457337      0.811425745    
  -3.36000824      0.102385856      0.809475243    
  -3.32000828      0.103604563      0.808332622    
  -3.28000832      0.104124114      0.805085421    
  -3.24000835      0.104231969      0.804341733    
  -3.20000839      0.104240529      0.802738428    
  -3.16000843      0.104402564      0.800677419    
  -3.12000847      0.104666449      0.797990024    
  -3.08000851      0.104943715      0.796339154    
  -3.04000854      0.105149746      0.795188546    
  -3.00000858      0.104950324      0.793751776    
  -2.96000862      0.104459882      0.790824473    
  -2.92000866      0.105030604      0.790458202    
  -2.88000870      0.105610460      0.789088190    
  -2.84000874      0.105224192      0.787829518    
  -2.80000877      0.104292855      0.787014127    
  -2.76000881      0.104725584      0.785133123    
  -2.72000885      0.105810136      0.780788779    
  -2.68000889      0.108281828      0.775328517    
  -2.64000893      0.110734165      0.767385781    
  -2.60000896      0.115928568      0.757175684    
  -2.56000900      0.118015043      0.751135588    
  -2.52000904      0.117798954      0.748895228    
  -2.48000908      0.118519917      0.744301558    
  -2.44000912      0.118972465      0.741696954    
  -2.40000916      0.118734576      0.739346087    
  -2.36000919      0.119261146      0.737607837    
  -2.32000923      0.119563289      0.734930634    
  -2.28000927      0.119934373      0.732298613    
  -2.24000931      0.119481787      0.730260134    
  -2.20000935      0.119937949      0.727855563    
  -2.16000938      0.119589947      0.726064503    
  -2.12000942      0.119549781      0.724066138    
  -2.08000946      0.119537666      0.723479271    
  -2.04000950      0.118693791      0.721032381    
  -2.00000954      0.118889183      0.720167458    
  -1.96000957      0.119178131      0.717708826    
  -1.92000961      0.119096227      0.716389418    
  -1.88000965      0.119152054      0.714150727    
  -1.84000969      0.119109452      0.712994754    
  -1.80000973      0.119618326      0.709894419    
  -1.76000977      0.120544203      0.707206011    
  -1.72000980      0.120840408      0.706860662    
  -1.68000984      0.120569475      0.704992056    
  -1.64000988      0.120264575      0.702577651    
  -1.60000992      0.120341711      0.700456858    
  -1.56000996      0.120671146      0.698155403    
  -1.52000999      0.120303914      0.696459353    
  -1.48001003      0.121263020      0.694582582    
  -1.44001007      0.121447466      0.692964196    
  -1.40001011      0.121512882      0.689268708    
  -1.36001015      0.122203320      0.687357187    
  -1.32001019      0.121545874      0.684493780    
  -1.28001022      0.122067332      0.681842506    
  -1.24001026      0.122170351      0.678985775    
  -1.20001030      0.124167569      0.674992442    
  -1.16001034      0.123858199      0.672056317    
  -1.12001038      0.123200729      0.669242680    
  -1.08001041      0.122839704      0.668155015    
  -1.04001045      0.121677160      0.666825652    
  -1.00001049      0.120617755      0.665117741    
 -0.960010469      0.119009897      0.663561046    
 -0.920010448      0.117432237      0.663102150    
 -0.880010426      0.114689559      0.663550496    
 -0.840010405      0.109397508      0.668349922    
 -0.800010383      0.108933210      0.667744875    
 -0.760010362      0.109655514      0.668284833    
 -0.720010340      0.108997330      0.667673767    
 -0.680010319      0.109551474      0.667531669    
 -0.640010297      0.108997419      0.666262388    
 -0.600010276      0.110023364      0.665838838    
 -0.560010254      0.109069563      0.666231334    
 -0.520010233      0.109609798      0.665635467    
 -0.480010241      0.109776370      0.665266216    
 -0.440010250      0.109993637      0.665661573    
 -0.400010258      0.109751619      0.665594637    
 -0.360010266      0.110284112      0.663819134    
 -0.320010275      0.109841853      0.664990127    
 -0.280010283      0.109987825      0.664438307    
 -0.240010291      0.110077500      0.663920105    
 -0.200010300      0.110151656      0.664353251    
 -0.160010308      0.110303707      0.664343834    
 -0.120010309      0.109675810      0.663177729    
  -8.00103098E-02  0.109808095      0.662525952    
  -4.00103107E-02  0.109991141      0.662515163    
  -1.03116035E-05  0.109345250      0.662048936    
   3.99896875E-02  0.109607644      0.662513793    
   7.99896866E-02  0.109633863      0.662836969    
  0.119989686      0.109823912      0.662765384    
  0.159989685      0.110005610      0.662457943    
  0.199989676      0.110144593      0.662450612    
  0.239989668      0.110032886      0.662751615    
  0.279989660      0.109624922      0.662791669    
  0.319989651      0.109726913      0.663221300    
  0.359989643      0.110875584      0.663378716    
  0.399989635      0.110054798      0.663009584    
  0.439989626      0.110005565      0.662698805    
  0.479989618      0.109829776      0.662938595    
  0.519989610      0.109891526      0.662745535    
  0.559989631      0.109486654      0.662707746    
  0.599989653      0.110465162      0.662931204    
  0.639989674      0.109794736      0.663416803    
  0.679989696      0.109331116      0.663360536    
  0.719989717      0.109917246      0.663972735    
  0.759989738      0.109731711      0.663849890    
  0.799989760      0.110483192      0.663129985    
  0.839989781      0.115291797      0.658276379    
  0.879989803      0.117262073      0.657764018    
  0.919989824      0.119226322      0.658684671    
  0.959989846      0.121283650      0.659756601    
  0.999989867      0.122323692      0.661821008    
   1.03998983      0.123518541      0.662344337    
   1.07998979      0.123759687      0.664377332    
   1.11998975      0.124926627      0.665983200    
   1.15998971      0.124580890      0.668501318    
   1.19998968      0.122562110      0.672721326    
   1.23998964      0.123226702      0.675690055    
   1.27998960      0.123228192      0.677623689    
   1.31998956      0.121740408      0.680055559    
   1.35998952      0.121773191      0.682115138    
   1.39998949      0.122174904      0.684055388    
   1.43998945      0.122164540      0.686114132    
   1.47998941      0.121532455      0.688022316    
   1.51998937      0.122045882      0.688619435    
   1.55998933      0.121868484      0.690569043    
   1.59998930      0.121849850      0.693145275    
   1.63998926      0.121555105      0.694137096    
   1.67998922      0.121006876      0.695171177    
   1.71998918      0.120877266      0.697495282    
   1.75998914      0.120290183      0.698775649    
   1.79998910      0.121005356      0.700769484    
   1.83998907      0.120878071      0.701932907    
   1.87998903      0.120491132      0.703579366    
   1.91998899      0.120681956      0.704965949    
   1.95998895      0.120284051      0.705852926    
   1.99998891      0.120917149      0.706157625    
   2.03998899      0.120338649      0.707471728    
   2.07998896      0.121216759      0.708139777    
   2.11998892      0.120990671      0.709996939    
   2.15998888      0.121228978      0.712512672    
   2.19998884      0.121237047      0.711593628    
   2.23998880      0.121584244      0.714045703    
   2.27998877      0.121339075      0.716202021    
   2.31998873      0.121557191      0.717403710    
   2.35998869      0.121713772      0.718534887    
   2.39998865      0.121173151      0.720493913    
   2.43998861      0.121465594      0.721491516    
   2.47998857      0.121836901      0.723267555    
   2.51998854      0.121347561      0.726687849    
   2.55998850      0.118810117      0.729868650    
   2.59998846      0.115143046      0.738398969    
   2.63998842      0.112008154      0.743818879    
   2.67998838      0.109059446      0.749487102    
   2.71998835      0.108169407      0.753695130    
   2.75998831      0.106121637      0.757233977    
   2.79998827      0.105808794      0.760200977    
   2.83998823      0.105140232      0.761684954    
   2.87998819      0.104737304      0.764996886    
   2.91998816      0.103385314      0.767365217    
   2.95998812      0.103256620      0.771834135    
   2.99998808      0.102040604      0.774542809    
   3.03998804      0.101583138      0.777613819    
   3.07998800      0.100488812      0.779868245    
   3.11998796      0.100470230      0.784394264    
   3.15998793       9.90782753E-02  0.787048936    
   3.19998789       9.85631719E-02  0.790622473    
   3.23998785       9.78543013E-02  0.793406487    
   3.27998781       9.68397558E-02  0.797562003    
   3.31998777       9.67591628E-02  0.798941493    
   3.35998774       9.61971059E-02  0.801923096    
   3.39998770       9.63648185E-02  0.803499460    
   3.43998766       9.55842957E-02  0.805757105    
   3.47998762       9.36294198E-02  0.807857096    
   3.51998758       9.40816328E-02  0.810455322    
   3.55998755       9.30455104E-02  0.813462913    
   3.59998751       9.09291729E-02  0.816529453    
   3.63998747       8.86519179E-02  0.822991490    
   3.67998743       8.72415453E-02  0.823789537    
   3.71998739       8.78147334E-02  0.823314369    
   3.75998735       8.79687071E-02  0.823947608    
   3.79998732       8.79279822E-02  0.824122906    
   3.83998728       8.84593204E-02  0.825138271    
   3.87998724       8.91509801E-02  0.825527430    
   3.91998720       9.03061479E-02  0.825571120    
   3.95998716       9.11230668E-02  0.826630592    
   3.99998713       9.07255858E-02  0.826464832    
   4.03998709       9.13469344E-02  0.827506542    
   4.07998705       9.20912549E-02  0.828966022    
   4.11998701       9.24931094E-02  0.828812659    
   4.15998697       9.26846340E-02  0.829705656    
   4.19998693       9.27667990E-02  0.830511928    
   4.23998690       9.44358781E-02  0.830576658    
   4.27998686       9.41709578E-02  0.830975115    
   4.31998682       9.47657600E-02  0.831930578    
   4.35998678       9.57269371E-02  0.832402468    
   4.39998674       9.45337117E-02  0.830601037    
   4.43998671       8.55300501E-02  0.815832436    
   4.47998667       7.05979466E-02  0.786189079    
   4.51998663       5.78453839E-02  0.755208135    
   4.55998659       4.83447649E-02  0.721094072    
   4.59998655       4.05621529E-02  0.690695107    
   4.63998652       3.64478305E-02  0.669203162    
   4.67998648       3.46698649E-02  0.661256075    
   4.71998644       3.24845240E-02  0.655862749    
   4.75998640       3.02977338E-02  0.650315642    
   4.79998636       2.89476607E-02  0.645929456    
   4.83998632       2.69673485E-02  0.644753098    
   4.87998629       2.55251452E-02  0.644751251    
   4.91998625       2.44269874E-02  0.645532012    
   4.95998621       2.32003722E-02  0.648467302    
   4.99998617       2.18299311E-02  0.653528094    
   5.03998613       2.06124578E-02  0.657556653    
   5.07998610       1.99987907E-02  0.666115105    
   5.11998606       1.90185439E-02  0.671650171    
   5.15998602       1.79369114E-02  0.680329025    
