 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.350809544    
 # Filling Error:   4.31444170E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       3.24318898E-05   1.08834541    
  -11.9600000       3.25989640E-05   1.07480037    
  -11.9200001       3.40383667E-05   1.08981323    
  -11.8800001       3.56146265E-05   1.07329881    
  -11.8400002       3.67641078E-05   1.08893931    
  -11.8000002       3.86787906E-05   1.09140730    
  -11.7600002       4.05573228E-05   1.09009802    
  -11.7200003       4.09435670E-05   1.07699180    
  -11.6800003       4.41077245E-05   1.08004367    
  -11.6400003       4.55740046E-05   1.08499587    
  -11.6000004       4.67148420E-05   1.06697953    
  -11.5600004       4.90368875E-05   1.06660604    
  -11.5200005       5.14258791E-05   1.07605338    
  -11.4800005       5.25258110E-05   1.05989587    
  -11.4400005       5.47460440E-05   1.06139791    
  -11.4000006       5.67300449E-05   1.07309186    
  -11.3600006       5.93388868E-05   1.06041729    
  -11.3200006       6.05470086E-05   1.06916404    
  -11.2800007       6.31247240E-05   1.06663513    
  -11.2400007       6.47640991E-05   1.07351172    
  -11.2000008       6.78877987E-05   1.05267239    
  -11.1600008       7.07794243E-05   1.06508267    
  -11.1200008       7.39816460E-05   1.06446886    
  -11.0800009       7.56025620E-05   1.04894590    
  -11.0400009       7.80421542E-05   1.06251657    
  -11.0000010       8.17793771E-05   1.04180396    
  -10.9600010       8.38167325E-05   1.05886602    
  -10.9200010       8.68037241E-05   1.04602647    
  -10.8800011       8.97488717E-05   1.05041265    
  -10.8400011       9.29621237E-05   1.04812181    
  -10.8000011       9.68419990E-05   1.05939519    
  -10.7600012       9.94479415E-05   1.05300248    
  -10.7200012       1.04201121E-04   1.04661894    
  -10.6800013       1.06580490E-04   1.05578887    
  -10.6400013       1.08455861E-04   1.04087949    
  -10.6000013       1.14735223E-04   1.05087626    
  -10.5600014       1.17395932E-04   1.04481363    
  -10.5200014       1.22763202E-04   1.03744078    
  -10.4800014       1.26670609E-04   1.02934182    
  -10.4400015       1.32904563E-04   1.02899182    
  -10.4000015       1.36648683E-04   1.03192222    
  -10.3600016       1.40325268E-04   1.03002357    
  -10.3200016       1.44675621E-04   1.02577293    
  -10.2800016       1.50114065E-04   1.02641201    
  -10.2400017       1.57104078E-04   1.03195930    
  -10.2000017       1.59857460E-04   1.04034221    
  -10.1600018       1.67819482E-04   1.03309929    
  -10.1200018       1.72393149E-04   1.03177142    
  -10.0800018       1.82504009E-04   1.03046310    
  -10.0400019       1.85447847E-04   1.02530122    
  -10.0000019       1.91094077E-04   1.03012419    
  -9.96000195       1.99339163E-04   1.02936554    
  -9.92000198       2.03740055E-04   1.02370143    
  -9.88000202       2.10859871E-04   1.01407731    
  -9.84000206       2.21936585E-04   1.02153933    
  -9.80000210       2.28313758E-04   1.02007079    
  -9.76000214       2.35119820E-04   1.01792777    
  -9.72000217       2.43410977E-04   1.02180374    
  -9.68000221       2.51256919E-04   1.01871574    
  -9.64000225       2.61355715E-04   1.01394558    
  -9.60000229       2.67423165E-04   1.01815844    
  -9.56000233       2.80595268E-04   1.01699305    
  -9.52000237       2.89352378E-04   1.01615071    
  -9.48000240       2.98414554E-04   1.01725483    
  -9.44000244       3.08800139E-04   1.01572585    
  -9.40000248       3.18142731E-04   1.01257205    
  -9.36000252       3.29313072E-04   1.01360226    
  -9.32000256       3.46395478E-04   1.01378965    
  -9.28000259       3.55182827E-04   1.01205873    
  -9.24000263       3.70099850E-04   1.01464438    
  -9.20000267       3.82100290E-04   1.00996459    
  -9.16000271       3.96941236E-04   1.00801861    
  -9.12000275       4.11559420E-04   1.01016748    
  -9.08000278       4.27402847E-04   1.01090860    
  -9.04000282       4.48992796E-04   1.00978291    
  -9.00000286       4.63450997E-04   1.00893903    
  -8.96000290       4.84354765E-04   1.00823617    
  -8.92000294       5.02090086E-04   1.00681543    
  -8.88000298       5.29983896E-04   1.00823772    
  -8.84000301       5.45124291E-04   1.00836861    
  -8.80000305       5.67726325E-04   1.00555539    
  -8.76000309       5.85696544E-04   1.00635827    
  -8.72000313       6.12265489E-04   1.00643611    
  -8.68000317       6.40571758E-04   1.00574684    
  -8.64000320       6.70581765E-04   1.00520313    
  -8.60000324       7.07041356E-04   1.00463533    
  -8.56000328       7.19394069E-04   1.00444138    
  -8.52000332       7.35443085E-04   1.00505900    
  -8.48000336       7.44532328E-04   1.00444114    
  -8.44000340       7.53350731E-04   1.00459564    
  -8.40000343       7.84542877E-04   1.00314415    
  -8.36000347       7.93775602E-04   1.00408459    
  -8.32000351       8.15421052E-04   1.00435209    
  -8.28000355       8.26793432E-04   1.00543022    
  -8.24000359       8.32790218E-04   1.00589132    
  -8.20000362       8.49015138E-04   1.00581777    
  -8.16000366       8.63488473E-04   1.00725412    
  -8.12000370       8.79717118E-04   1.00820613    
  -8.08000374       9.09214781E-04   1.00805497    
  -8.04000378       9.10848496E-04   1.00831306    
  -8.00000381       9.51192051E-04   1.00813127    
  -7.96000385       9.50864109E-04   1.00786984    
  -7.92000389       9.68227279E-04   1.00721538    
  -7.88000393       9.97771276E-04   1.00731564    
  -7.84000397       1.02532795E-03   1.00710750    
  -7.80000401       1.04317942E-03   1.00576711    
  -7.76000404       1.06281100E-03   1.00595534    
  -7.72000408       1.07056170E-03   1.00547421    
  -7.68000412       1.11723400E-03   1.00475967    
  -7.64000416       1.12881896E-03   1.00406730    
  -7.60000420       1.16616499E-03   1.00359404    
  -7.56000423       1.16795907E-03   1.00346684    
  -7.52000427       1.22726441E-03   1.00180280    
  -7.48000431       1.22634554E-03   1.00216973    
  -7.44000435       1.26575364E-03   1.00128841    
  -7.40000439       1.30436639E-03   1.00012839    
  -7.36000443       1.33594382E-03   1.00000453    
  -7.32000446       1.36665080E-03  0.999304056    
  -7.28000450       1.38721569E-03  0.998211801    
  -7.24000454       1.45291514E-03  0.996942937    
  -7.20000458       1.47288851E-03  0.995760500    
  -7.16000462       1.53002120E-03  0.994559705    
