 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.421204954    
 # Filling Error:   4.36249562E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       8.36879481E-05   1.07247114    
  -11.9600000       8.64542671E-05   1.06627750    
  -11.9200001       9.09944865E-05   1.06250811    
  -11.8800001       9.55710566E-05   1.06295156    
  -11.8400002       9.66634980E-05   1.06453836    
  -11.8000002       1.01161611E-04   1.07330036    
  -11.7600002       1.04380684E-04   1.06024802    
  -11.7200003       1.06131556E-04   1.05587935    
  -11.6800003       1.10149849E-04   1.04781365    
  -11.6400003       1.15903509E-04   1.05351102    
  -11.6000004       1.18344360E-04   1.06160939    
  -11.5600004       1.20851291E-04   1.05970776    
  -11.5200005       1.25984006E-04   1.05398834    
  -11.4800005       1.29137159E-04   1.04982197    
  -11.4400005       1.34573449E-04   1.05404079    
  -11.4000006       1.39784126E-04   1.04393399    
  -11.3600006       1.44188976E-04   1.05402839    
  -11.3200006       1.47389379E-04   1.04460096    
  -11.2800007       1.52818262E-04   1.04219043    
  -11.2400007       1.59239105E-04   1.04661810    
  -11.2000008       1.63745193E-04   1.03956842    
  -11.1600008       1.69325591E-04   1.03467631    
  -11.1200008       1.75054432E-04   1.03537261    
  -11.0800009       1.80901741E-04   1.04153812    
  -11.0400009       1.86340694E-04   1.03051400    
  -11.0000010       1.92864522E-04   1.04077291    
  -10.9600010       1.97244983E-04   1.03457069    
  -10.9200010       2.08624813E-04   1.02541220    
  -10.8800011       2.13618390E-04   1.03241348    
  -10.8400011       2.23805255E-04   1.03708839    
  -10.8000011       2.29027646E-04   1.03194952    
  -10.7600012       2.36725304E-04   1.02975631    
  -10.7200012       2.44448369E-04   1.03087997    
  -10.6800013       2.49727076E-04   1.02697778    
  -10.6400013       2.59369350E-04   1.02324378    
  -10.6000013       2.69910379E-04   1.03056312    
  -10.5600014       2.81303975E-04   1.02626944    
  -10.5200014       2.92982382E-04   1.02013052    
  -10.4800014       2.98031344E-04   1.02358544    
  -10.4400015       3.06836126E-04   1.02091992    
  -10.4000015       3.23717075E-04   1.02072072    
  -10.3600016       3.36962345E-04   1.02221668    
  -10.3200016       3.45411012E-04   1.02065837    
  -10.2800016       3.50928050E-04   1.01795328    
  -10.2400017       3.55196564E-04   1.01374853    
  -10.2000017       3.61690676E-04   1.02185154    
  -10.1600018       3.69359826E-04   1.01814389    
  -10.1200018       3.72658047E-04   1.01764381    
  -10.0800018       3.83696984E-04   1.02039981    
  -10.0400019       3.86132218E-04   1.01985586    
  -10.0000019       3.95190495E-04   1.02498233    
  -9.96000195       3.98183096E-04   1.02747607    
  -9.92000198       4.09625907E-04   1.03342593    
  -9.88000202       4.10870416E-04   1.03035975    
  -9.84000206       4.15728573E-04   1.03156912    
  -9.80000210       4.21362027E-04   1.03629148    
  -9.76000214       4.35448397E-04   1.03654826    
  -9.72000217       4.41231590E-04   1.03269362    
  -9.68000221       4.40921052E-04   1.03239787    
  -9.64000225       4.51181928E-04   1.03212476    
  -9.60000229       4.62120079E-04   1.02919543    
  -9.56000233       4.66079655E-04   1.02840483    
  -9.52000237       4.77832655E-04   1.02867258    
  -9.48000240       4.80205927E-04   1.02735066    
  -9.44000244       4.89134283E-04   1.02297449    
  -9.40000248       5.01578150E-04   1.02483046    
  -9.36000252       5.08979603E-04   1.02308595    
  -9.32000256       5.15882391E-04   1.02163649    
  -9.28000259       5.23200259E-04   1.02174819    
  -9.24000263       5.30734600E-04   1.02183366    
  -9.20000267       5.46572905E-04   1.01909888    
  -9.16000271       5.55130886E-04   1.01891875    
  -9.12000275       5.66088536E-04   1.01867139    
  -9.08000278       5.74129343E-04   1.01824605    
  -9.04000282       5.81825443E-04   1.01833260    
  -9.00000286       5.98881277E-04   1.01615000    
  -8.96000290       6.16278965E-04   1.01516998    
  -8.92000294       6.16247067E-04   1.01360393    
  -8.88000298       6.24149921E-04   1.01536179    
  -8.84000301       6.39430131E-04   1.01322591    
  -8.80000305       6.53253228E-04   1.01413310    
  -8.76000309       6.57319091E-04   1.01254666    
  -8.72000313       6.76479656E-04   1.01060033    
  -8.68000317       6.87944412E-04   1.01106405    
  -8.64000320       6.95257855E-04   1.01043701    
  -8.60000324       7.21067016E-04   1.01088846    
  -8.56000328       7.20061769E-04   1.00937414    
  -8.52000332       7.38416624E-04   1.00940907    
  -8.48000336       7.48275954E-04   1.00912023    
  -8.44000340       7.67704507E-04   1.00765133    
  -8.40000343       7.73890351E-04   1.00886679    
  -8.36000347       7.92392995E-04   1.00821328    
  -8.32000351       8.00166978E-04   1.00742614    
  -8.28000355       8.16089683E-04   1.00666022    
  -8.24000359       8.34256527E-04   1.00702608    
  -8.20000362       8.51127377E-04   1.00630236    
  -8.16000366       8.67655966E-04   1.00531089    
  -8.12000370       8.83674598E-04   1.00596893    
  -8.08000374       9.00845509E-04   1.00505257    
  -8.04000378       9.19256127E-04   1.00458837    
  -8.00000381       9.32537427E-04   1.00422204    
  -7.96000385       9.70656867E-04   1.00396967    
  -7.92000389       9.75127856E-04   1.00326157    
  -7.88000393       9.91703477E-04   1.00345135    
  -7.84000397       1.02951296E-03   1.00300062    
  -7.80000401       1.03466737E-03   1.00256443    
  -7.76000404       1.05393003E-03   1.00219953    
  -7.72000408       1.10125728E-03   1.00171208    
  -7.68000412       1.11240754E-03   1.00175142    
  -7.64000416       1.12587982E-03   1.00113690    
  -7.60000420       1.16147078E-03   1.00078118    
  -7.56000423       1.18126103E-03   1.00029063    
  -7.52000427       1.22286612E-03  0.999455333    
  -7.48000431       1.24357897E-03  0.999269545    
  -7.44000435       1.28252001E-03  0.998712242    
  -7.40000439       1.30539085E-03  0.998009384    
  -7.36000443       1.30304717E-03  0.997393072    
  -7.32000446       1.38205383E-03  0.996790230    
  -7.28000450       1.37553655E-03  0.995914102    
