 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.381943703    
 # Filling Error:   4.33466677E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       5.19503155E-05   1.07490849    
  -11.9600000       5.28332130E-05   1.07789254    
  -11.9200001       5.56437008E-05   1.07714629    
  -11.8800001       5.68599717E-05   1.08604121    
  -11.8400002       5.89852971E-05   1.07303596    
  -11.8000002       6.00065687E-05   1.07172525    
  -11.7600002       6.39560894E-05   1.06565285    
  -11.7200003       6.54366304E-05   1.06940901    
  -11.6800003       6.88381770E-05   1.07052159    
  -11.6400003       7.10497916E-05   1.06124640    
  -11.6000004       7.33384295E-05   1.06429923    
  -11.5600004       7.60358307E-05   1.06572533    
  -11.5200005       7.85410812E-05   1.06788325    
  -11.4800005       8.13117294E-05   1.06699622    
  -11.4400005       8.30583522E-05   1.07405043    
  -11.4000006       8.58386993E-05   1.05521095    
  -11.3600006       9.03269029E-05   1.06119633    
  -11.3200006       9.22358086E-05   1.05894434    
  -11.2800007       9.58404489E-05   1.04944694    
  -11.2400007       1.00437130E-04   1.04808187    
  -11.2000008       1.02926962E-04   1.04921997    
  -11.1600008       1.06723171E-04   1.05170155    
  -11.1200008       1.09063993E-04   1.04346299    
  -11.0800009       1.12109643E-04   1.05141044    
  -11.0400009       1.17718941E-04   1.03821325    
  -11.0000010       1.22413141E-04   1.04567862    
  -10.9600010       1.25972365E-04   1.04352474    
  -10.9200010       1.30192697E-04   1.04308081    
  -10.8800011       1.34456204E-04   1.03492033    
  -10.8400011       1.37546420E-04   1.04066932    
  -10.8000011       1.40928882E-04   1.04226756    
  -10.7600012       1.46685372E-04   1.04200768    
  -10.7200012       1.50812295E-04   1.04055703    
  -10.6800013       1.56911512E-04   1.03641307    
  -10.6400013       1.65893944E-04   1.04150641    
  -10.6000013       1.70713145E-04   1.03586304    
  -10.5600014       1.75818059E-04   1.03895211    
  -10.5200014       1.78574119E-04   1.03023291    
  -10.4800014       1.87238620E-04   1.02975321    
  -10.4400015       1.92595166E-04   1.02535844    
  -10.4000015       2.01354283E-04   1.03191411    
  -10.3600016       2.06307421E-04   1.02419722    
  -10.3200016       2.14970103E-04   1.02500355    
  -10.2800016       2.19805224E-04   1.02258265    
  -10.2400017       2.32312901E-04   1.02365041    
  -10.2000017       2.37976710E-04   1.02350950    
  -10.1600018       2.46828189E-04   1.02289987    
  -10.1200018       2.54836399E-04   1.02064645    
  -10.0800018       2.65552226E-04   1.01871872    
  -10.0400019       2.74187681E-04   1.02230740    
  -10.0000019       2.86379771E-04   1.02145922    
  -9.96000195       2.95816804E-04   1.01967168    
  -9.92000198       3.04732792E-04   1.01874125    
  -9.88000202       3.18055507E-04   1.02081823    
  -9.84000206       3.32228869E-04   1.01645446    
  -9.80000210       3.43819993E-04   1.01686490    
  -9.76000214       3.48934409E-04   1.01336455    
  -9.72000217       3.65131098E-04   1.01282191    
  -9.68000221       3.82888364E-04   1.01016366    
  -9.64000225       3.92541115E-04   1.01397491    
  -9.60000229       4.08148946E-04   1.01113915    
  -9.56000233       4.28381696E-04   1.00773680    
  -9.52000237       4.44595615E-04   1.01275992    
  -9.48000240       4.62243188E-04   1.01171505    
  -9.44000244       4.74829954E-04   1.01452708    
  -9.40000248       5.01426344E-04   1.01037097    
  -9.36000252       5.18399640E-04   1.01240766    
  -9.32000256       5.23433497E-04   1.00758553    
  -9.28000259       5.32093865E-04   1.00977027    
  -9.24000263       5.48654119E-04   1.00863719    
  -9.20000267       5.52946411E-04   1.00723553    
  -9.16000271       5.61720750E-04   1.00641894    
  -9.12000275       5.74165198E-04   1.00678349    
  -9.08000278       5.75623882E-04   1.01056576    
  -9.04000282       5.87015064E-04   1.01037455    
  -9.00000286       6.03370718E-04   1.01463699    
  -8.96000290       6.08686125E-04   1.01309597    
  -8.92000294       6.19678642E-04   1.01581454    
  -8.88000298       6.30058756E-04   1.01681709    
  -8.84000301       6.31355215E-04   1.01833975    
  -8.80000305       6.45865046E-04   1.01847446    
  -8.76000309       6.61513652E-04   1.01806629    
  -8.72000313       6.67755667E-04   1.01767218    
  -8.68000317       6.92446309E-04   1.01535511    
  -8.64000320       6.86358951E-04   1.01630104    
  -8.60000324       7.10162509E-04   1.01501787    
  -8.56000328       7.20195065E-04   1.01362824    
  -8.52000332       7.30270520E-04   1.01340997    
  -8.48000336       7.48581893E-04   1.01246977    
  -8.44000340       7.61793868E-04   1.01076972    
  -8.40000343       7.81363575E-04   1.01012790    
  -8.36000347       7.85494922E-04   1.01091683    
  -8.32000351       7.99724716E-04   1.00976205    
  -8.28000355       8.23717739E-04   1.00990033    
  -8.24000359       8.40377470E-04   1.00940800    
  -8.20000362       8.55886668E-04   1.00927866    
  -8.16000366       8.61820648E-04   1.00815368    
  -8.12000370       8.85965186E-04   1.00858247    
  -8.08000374       9.01974272E-04   1.00798142    
  -8.04000378       9.22415114E-04   1.00680590    
  -8.00000381       9.38485959E-04   1.00642502    
  -7.96000385       9.63891391E-04   1.00589252    
  -7.92000389       9.73449962E-04   1.00542831    
  -7.88000393       1.00151775E-03   1.00500464    
  -7.84000397       9.95932380E-04   1.00527287    
  -7.80000401       1.04835443E-03   1.00420475    
  -7.76000404       1.06158794E-03   1.00368857    
  -7.72000408       1.09081960E-03   1.00330675    
  -7.68000412       1.11951516E-03   1.00320911    
  -7.64000416       1.13530515E-03   1.00230467    
  -7.60000420       1.15610473E-03   1.00197470    
  -7.56000423       1.19727955E-03   1.00173426    
  -7.52000427       1.21050223E-03   1.00115430    
  -7.48000431       1.24658796E-03   1.00038278    
  -7.44000435       1.28560455E-03   1.00015891    
  -7.40000439       1.30084797E-03  0.999492347    
  -7.36000443       1.33470632E-03  0.998588383    
  -7.32000446       1.37654808E-03  0.998187602    
  -7.28000450       1.40907522E-03  0.997061610    
  -7.24000454       1.44171319E-03  0.996093214    
  -7.20000458       1.47009734E-03  0.995306015    
  -7.16000462       1.51238858E-03  0.993881345    
  -7.12000465       1.55778206E-03  0.992051840    
  -7.08000469       1.60553993E-03  0.990742028    
  -7.04000473       1.63990899E-03  0.989006519    
  -7.00000477       1.70061085E-03  0.986265838    
  -6.96000481       1.74947386E-03  0.982145488    
  -6.92000484       1.80339767E-03  0.977797210    
  -6.88000488       1.89781864E-03  0.969777048    
  -6.84000492       1.97328557E-03  0.954159319    
  -6.80000496       2.01694504E-03  0.953410149    
  -6.76000500       2.07225233E-03  0.953126907    
  -6.72000504       2.09758175E-03  0.957177341    
  -6.68000507       2.12005433E-03  0.953368604    
  -6.64000511       2.15799082E-03  0.957049668    
  -6.60000515       2.21903622E-03  0.957856178    
  -6.56000519       2.25453707E-03  0.956660628    
  -6.52000523       2.25608307E-03  0.956228614    
  -6.48000526       2.29988899E-03  0.957104087    
