 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.238285676    
 # Filling Error:   3.95794911E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       7.48283946E-06  0.500000000    
  -11.9600000       7.45069519E-06  0.500000000    
  -11.9200001       8.17288583E-06  0.500000000    
  -11.8800001       8.31084617E-06  0.500000000    
  -11.8400002       8.81229789E-06  0.500000000    
  -11.8000002       9.26668781E-06  0.500000000    
  -11.7600002       9.64723677E-06  0.500000000    
  -11.7200003       1.05784147E-05   1.09304190    
  -11.6800003       1.10665624E-05   1.09613490    
  -11.6400003       1.14518516E-05   1.10474527    
  -11.6000004       1.17437830E-05   1.12112975    
  -11.5600004       1.19689075E-05   1.10382581    
  -11.5200005       1.27695530E-05   1.09183538    
  -11.4800005       1.32445330E-05   1.08431530    
  -11.4400005       1.37388088E-05   1.10062730    
  -11.4000006       1.43107491E-05   1.11446047    
  -11.3600006       1.48629824E-05   1.09703255    
  -11.3200006       1.46259981E-05   1.09178710    
  -11.2800007       1.50449896E-05   1.07419872    
  -11.2400007       1.52106841E-05   1.08060265    
  -11.2000008       1.60586278E-05   1.07969224    
  -11.1600008       1.66960672E-05   1.08821857    
  -11.1200008       1.65744950E-05   1.06673694    
  -11.0800009       1.67424769E-05   1.08278930    
  -11.0400009       1.74645575E-05   1.07395589    
  -11.0000010       1.80248826E-05   1.06828678    
  -10.9600010       1.78338523E-05   1.08611143    
  -10.9200010       1.84606724E-05   1.08393431    
  -10.8800011       1.92280404E-05   1.08609688    
  -10.8400011       1.91573672E-05   1.07389367    
  -10.8000011       1.97486606E-05   1.08439326    
  -10.7600012       2.04805528E-05   1.07711601    
  -10.7200012       2.03351683E-05   1.08575952    
  -10.6800013       2.10148883E-05   1.08279634    
  -10.6400013       2.12053092E-05   1.06839538    
  -10.6000013       2.18120967E-05   1.08702385    
  -10.5600014       2.27316468E-05   1.06511915    
  -10.5200014       2.31014692E-05   1.07173431    
  -10.4800014       2.33705669E-05   1.07107198    
  -10.4400015       2.36818614E-05   1.06622910    
  -10.4000015       2.41156249E-05   1.09353244    
  -10.3600016       2.51330403E-05   1.07433677    
  -10.3200016       2.60070974E-05   1.06954730    
  -10.2800016       2.68836175E-05   1.05191338    
  -10.2400017       2.73308287E-05   1.07306218    
  -10.2000017       2.77609197E-05   1.05913997    
  -10.1600018       2.90470616E-05   1.05756271    
  -10.1200018       2.83683457E-05   1.06568193    
  -10.0800018       2.96863764E-05   1.04205608    
  -10.0400019       3.08141898E-05   1.05669713    
  -10.0000019       3.15632060E-05   1.05697191    
  -9.96000195       3.15752040E-05   1.05746961    
  -9.92000198       3.38368955E-05   1.05527568    
  -9.88000202       3.33623539E-05   1.05690992    
  -9.84000206       3.48067151E-05   1.06604481    
  -9.80000210       3.44366163E-05   1.03836346    
  -9.76000214       3.58096077E-05   1.05366910    
  -9.72000217       3.65994820E-05   1.04974663    
  -9.68000221       3.87459186E-05   1.05327475    
  -9.64000225       3.88173830E-05   1.04378843    
  -9.60000229       4.07350417E-05   1.04386961    
  -9.56000233       4.18708187E-05   1.04936242    
  -9.52000237       4.25426988E-05   1.04134440    
  -9.48000240       4.34377762E-05   1.04240847    
  -9.44000244       4.44374418E-05   1.04830396    
  -9.40000248       4.64931072E-05   1.04295039    
  -9.36000252       4.70842933E-05   1.03284419    
  -9.32000256       4.95815257E-05   1.05050862    
  -9.28000259       5.18819324E-05   1.03790998    
  -9.24000263       5.20548456E-05   1.02762568    
  -9.20000267       5.18745437E-05   1.04454005    
  -9.16000271       5.34158426E-05   1.04577744    
  -9.12000275       5.46648807E-05   1.03145063    
  -9.08000278       5.80707674E-05   1.03681445    
  -9.04000282       6.03464541E-05   1.04291904    
  -9.00000286       6.11582800E-05   1.02967024    
  -8.96000290       6.31285657E-05   1.03808939    
  -8.92000294       6.28068519E-05   1.04217696    
  -8.88000298       6.51407317E-05   1.02820361    
  -8.84000301       7.00047385E-05   1.03389978    
  -8.80000305       7.31634645E-05   1.03011870    
  -8.76000309       7.08031876E-05   1.03102422    
  -8.72000313       7.54829016E-05   1.02445281    
  -8.68000317       7.70098268E-05   1.02884829    
  -8.64000320       8.08321056E-05   1.02767217    
  -8.60000324       8.41149958E-05   1.02046633    
  -8.56000328       8.53150705E-05   1.02076292    
  -8.52000332       9.00427767E-05   1.01610541    
  -8.48000336       9.21122773E-05   1.01976395    
  -8.44000340       9.29820089E-05   1.02079964    
  -8.40000343       9.77271047E-05   1.02088094    
  -8.36000347       1.01277605E-04   1.02149069    
  -8.32000351       1.06219602E-04   1.01166201    
  -8.28000355       1.08757537E-04   1.02239394    
  -8.24000359       1.12218142E-04   1.01713181    
  -8.20000362       1.17544427E-04   1.01756501    
  -8.16000366       1.18485958E-04   1.01611555    
  -8.12000370       1.25861159E-04   1.01354218    
  -8.08000374       1.32343237E-04   1.01169801    
  -8.04000378       1.35158014E-04   1.01235735    
  -8.00000381       1.40395379E-04   1.01487541    
  -7.96000385       1.44884500E-04   1.01289403    
  -7.92000389       1.47415732E-04   1.01402545    
  -7.88000393       1.59374977E-04   1.01358175    
  -7.84000397       1.60407872E-04   1.01211727    
  -7.80000401       1.66979677E-04   1.00963020    
  -7.76000404       1.75773850E-04   1.01173222    
  -7.72000408       1.83971482E-04   1.00784326    
  -7.68000412       1.90280218E-04   1.01194704    
  -7.64000416       1.96255569E-04   1.00906515    
  -7.60000420       2.05607474E-04   1.00836074    
  -7.56000423       2.11115650E-04   1.00882781    
  -7.52000427       2.23274808E-04   1.00659680    
  -7.48000431       2.39457047E-04   1.00905526    
  -7.44000435       2.50030454E-04   1.00641906    
  -7.40000439       2.61569774E-04   1.00822175    
  -7.36000443       2.71185825E-04   1.00543821    
  -7.32000446       2.87654810E-04   1.00634468    
  -7.28000450       3.07265698E-04   1.00533926    
  -7.24000454       3.24894325E-04   1.00388718    
  -7.20000458       3.43815394E-04   1.00627768    
  -7.16000462       3.55574011E-04   1.00465715    
  -7.12000465       3.80846468E-04   1.00492907    
  -7.08000469       3.95423558E-04   1.00262761    
  -7.04000473       4.22544283E-04   1.00337064    
  -7.00000477       4.58609167E-04   1.00245154    
  -6.96000481       4.72569693E-04   1.00206530    
  -6.92000484       5.07218065E-04   1.00255585    
  -6.88000488       5.34149818E-04   1.00083637    
  -6.84000492       5.76170161E-04   1.00110018    
  -6.80000496       6.18330378E-04   1.00050962    
