 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.260126233    
 # Filling Error:   4.05650632E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.03950533E-05   1.09967256    
  -11.9600000       1.09833300E-05   1.09933281    
  -11.9200001       1.15292196E-05   1.09701502    
  -11.8800001       1.23034370E-05   1.09940290    
  -11.8400002       1.25365805E-05   1.09902883    
  -11.8000002       1.32195173E-05   1.13271487    
  -11.7600002       1.37993557E-05   1.11054480    
  -11.7200003       1.43481557E-05   1.09784496    
  -11.6800003       1.46982729E-05   1.07125235    
  -11.6400003       1.53241963E-05   1.08584976    
  -11.6000004       1.62629276E-05   1.08713245    
  -11.5600004       1.65322454E-05   1.10350966    
  -11.5200005       1.73222597E-05   1.07755792    
  -11.4800005       1.81084197E-05   1.09464347    
  -11.4400005       1.86297184E-05   1.08875537    
  -11.4000006       1.94219756E-05   1.09314680    
  -11.3600006       1.98866455E-05   1.12087297    
  -11.3200006       2.09645059E-05   1.07853127    
  -11.2800007       2.14662468E-05   1.08656204    
  -11.2400007       2.28122481E-05   1.06724858    
  -11.2000008       2.26220563E-05   1.08877528    
  -11.1600008       2.41066809E-05   1.08314574    
  -11.1200008       2.43764189E-05   1.07400453    
  -11.0800009       2.55711966E-05   1.07737041    
  -11.0400009       2.57027532E-05   1.07439327    
  -11.0000010       2.66253501E-05   1.07535017    
  -10.9600010       2.64694881E-05   1.07206380    
  -10.9200010       2.79780506E-05   1.08542228    
  -10.8800011       2.80312106E-05   1.06447971    
  -10.8400011       2.95174268E-05   1.06252384    
  -10.8000011       2.96109902E-05   1.07543445    
  -10.7600012       3.05033354E-05   1.08555484    
  -10.7200012       3.06184957E-05   1.06095135    
  -10.6800013       3.13331584E-05   1.08174622    
  -10.6400013       3.25454348E-05   1.06765258    
  -10.6000013       3.30712282E-05   1.06639743    
  -10.5600014       3.40627485E-05   1.07162797    
  -10.5200014       3.46118104E-05   1.06606817    
  -10.4800014       3.48719768E-05   1.06513441    
  -10.4400015       3.57205172E-05   1.04054666    
  -10.4000015       3.67017237E-05   1.07934928    
  -10.3600016       3.73399052E-05   1.05180514    
  -10.3200016       3.87871187E-05   1.05467165    
  -10.2800016       3.94068848E-05   1.05681241    
  -10.2400017       4.00984536E-05   1.06336498    
  -10.2000017       4.15501163E-05   1.04609299    
  -10.1600018       4.28048879E-05   1.05285907    
  -10.1200018       4.27831219E-05   1.05985296    
  -10.0800018       4.48321152E-05   1.04566658    
  -10.0400019       4.66333076E-05   1.05985045    
  -10.0000019       4.73902692E-05   1.05550647    
  -9.96000195       4.76864734E-05   1.05130970    
  -9.92000198       5.00200949E-05   1.04388857    
  -9.88000202       5.08969351E-05   1.06180847    
  -9.84000206       5.20900030E-05   1.04630375    
  -9.80000210       5.26438016E-05   1.04745793    
  -9.76000214       5.56958767E-05   1.04093945    
  -9.72000217       5.62108908E-05   1.04262292    
  -9.68000221       5.93988443E-05   1.04037702    
  -9.64000225       5.99216546E-05   1.04303765    
  -9.60000229       6.07150978E-05   1.04315579    
  -9.56000233       6.28391572E-05   1.03428566    
  -9.52000237       6.38239289E-05   1.03570032    
  -9.48000240       6.57828641E-05   1.03965771    
  -9.44000244       6.75361080E-05   1.03434324    
  -9.40000248       6.99508237E-05   1.03558874    
  -9.36000252       7.20181270E-05   1.03447521    
  -9.32000256       7.35744252E-05   1.02982914    
  -9.28000259       7.77776659E-05   1.02477062    
  -9.24000263       7.73285501E-05   1.03406596    
  -9.20000267       7.91793864E-05   1.03709221    
  -9.16000271       8.17525652E-05   1.03349066    
  -9.12000275       8.58658314E-05   1.04483128    
  -9.08000278       8.59147549E-05   1.02899182    
  -9.04000282       8.99447623E-05   1.02815294    
  -9.00000286       9.23174302E-05   1.03478396    
  -8.96000290       9.65709987E-05   1.03394616    
  -8.92000294       9.89867331E-05   1.02546859    
  -8.88000298       1.03264269E-04   1.02315688    
  -8.84000301       1.04485916E-04   1.02038109    
  -8.80000305       1.07498272E-04   1.01233757    
  -8.76000309       1.11479028E-04   1.01951599    
  -8.72000313       1.15355921E-04   1.01958692    
  -8.68000317       1.18109965E-04   1.01863468    
  -8.64000320       1.22492973E-04   1.01615548    
  -8.60000324       1.25774473E-04   1.01711488    
  -8.56000328       1.31808425E-04   1.01371396    
  -8.52000332       1.36761388E-04   1.02035499    
  -8.48000336       1.42034318E-04   1.01738143    
  -8.44000340       1.47111743E-04   1.01781094    
  -8.40000343       1.56226277E-04   1.01590192    
  -8.36000347       1.65211051E-04   1.01152337    
  -8.32000351       1.67398888E-04   1.01201272    
  -8.28000355       1.76627509E-04   1.01360595    
  -8.24000359       1.82712378E-04   1.01693726    
  -8.20000362       1.96751236E-04   1.00900781    
  -8.16000366       2.02035095E-04   1.01227367    
  -8.12000370       2.10116792E-04   1.00997102    
  -8.08000374       2.15592401E-04   1.00889266    
  -8.04000378       2.26841395E-04   1.01266778    
  -8.00000381       2.37355707E-04   1.00908077    
  -7.96000385       2.53895967E-04   1.00962055    
  -7.92000389       2.62590096E-04   1.00714326    
  -7.88000393       2.76883424E-04   1.00932705    
  -7.84000397       2.82712863E-04   1.00775921    
  -7.80000401       2.97865074E-04   1.00937033    
  -7.76000404       3.12686228E-04   1.00745893    
  -7.72000408       3.21911008E-04   1.00549555    
  -7.68000412       3.44049971E-04   1.00753605    
  -7.64000416       3.57171084E-04   1.00610387    
  -7.60000420       3.74654657E-04   1.00503564    
  -7.56000423       3.93264112E-04   1.00337648    
  -7.52000427       4.11087123E-04   1.00434637    
  -7.48000431       4.37542825E-04   1.00308967    
  -7.44000435       4.61390387E-04   1.00382507    
  -7.40000439       4.83099662E-04   1.00350428    
  -7.36000443       5.14375221E-04   1.00420225    
  -7.32000446       5.28612582E-04   1.00298333    
  -7.28000450       5.66278526E-04   1.00402856    
  -7.24000454       6.02243817E-04   1.00253773    
  -7.20000458       6.34229509E-04   1.00166059    
  -7.16000462       6.75322663E-04   1.00153017    
  -7.12000465       7.09741900E-04   1.00159848    
  -7.08000469       7.49639352E-04   1.00059605    
  -7.04000473       7.88929116E-04  0.999908328    
  -7.00000477       8.53668316E-04  0.999849796    
  -6.96000481       9.05494788E-04  0.998450339    
  -6.92000484       9.68599576E-04  0.998939395    
  -6.88000488       1.02013815E-03  0.997341812    
  -6.84000492       1.10363739E-03  0.996009290    
  -6.80000496       1.17409730E-03  0.994212627    
  -6.76000500       1.27807760E-03  0.991166592    
  -6.72000504       1.44181575E-03  0.974522471    
  -6.68000507       1.67581730E-03  0.944270134    
  -6.64000511       1.75523001E-03  0.946667254    
  -6.60000515       1.82256883E-03  0.948900759    
  -6.56000519       1.93851709E-03  0.950556099    
  -6.52000523       2.02822988E-03  0.952975392    
  -6.48000526       2.14138115E-03  0.954085648    
  -6.44000530       2.28483346E-03  0.957980514    
  -6.40000534       2.45036604E-03  0.959213972    
  -6.36000538       2.50693946E-03  0.959506094    
  -6.32000542       2.54700216E-03  0.959970117    
  -6.28000546       2.60446686E-03  0.961611569    
  -6.24000549       2.68814783E-03  0.961576402    
  -6.20000553       2.75909435E-03  0.962200105    
  -6.16000557       2.84259557E-03  0.962545216    
  -6.12000561       2.91842106E-03  0.963460326    
  -6.08000565       3.01704183E-03  0.962526262    
  -6.04000568       3.09420330E-03  0.963411093    
  -6.00000572       3.20024043E-03  0.963438094    
  -5.96000576       3.33375135E-03  0.962313414    
  -5.92000580       3.49645782E-03  0.959394217    
  -5.88000584       3.74548812E-03  0.945748210    
  -5.84000587       4.09131916E-03  0.932479322    
  -5.80000591       4.30944981E-03  0.923099756    
  -5.76000595       4.61268332E-03  0.909640551    
