 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.499887228    
 # Filling Error:   4.39716969E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.78760602E-04   1.06769907    
  -11.9600000       1.83131371E-04   1.09106266    
  -11.9200001       1.85817451E-04   1.08739960    
  -11.8800001       1.88194492E-04   1.08921432    
  -11.8400002       1.91878760E-04   1.09925628    
  -11.8000002       1.90888299E-04   1.11490369    
  -11.7600002       1.95703193E-04   1.10629630    
  -11.7200003       1.98649810E-04   1.10475373    
  -11.6800003       2.02987329E-04   1.09896994    
  -11.6400003       2.02656025E-04   1.09923434    
  -11.6000004       2.04643904E-04   1.09905946    
  -11.5600004       2.08666621E-04   1.10260367    
  -11.5200005       2.12535931E-04   1.09730399    
  -11.4800005       2.13169144E-04   1.09215701    
  -11.4400005       2.18803674E-04   1.08589923    
  -11.4000006       2.19404668E-04   1.08978879    
  -11.3600006       2.21627110E-04   1.09248841    
  -11.3200006       2.27750614E-04   1.07564163    
  -11.2800007       2.32711216E-04   1.07516515    
  -11.2400007       2.32814593E-04   1.07393849    
  -11.2000008       2.38725974E-04   1.07177591    
  -11.1600008       2.36651933E-04   1.07275081    
  -11.1200008       2.44276744E-04   1.06762552    
  -11.0800009       2.45840463E-04   1.06464493    
  -11.0400009       2.52480357E-04   1.05970311    
  -11.0000010       2.49838835E-04   1.06453156    
  -10.9600010       2.59523367E-04   1.06143308    
  -10.9200010       2.61020294E-04   1.05997670    
  -10.8800011       2.64370465E-04   1.05297363    
  -10.8400011       2.71852186E-04   1.05180800    
  -10.8000011       2.72438861E-04   1.05623019    
  -10.7600012       2.79596628E-04   1.05309141    
  -10.7200012       2.81855930E-04   1.05018902    
  -10.6800013       2.83760135E-04   1.04851568    
  -10.6400013       2.89254851E-04   1.04530442    
  -10.6000013       2.93755496E-04   1.04261672    
  -10.5600014       2.98176630E-04   1.03979087    
  -10.5200014       3.01355263E-04   1.04327834    
  -10.4800014       3.02199798E-04   1.04058874    
  -10.4400015       3.13238939E-04   1.03966010    
  -10.4000015       3.16644349E-04   1.03631508    
  -10.3600016       3.23669316E-04   1.03290057    
  -10.3200016       3.29690054E-04   1.03458190    
  -10.2800016       3.31321673E-04   1.03379965    
  -10.2400017       3.41443374E-04   1.03467965    
  -10.2000017       3.39540362E-04   1.02835035    
  -10.1600018       3.45185923E-04   1.02917588    
  -10.1200018       3.52358940E-04   1.02583158    
  -10.0800018       3.57328478E-04   1.02833438    
  -10.0400019       3.61917337E-04   1.02791882    
  -10.0000019       3.71124857E-04   1.02481365    
  -9.96000195       3.76881595E-04   1.02305484    
  -9.92000198       3.83443519E-04   1.02383780    
  -9.88000202       3.90803412E-04   1.02296245    
  -9.84000206       3.94455856E-04   1.02248430    
  -9.80000210       4.02203907E-04   1.01975274    
  -9.76000214       4.09100408E-04   1.02017915    
  -9.72000217       4.16352937E-04   1.01833224    
  -9.68000221       4.18682670E-04   1.01742029    
  -9.64000225       4.29219945E-04   1.01784873    
  -9.60000229       4.43189696E-04   1.01494241    
  -9.56000233       4.43979574E-04   1.01576114    
  -9.52000237       4.56599286E-04   1.01322997    
  -9.48000240       4.62973781E-04   1.01491904    
  -9.44000244       4.65154561E-04   1.01338995    
  -9.40000248       4.75109322E-04   1.01392937    
  -9.36000252       4.89481143E-04   1.01345992    
  -9.32000256       4.88952268E-04   1.01221061    
  -9.28000259       5.01628732E-04   1.01237822    
  -9.24000263       5.10334503E-04   1.01112175    
  -9.20000267       5.13589301E-04   1.01106799    
  -9.16000271       5.28805249E-04   1.01055753    
  -9.12000275       5.41821995E-04   1.00971472    
  -9.08000278       5.46818657E-04   1.00982606    
  -9.04000282       5.63264650E-04   1.00905526    
  -9.00000286       5.75161888E-04   1.00813890    
  -8.96000290       5.78442123E-04   1.00788832    
  -8.92000294       5.83834830E-04   1.00808859    
  -8.88000298       5.96952392E-04   1.00773871    
  -8.84000301       6.20086154E-04   1.00689209    
  -8.80000305       6.20848441E-04   1.00678408    
  -8.76000309       6.27267931E-04   1.00640893    
  -8.72000313       6.46646833E-04   1.00558233    
  -8.68000317       6.56994351E-04   1.00610161    
  -8.64000320       6.70303649E-04   1.00603950    
  -8.60000324       6.89914334E-04   1.00514698    
  -8.56000328       6.96812349E-04   1.00520575    
  -8.52000332       7.20361772E-04   1.00515938    
  -8.48000336       7.29803054E-04   1.00479078    
  -8.44000340       7.47570826E-04   1.00413835    
  -8.40000343       7.55332876E-04   1.00392365    
  -8.36000347       7.78096903E-04   1.00345588    
  -8.32000351       7.84666918E-04   1.00322068    
  -8.28000355       8.04428826E-04   1.00258386    
  -8.24000359       8.24474904E-04   1.00227094    
  -8.20000362       8.38784326E-04   1.00178015    
  -8.16000366       8.64975969E-04   1.00145733    
  -8.12000370       8.74963822E-04   1.00120676    
  -8.08000374       8.93385208E-04   1.00114405    
  -8.04000378       8.95279227E-04   1.00087512    
  -8.00000381       9.42874700E-04   1.00043511    
  -7.96000385       9.62475431E-04   1.00016260    
  -7.92000389       9.77837015E-04  0.999574065    
  -7.88000393       9.99511918E-04  0.999249816    
  -7.84000397       1.02741376E-03  0.998960435    
  -7.80000401       1.04497443E-03  0.998510242    
  -7.76000404       1.06120866E-03  0.998142302    
  -7.72000408       1.07576139E-03  0.997726679    
  -7.68000412       1.12108991E-03  0.997339189    
  -7.64000416       1.13091141E-03  0.997103453    
  -7.60000420       1.17684901E-03  0.996963084    
  -7.56000423       1.19838316E-03  0.996714473    
  -7.52000427       1.21094228E-03  0.996394992    
  -7.48000431       1.23914960E-03  0.995997846    
  -7.44000435       1.26436527E-03  0.995660424    
  -7.40000439       1.30463240E-03  0.995223522    
  -7.36000443       1.32924051E-03  0.994914234    
  -7.32000446       1.35872967E-03  0.994024634    
  -7.28000450       1.39975885E-03  0.993454456    
  -7.24000454       1.42497825E-03  0.992541492    
  -7.20000458       1.47671602E-03  0.991544843    
  -7.16000462       1.52377330E-03  0.990636468    
  -7.12000465       1.56168174E-03  0.989339948    
  -7.08000469       1.59798877E-03  0.987665474    
  -7.04000473       1.62689399E-03  0.986202300    
  -7.00000477       1.69394992E-03  0.982927859    
  -6.96000481       1.73249503E-03  0.979389548    
  -6.92000484       1.80947746E-03  0.975048125    
  -6.88000488       1.84775190E-03  0.967937946    
  -6.84000492       1.97334983E-03  0.951535225    
  -6.80000496       2.01815995E-03  0.951653183    
  -6.76000500       2.05823081E-03  0.951955199    
  -6.72000504       2.08238093E-03  0.953385651    
  -6.68000507       2.15240009E-03  0.953341305    
  -6.64000511       2.15053000E-03  0.955147505    
  -6.60000515       2.19678530E-03  0.955574632    
  -6.56000519       2.24479358E-03  0.954762340    
  -6.52000523       2.30673235E-03  0.955639541    
  -6.48000526       2.30727321E-03  0.955934227    
  -6.44000530       2.36862386E-03  0.957169950    
  -6.40000534       2.43959064E-03  0.958088994    
  -6.36000538       2.45314813E-03  0.958899379    
  -6.32000542       2.55447393E-03  0.959597945    
  -6.28000546       2.58777617E-03  0.960291147    
  -6.24000549       2.69659772E-03  0.961014986    
  -6.20000553       2.78316112E-03  0.961620629    
  -6.16000557       2.88337795E-03  0.961887598    
  -6.12000561       2.92798318E-03  0.962874770    
  -6.08000565       3.00273718E-03  0.961882889    
  -6.04000568       3.15000699E-03  0.962871075    
  -6.00000572       3.50490701E-03  0.927900851    
  -5.96000576       3.86280240E-03  0.904586971    
  -5.92000580       4.21942584E-03  0.888922811    
  -5.88000584       4.50929394E-03  0.881769240    
  -5.84000587       4.84730909E-03  0.875280917    
  -5.80000591       5.22861816E-03  0.867921770    
  -5.76000595       5.62047213E-03  0.862880349    
  -5.72000599       6.08639605E-03  0.849328697    
  -5.68000603       6.90258760E-03  0.826037943    
  -5.64000607       7.66028184E-03  0.801813781    
  -5.60000610       8.37919023E-03  0.786103249    
  -5.56000614       9.23629571E-03  0.768540800    
  -5.52000618       1.02482988E-02  0.758826971    
  -5.48000622       1.17908856E-02  0.747402370    
  -5.44000626       1.37645844E-02  0.736804187    
  -5.40000629       1.39770741E-02  0.734458923    
  -5.36000633       1.40054980E-02  0.730871022    
  -5.32000637       1.41703440E-02  0.728101254    
  -5.28000641       1.42202061E-02  0.725119114    
  -5.24000645       1.44612221E-02  0.721707463    
  -5.20000648       1.45977829E-02  0.719261169    
  -5.16000652       1.48878740E-02  0.714975893    
  -5.12000656       1.50073571E-02  0.712361813    
  -5.08000660       1.51909674E-02  0.707966924    
  -5.04000664       1.53713161E-02  0.705669045    
  -5.00000668       1.57113113E-02  0.699751556    
  -4.96000671       1.67517010E-02  0.688749135    
  -4.92000675       1.73549410E-02  0.680251360    
  -4.88000679       1.82978697E-02  0.671484172    
  -4.84000683       1.89252980E-02  0.666965961    
  -4.80000687       1.96092278E-02  0.660586834    
  -4.76000690       2.07537003E-02  0.655300558    
  -4.72000694       2.13883277E-02  0.650839150    
  -4.68000698       2.27229856E-02  0.647156715    
  -4.64000702       2.37807687E-02  0.644112289    
  -4.60000706       2.50091515E-02  0.643531799    
  -4.56000710       2.65507884E-02  0.644043028    
  -4.52000713       2.81127300E-02  0.645180285    
  -4.48000717       3.02065499E-02  0.650551736    
  -4.44000721       3.19174975E-02  0.653512061    
  -4.40000725       3.38886678E-02  0.660133719    
  -4.36000729       3.84149663E-02  0.684756458    
  -4.32000732       4.51530330E-02  0.713595033    
  -4.28000736       5.36972135E-02  0.743212759    
  -4.24000740       6.39586300E-02  0.774045587    
  -4.20000744       7.78793693E-02  0.805472553    
  -4.16000748       9.06914696E-02  0.827538371    
  -4.12000751       9.36471075E-02  0.831186593    
  -4.08000755       9.38917249E-02  0.831383228    
  -4.04000759       9.28530395E-02  0.830449224    
  -4.00000763       9.26055983E-02  0.829407275    
  -3.96000767       9.23127383E-02  0.829676986    
  -3.92000771       9.13704336E-02  0.828757703    
  -3.88000774       9.11317095E-02  0.828777850    
  -3.84000778       9.08555388E-02  0.828227818    
  -3.80000782       8.98228288E-02  0.826731801    
  -3.76000786       9.01324600E-02  0.827263772    
  -3.72000790       9.06617343E-02  0.828722119    
  -3.68000793       9.19874236E-02  0.828351080    
  -3.64000797       9.45127010E-02  0.822355747    
  -3.60000801       9.53876525E-02  0.818305016    
  -3.56000805       9.66357738E-02  0.814758420    
