 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.252709985    
 # Filling Error:   4.01841477E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       9.05493380E-06  0.500000000    
  -11.9600000       9.77325180E-06  0.500000000    
  -11.9200001       1.01760788E-05   1.09972680    
  -11.8800001       1.05927838E-05   1.08512962    
  -11.8400002       1.12039943E-05   1.12074876    
  -11.8000002       1.17073278E-05   1.10863960    
  -11.7600002       1.21127177E-05   1.08506012    
  -11.7200003       1.27685853E-05   1.09301579    
  -11.6800003       1.27779294E-05   1.09126878    
  -11.6400003       1.37708503E-05   1.10350966    
  -11.6000004       1.44445685E-05   1.08955860    
  -11.5600004       1.50867882E-05   1.11001503    
  -11.5200005       1.60432501E-05   1.09119439    
  -11.4800005       1.65921192E-05   1.10442853    
  -11.4400005       1.69094747E-05   1.08271754    
  -11.4000006       1.77764487E-05   1.09064507    
  -11.3600006       1.84544697E-05   1.10015035    
  -11.3200006       1.87658097E-05   1.07468939    
  -11.2800007       1.98960333E-05   1.08400941    
  -11.2400007       2.05216293E-05   1.07698584    
  -11.2000008       2.11054867E-05   1.09203756    
  -11.1600008       2.16230201E-05   1.07300353    
  -11.1200008       2.17783891E-05   1.09973752    
  -11.0800009       2.22638282E-05   1.07714260    
  -11.0400009       2.30585229E-05   1.05876780    
  -11.0000010       2.35908483E-05   1.09935415    
  -10.9600010       2.38843768E-05   1.08199191    
  -10.9200010       2.43381037E-05   1.06465280    
  -10.8800011       2.43211543E-05   1.05900753    
  -10.8400011       2.52260634E-05   1.07193744    
  -10.8000011       2.60700435E-05   1.07381451    
  -10.7600012       2.66311017E-05   1.07559609    
  -10.7200012       2.68972144E-05   1.08398247    
  -10.6800013       2.75648690E-05   1.06183088    
  -10.6400013       2.81456196E-05   1.07371855    
  -10.6000013       2.91895685E-05   1.09425259    
  -10.5600014       2.96018625E-05   1.06995249    
  -10.5200014       2.98606083E-05   1.08521366    
  -10.4800014       2.99197873E-05   1.07172620    
  -10.4400015       3.17957456E-05   1.04759347    
