 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.282061696    
 # Filling Error:   4.14446183E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.44248161E-05   1.10085464    
  -11.9600000       1.54949885E-05   1.10746479    
  -11.9200001       1.56263104E-05   1.10894895    
  -11.8800001       1.63009208E-05   1.09916091    
  -11.8400002       1.72049040E-05   1.08427024    
  -11.8000002       1.76150807E-05   1.10256016    
  -11.7600002       1.81057167E-05   1.08204186    
  -11.7200003       1.89513084E-05   1.09386361    
  -11.6800003       2.01072235E-05   1.08109391    
  -11.6400003       2.03632226E-05   1.09278727    
  -11.6000004       2.15205037E-05   1.09144378    
  -11.5600004       2.20763304E-05   1.09283447    
  -11.5200005       2.27507808E-05   1.09489739    
  -11.4800005       2.38802168E-05   1.07435429    
  -11.4400005       2.42984497E-05   1.09351277    
  -11.4000006       2.54517527E-05   1.09866619    
  -11.3600006       2.59233511E-05   1.10730433    
  -11.3200006       2.69670581E-05   1.07546687    
  -11.2800007       2.79156720E-05   1.08588934    
  -11.2400007       2.83919471E-05   1.07268739    
  -11.2000008       2.97532588E-05   1.07174563    
  -11.1600008       3.03977467E-05   1.08510029    
  -11.1200008       3.16147198E-05   1.07811141    
  -11.0800009       3.32293093E-05   1.05722880    
  -11.0400009       3.35241057E-05   1.05249488    
  -11.0000010       3.52697352E-05   1.06434989    
  -10.9600010       3.59635378E-05   1.06554258    
  -10.9200010       3.77357683E-05   1.08150744    
  -10.8800011       3.86030842E-05   1.06189728    
  -10.8400011       3.96971191E-05   1.05529022    
  -10.8000011       4.08726264E-05   1.06515598    
  -10.7600012       4.18012096E-05   1.06829655    
  -10.7200012       4.35614165E-05   1.06674170    
  -10.6800013       4.37479284E-05   1.06985319    
  -10.6400013       4.51727537E-05   1.06022668    
  -10.6000013       4.59542716E-05   1.06484365    
  -10.5600014       4.73417822E-05   1.06673884    
  -10.5200014       4.84798329E-05   1.05370247    
  -10.4800014       4.95061977E-05   1.05300605    
  -10.4400015       5.06462493E-05   1.05607390    
  -10.4000015       5.14768908E-05   1.05162048    
  -10.3600016       5.33879247E-05   1.04366076    
  -10.3200016       5.33601560E-05   1.05101418    
  -10.2800016       5.61661582E-05   1.04789019    
  -10.2400017       5.65710616E-05   1.04712832    
  -10.2000017       5.86403548E-05   1.07150221    
  -10.1600018       5.98954357E-05   1.05572224    
  -10.1200018       6.07698785E-05   1.04379499    
  -10.0800018       6.25175671E-05   1.05175209    
  -10.0400019       6.46915360E-05   1.05847430    
  -10.0000019       6.68935099E-05   1.04945588    
  -9.96000195       6.71016824E-05   1.03841114    
  -9.92000198       7.03640908E-05   1.04810834    
  -9.88000202       7.03084661E-05   1.03211260    
  -9.84000206       7.34751302E-05   1.03003788    
  -9.80000210       7.50397812E-05   1.03380656    
  -9.76000214       7.78401372E-05   1.03883421    
