 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.267381579    
 # Filling Error:   4.09832643E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.19275883E-05   1.10816336    
  -11.9600000       1.21285530E-05   1.10080695    
  -11.9200001       1.29616583E-05   1.09689415    
  -11.8800001       1.32707646E-05   1.10034120    
  -11.8400002       1.40624898E-05   1.10853469    
  -11.8000002       1.45449922E-05   1.09704566    
  -11.7600002       1.50832584E-05   1.10123718    
  -11.7200003       1.57914092E-05   1.08860552    
  -11.6800003       1.61999778E-05   1.08250892    
  -11.6400003       1.73176104E-05   1.10437703    
  -11.6000004       1.76004669E-05   1.09161556    
  -11.5600004       1.80064544E-05   1.10259748    
  -11.5200005       1.93304895E-05   1.08461833    
  -11.4800005       1.93267570E-05   1.07281590    
  -11.4400005       2.02500505E-05   1.08628619    
  -11.4000006       2.10671133E-05   1.09699118    
  -11.3600006       2.20631264E-05   1.08670962    
  -11.3200006       2.32059592E-05   1.07833529    
  -11.2800007       2.37398763E-05   1.08108532    
  -11.2400007       2.48095002E-05   1.07170594    
  -11.2000008       2.45343563E-05   1.09073174    
  -11.1600008       2.52455957E-05   1.11181211    
  -11.1200008       2.71127392E-05   1.07916248    
  -11.0800009       2.73289497E-05   1.07733321    
  -11.0400009       2.90689950E-05   1.07944095    
  -11.0000010       2.98109262E-05   1.07136226    
  -10.9600010       3.00988686E-05   1.06538606    
  -10.9200010       3.04711139E-05   1.06896091    
  -10.8800011       3.17218582E-05   1.07203066    
  -10.8400011       3.30239309E-05   1.06124151    
  -10.8000011       3.33145799E-05   1.07943571    
  -10.7600012       3.39057806E-05   1.07084954    
  -10.7200012       3.44028813E-05   1.06440461    
  -10.6800013       3.53923642E-05   1.07089341    
  -10.6400013       3.62770770E-05   1.07574797    
  -10.6000013       3.71860660E-05   1.06622744    
  -10.5600014       3.84911255E-05   1.05320692    
  -10.5200014       3.90632740E-05   1.06172454    
  -10.4800014       3.95105817E-05   1.04876983    
  -10.4400015       4.04255734E-05   1.05573952    
  -10.4000015       4.15028844E-05   1.05931711    
  -10.3600016       4.17674273E-05   1.04762483    
  -10.3200016       4.51214219E-05   1.06479335    
  -10.2800016       4.40930526E-05   1.05998087    
  -10.2400017       4.50289626E-05   1.07322085    
  -10.2000017       4.64290533E-05   1.06206095    
  -10.1600018       4.79146875E-05   1.05251634    
  -10.1200018       5.00350434E-05   1.05603147    
  -10.0800018       5.02153307E-05   1.05125165    
  -10.0400019       5.12785446E-05   1.05442643    
  -10.0000019       5.43315327E-05   1.03651226    
  -9.96000195       5.37296219E-05   1.05253124    
  -9.92000198       5.60964181E-05   1.03757215    
  -9.88000202       5.80506021E-05   1.04069650    
  -9.84000206       5.83725378E-05   1.04516065    
  -9.80000210       5.96979153E-05   1.03424394    
  -9.76000214       6.08730043E-05   1.04812360    
  -9.72000217       6.31908042E-05   1.05149746    
  -9.68000221       6.63734099E-05   1.05162477    
  -9.64000225       6.67170389E-05   1.03805602    
  -9.60000229       6.75771735E-05   1.04515028    
  -9.56000233       7.15013521E-05   1.03566575    
  -9.52000237       7.14288981E-05   1.03528416    
  -9.48000240       7.49776300E-05   1.03976703    
  -9.44000244       7.47152080E-05   1.03522336    
  -9.40000248       7.91287457E-05   1.02732050    
  -9.36000252       8.10603087E-05   1.02915478    
  -9.32000256       8.22657385E-05   1.03499281    
  -9.28000259       8.41034198E-05   1.02544904    
  -9.24000263       8.63723399E-05   1.02851355    
  -9.20000267       9.04251501E-05   1.03286040    
  -9.16000271       9.40657628E-05   1.03211677    
  -9.12000275       9.54128991E-05   1.03020740    
  -9.08000278       9.83456775E-05   1.02740681    
  -9.04000282       1.01071862E-04   1.02468026    
  -9.00000286       1.04849496E-04   1.02052176    
  -8.96000290       1.06898027E-04   1.02794349    
  -8.92000294       1.14002687E-04   1.02469826    
  -8.88000298       1.17847485E-04   1.02876556    
  -8.84000301       1.19867822E-04   1.01870930    
  -8.80000305       1.23893304E-04   1.01931715    
  -8.76000309       1.30381144E-04   1.02254426    
  -8.72000313       1.37066090E-04   1.02024674    
  -8.68000317       1.38194926E-04   1.02141929    
  -8.64000320       1.46838036E-04   1.01887631    
  -8.60000324       1.52645473E-04   1.01920080    
  -8.56000328       1.59637828E-04   1.01150930    
  -8.52000332       1.65384408E-04   1.01512265    
  -8.48000336       1.72368833E-04   1.01444447    
  -8.44000340       1.78946153E-04   1.01218343    
  -8.40000343       1.87002748E-04   1.01192093    
  -8.36000347       1.95656918E-04   1.01368749    
  -8.32000351       2.04112672E-04   1.01114607    
  -8.28000355       2.12382365E-04   1.01092076    
  -8.24000359       2.23302734E-04   1.00947261    
  -8.20000362       2.29290512E-04   1.00939536    
  -8.16000366       2.37306609E-04   1.01082969    
  -8.12000370       2.51145306E-04   1.00897706    
  -8.08000374       2.60508154E-04   1.00849545    
  -8.04000378       2.71233992E-04   1.00611532    
  -8.00000381       2.83685134E-04   1.00792968    
  -7.96000385       2.97455699E-04   1.00740099    
  -7.92000389       3.08276241E-04   1.00946200    
  -7.88000393       3.19778832E-04   1.00903773    
  -7.84000397       3.44808737E-04   1.00569594    
  -7.80000401       3.57537967E-04   1.00643396    
  -7.76000404       3.72368435E-04   1.00629807    
  -7.72000408       3.92361020E-04   1.00750697    
  -7.68000412       4.04749386E-04   1.00545800    
  -7.64000416       4.28402476E-04   1.00469804    
  -7.60000420       4.51776490E-04   1.00396347    
  -7.56000423       4.72181506E-04   1.00375736    
  -7.52000427       4.92242340E-04   1.00373316    
  -7.48000431       5.26749878E-04   1.00271308    
  -7.44000435       5.54002181E-04   1.00410080    
  -7.40000439       5.84406720E-04   1.00224698    
  -7.36000443       6.15688914E-04   1.00155818    
  -7.32000446       6.40215760E-04   1.00215554    
  -7.28000450       6.81759906E-04   1.00151253    
  -7.24000454       7.25884514E-04   1.00141633    
  -7.20000458       7.69634789E-04   1.00089860    
  -7.16000462       8.09784513E-04   1.00041330    
  -7.12000465       8.67136463E-04  0.999377906    
  -7.08000469       9.19316721E-04  0.999837101    
  -7.04000473       9.48393892E-04  0.999257624    
  -7.00000477       1.02787698E-03  0.998315454    
  -6.96000481       1.10378070E-03  0.996788561    
  -6.92000484       1.19056716E-03  0.995670676    
  -6.88000488       1.27762253E-03  0.993488491    
  -6.84000492       1.37996173E-03  0.987503111    
  -6.80000496       1.59372471E-03  0.958741069    
  -6.76000500       1.77952391E-03  0.945027649    
  -6.72000504       1.83559605E-03  0.946531236    
  -6.68000507       1.92395842E-03  0.948881567    
  -6.64000511       2.03843135E-03  0.953547239    
  -6.60000515       2.12957244E-03  0.953231752    
  -6.56000519       2.25522486E-03  0.956456125    
  -6.52000523       2.29708524E-03  0.958120346    
  -6.48000526       2.33344059E-03  0.957377911    
  -6.44000530       2.37060501E-03  0.958168685    
  -6.40000534       2.44357437E-03  0.960977077    
  -6.36000538       2.44855322E-03  0.959065616    
  -6.32000542       2.55158218E-03  0.961438835    
  -6.28000546       2.61983532E-03  0.961975098    
  -6.24000549       2.70185457E-03  0.961978197    
  -6.20000553       2.74921348E-03  0.963433444    
  -6.16000557       2.84770853E-03  0.962757468    
  -6.12000561       2.90946406E-03  0.963808596    
  -6.08000565       3.03922035E-03  0.963231802    
  -6.04000568       3.12364474E-03  0.963007808    
  -6.00000572       3.28628719E-03  0.954899728    
  -5.96000576       3.52461147E-03  0.940396309    
  -5.92000580       3.76421888E-03  0.926860213    
  -5.88000584       4.01844829E-03  0.920296669    
  -5.84000587       4.24454687E-03  0.912361205    
  -5.80000591       4.52495692E-03  0.903102577    
  -5.76000595       4.84763179E-03  0.895868719    
  -5.72000599       5.25126513E-03  0.883285403    
  -5.68000603       5.78874350E-03  0.854882479    
  -5.64000607       6.05217135E-03  0.839897573    
  -5.60000610       6.10473612E-03  0.835503459    
  -5.56000614       6.12247922E-03  0.836326063    
  -5.52000618       6.20627543E-03  0.829747498    
  -5.48000622       6.22840179E-03  0.828438520    
  -5.44000626       6.38713408E-03  0.827223241    
  -5.40000629       6.32473454E-03  0.825426519    
  -5.36000633       6.46995101E-03  0.824765444    
  -5.32000637       6.43923227E-03  0.820680559    
  -5.28000641       6.43177517E-03  0.818213046    
  -5.24000645       6.51474437E-03  0.816336393    
  -5.20000648       6.59046229E-03  0.814129293    
  -5.16000652       6.56168722E-03  0.815656662    
  -5.12000656       6.72384631E-03  0.811562419    
  -5.08000660       6.68867864E-03  0.810815632    
  -5.04000664       6.85329596E-03  0.808591545    
  -5.00000668       6.83498941E-03  0.807688653    
  -4.96000671       6.91477768E-03  0.806089997    
  -4.92000675       6.84278738E-03  0.803438425    
  -4.88000679       6.93638436E-03  0.801033199    
  -4.84000683       6.82716491E-03  0.807654202    
  -4.80000687       6.65438455E-03  0.817424655    
  -4.76000690       6.49706135E-03  0.819626272    
  -4.72000694       6.44706702E-03  0.822463036    
  -4.68000698       6.32843608E-03  0.825357676    
  -4.64000702       6.26800023E-03  0.825584054    
  -4.60000706       6.21073507E-03  0.828194857    
  -4.56000710       6.18409785E-03  0.829058826    
  -4.52000713       6.11579325E-03  0.828461766    
  -4.48000717       5.95534546E-03  0.827226341    
  -4.44000721       6.01912383E-03  0.828580320    
  -4.40000725       5.98015962E-03  0.827916265    
  -4.36000729       5.92734944E-03  0.828342021    
  -4.32000732       5.80685679E-03  0.825273812    
