 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.343109518    
 # Filling Error:   4.27290052E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       2.98969881E-05   1.09610510    
  -11.9600000       3.07959017E-05   1.10564780    
  -11.9200001       3.18640705E-05   1.07817042    
  -11.8800001       3.25568872E-05   1.08344901    
  -11.8400002       3.39002108E-05   1.08046210    
  -11.8000002       3.41393825E-05   1.09291494    
  -11.7600002       3.62430110E-05   1.06077445    
  -11.7200003       3.74220726E-05   1.07019782    
  -11.6800003       3.93022237E-05   1.07975924    
  -11.6400003       3.98304001E-05   1.07252836    
  -11.6000004       4.06614563E-05   1.09013677    
  -11.5600004       4.28766434E-05   1.08006442    
  -11.5200005       4.47517086E-05   1.08119607    
  -11.4800005       4.58565446E-05   1.05914950    
  -11.4400005       4.81964998E-05   1.08697152    
  -11.4000006       5.04332456E-05   1.07021439    
  -11.3600006       5.12690531E-05   1.05884147    
  -11.3200006       5.45683579E-05   1.06746614    
  -11.2800007       5.60504268E-05   1.05944550    
  -11.2400007       5.86215501E-05   1.06222653    
  -11.2000008       6.09905583E-05   1.06112266    
  -11.1600008       6.28602284E-05   1.06983089    
  -11.1200008       6.59893121E-05   1.06519020    
  -11.0800009       6.82483587E-05   1.06931245    
  -11.0400009       6.95074050E-05   1.06033766    
  -11.0000010       7.14586349E-05   1.04957986    
  -10.9600010       7.55820874E-05   1.05521238    
  -10.9200010       7.91779530E-05   1.05124390    
  -10.8800011       8.00102935E-05   1.06027985    
  -10.8400011       8.30221106E-05   1.06015706    
  -10.8000011       8.58989370E-05   1.04325092    
  -10.7600012       9.05239940E-05   1.04638028    
  -10.7200012       9.23797124E-05   1.05098891    
  -10.6800013       9.68842432E-05   1.05468810    
  -10.6400013       1.00323145E-04   1.04981935    
  -10.6000013       1.03959464E-04   1.04557288    
  -10.5600014       1.08783410E-04   1.03789043    
  -10.5200014       1.11051544E-04   1.03609252    
  -10.4800014       1.15046867E-04   1.04037189    
  -10.4400015       1.20183620E-04   1.04158270    
  -10.4000015       1.22657075E-04   1.03373539    
  -10.3600016       1.27089836E-04   1.03582430    
  -10.3200016       1.31861001E-04   1.02653778    
  -10.2800016       1.36338160E-04   1.03445733    
  -10.2400017       1.39116688E-04   1.03752208    
  -10.2000017       1.46782259E-04   1.03068614    
  -10.1600018       1.51254397E-04   1.03498578    
  -10.1200018       1.56959752E-04   1.02812326    
  -10.0800018       1.59547402E-04   1.03189504    
  -10.0400019       1.69032734E-04   1.02483475    
  -10.0000019       1.76520727E-04   1.03046250    
  -9.96000195       1.81327385E-04   1.02474344    
  -9.92000198       1.85149387E-04   1.02400398    
  -9.88000202       1.86187885E-04   1.02453530    
  -9.84000206       1.95075118E-04   1.02045655    
  -9.80000210       2.03067917E-04   1.02194536    
  -9.76000214       2.10671918E-04   1.02107358    
  -9.72000217       2.17508466E-04   1.02290165    
  -9.68000221       2.24551317E-04   1.02546489    
  -9.64000225       2.31528888E-04   1.01809263    
  -9.60000229       2.39699293E-04   1.01635563    
  -9.56000233       2.47995544E-04   1.02345634    
  -9.52000237       2.56545492E-04   1.01722240    
  -9.48000240       2.66606919E-04   1.01700377    
  -9.44000244       2.79576081E-04   1.01600420    
  -9.40000248       2.86962808E-04   1.01394355    
  -9.36000252       2.92845856E-04   1.01230800    
  -9.32000256       3.07051640E-04   1.01653194    
  -9.28000259       3.15810525E-04   1.01485884    
  -9.24000263       3.30286653E-04   1.01191390    
  -9.20000267       3.42690502E-04   1.01388049    
  -9.16000271       3.53864161E-04   1.01193702    
