 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.274618328    
 # Filling Error:   4.11694357E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.30758826E-05   1.10046768    
  -11.9600000       1.36281606E-05   1.09817827    
  -11.9200001       1.42741019E-05   1.10679913    
  -11.8800001       1.46990660E-05   1.10713935    
  -11.8400002       1.55101425E-05   1.09791338    
  -11.8000002       1.60111522E-05   1.10702980    
  -11.7600002       1.62993456E-05   1.09511209    
  -11.7200003       1.69554569E-05   1.10191929    
  -11.6800003       1.75335390E-05   1.08316076    
  -11.6400003       1.86177895E-05   1.06873477    
  -11.6000004       1.92365424E-05   1.08082950    
  -11.5600004       2.03599120E-05   1.10213542    
  -11.5200005       2.06897439E-05   1.11342955    
  -11.4800005       2.15761265E-05   1.09660602    
  -11.4400005       2.21305654E-05   1.10640514    
  -11.4000006       2.31903723E-05   1.08978665    
  -11.3600006       2.44250186E-05   1.09873188    
  -11.3200006       2.49472414E-05   1.08999991    
  -11.2800007       2.59342305E-05   1.07071352    
  -11.2400007       2.59467215E-05   1.07903504    
  -11.2000008       2.65620456E-05   1.07350636    
  -11.1600008       2.82356359E-05   1.08166826    
  -11.1200008       2.99514886E-05   1.07035899    
  -11.0800009       3.02087174E-05   1.07004690    
  -11.0400009       3.14219396E-05   1.06707036    
  -11.0000010       3.26519912E-05   1.08074081    
  -10.9600010       3.38503269E-05   1.08418250    
  -10.9200010       3.46580637E-05   1.07638013    
  -10.8800011       3.54393924E-05   1.07462573    
  -10.8400011       3.59491387E-05   1.05682957    
  -10.8000011       3.71222741E-05   1.07544339    
  -10.7600012       3.78833793E-05   1.07381046    
  -10.7200012       3.90571076E-05   1.05957019    
  -10.6800013       3.96884461E-05   1.06584620    
  -10.6400013       4.01539983E-05   1.07021534    
  -10.6000013       4.14582319E-05   1.05191708    
  -10.5600014       4.19226417E-05   1.04352224    
  -10.5200014       4.20870565E-05   1.06652069    
  -10.4800014       4.49241415E-05   1.04439521    
  -10.4400015       4.60626434E-05   1.05890489    
  -10.4000015       4.76100686E-05   1.04873180    
  -10.3600016       4.78747461E-05   1.06431806    
  -10.3200016       4.89842096E-05   1.04911578    
  -10.2800016       4.92333020E-05   1.05872154    
  -10.2400017       4.98238587E-05   1.05609798    
  -10.2000017       5.22569135E-05   1.05148101    
  -10.1600018       5.39407665E-05   1.06078911    
  -10.1200018       5.47372365E-05   1.04171360    
  -10.0800018       5.62234527E-05   1.05753183    
  -10.0400019       5.92024771E-05   1.04418170    
  -10.0000019       6.00632811E-05   1.04540002    
  -9.96000195       6.09046874E-05   1.04619777    
  -9.92000198       6.23585438E-05   1.04321837    
  -9.88000202       6.37246485E-05   1.03706861    
  -9.84000206       6.41712613E-05   1.03131402    
  -9.80000210       6.70794980E-05   1.04345393    
  -9.76000214       6.97558498E-05   1.05218685    
  -9.72000217       7.06848296E-05   1.02254963    
  -9.68000221       7.14135822E-05   1.04516864    
  -9.64000225       7.48155508E-05   1.03080523    
  -9.60000229       7.72551066E-05   1.04302442    
  -9.56000233       7.86874443E-05   1.03602529    
  -9.52000237       8.07036704E-05   1.04016900    
  -9.48000240       8.45163740E-05   1.03115666    
  -9.44000244       8.48346972E-05   1.02441251    
  -9.40000248       8.83270695E-05   1.04441953    
  -9.36000252       9.15008713E-05   1.03069627    
  -9.32000256       9.37360091E-05   1.03389919    
  -9.28000259       9.68864042E-05   1.02791941    
  -9.24000263       9.85118750E-05   1.03323615    
  -9.20000267       1.02703125E-04   1.03013551    
  -9.16000271       1.05974686E-04   1.03094268    
  -9.12000275       1.10293513E-04   1.02137113    
  -9.08000278       1.13752576E-04   1.02426755    
  -9.04000282       1.18743883E-04   1.02410960    
  -9.00000286       1.20912366E-04   1.02035403    
  -8.96000290       1.28529224E-04   1.02537358    
  -8.92000294       1.32834903E-04   1.01704264    
  -8.88000298       1.40581353E-04   1.01882577    
  -8.84000301       1.46340084E-04   1.01778567    
  -8.80000305       1.46810184E-04   1.01922500    
  -8.76000309       1.55370421E-04   1.01567829    
  -8.72000313       1.60342403E-04   1.01448679    
  -8.68000317       1.65178251E-04   1.02010953    
  -8.64000320       1.71085252E-04   1.01108408    
  -8.60000324       1.80151328E-04   1.01691186    
  -8.56000328       1.85371580E-04   1.01474762    
  -8.52000332       1.93494023E-04   1.01628602    
  -8.48000336       2.02686701E-04   1.01470721    
  -8.44000340       2.11132807E-04   1.01363301    
  -8.40000343       2.18455796E-04   1.01633584    
  -8.36000347       2.33551968E-04   1.00904095    
  -8.32000351       2.34741674E-04   1.01105976    
  -8.28000355       2.50150566E-04   1.00988495    
  -8.24000359       2.61828012E-04   1.00980055    
  -8.20000362       2.74378923E-04   1.00711262    
  -8.16000366       2.80529202E-04   1.00876725    
  -8.12000370       2.98615108E-04   1.00880694    
  -8.08000374       3.09708295E-04   1.00713074    
  -8.04000378       3.23782268E-04   1.00752103    
  -8.00000381       3.28973983E-04   1.00701094    
  -7.96000385       3.53406853E-04   1.00752127    
  -7.92000389       3.62851599E-04   1.00673461    
  -7.88000393       3.79416539E-04   1.00753915    
  -7.84000397       3.97163327E-04   1.00574970    
  -7.80000401       4.21560544E-04   1.00524139    
  -7.76000404       4.34858928E-04   1.00455797    
  -7.72000408       4.60962940E-04   1.00497413    
  -7.68000412       4.81911207E-04   1.00504971    
  -7.64000416       5.00325521E-04   1.00330973    
  -7.60000420       5.34149876E-04   1.00334787    
  -7.56000423       5.61500259E-04   1.00255013    
  -7.52000427       5.85547707E-04   1.00284934    
  -7.48000431       6.19486207E-04   1.00213397    
  -7.44000435       6.54791540E-04   1.00094748    
  -7.40000439       6.98823482E-04   1.00183618    
  -7.36000443       7.26009137E-04   1.00165689    
  -7.32000446       7.60023249E-04   1.00169981    
  -7.28000450       8.09745863E-04   1.00107634    
  -7.24000454       8.71464901E-04   1.00020313    
  -7.20000458       9.21661558E-04   1.00034451    
  -7.16000462       9.67915636E-04  0.999513626    
  -7.12000465       1.04235427E-03  0.999189794    
  -7.08000469       1.10462378E-03  0.997372508    
  -7.04000473       1.16441399E-03  0.996487498    
  -7.00000477       1.26096956E-03  0.994739711    
  -6.96000481       1.37361046E-03  0.992183805    
  -6.92000484       1.47428631E-03  0.987869143    
  -6.88000488       1.67842826E-03  0.968695641    
  -6.84000492       1.82466686E-03  0.950485945    
  -6.80000496       1.92646717E-03  0.950941086    
  -6.76000500       2.01876438E-03  0.953507066    
  -6.72000504       2.07464723E-03  0.955266833    
  -6.68000507       2.12214049E-03  0.955601096    
  -6.64000511       2.17328919E-03  0.955980957    
  -6.60000515       2.21124012E-03  0.956166506    
  -6.56000519       2.25575594E-03  0.956904233    
  -6.52000523       2.29132990E-03  0.956837416    
  -6.48000526       2.34130980E-03  0.958001852    
  -6.44000530       2.37870007E-03  0.958868623    
  -6.40000534       2.42826808E-03  0.959129572    
  -6.36000538       2.49639107E-03  0.960528672    
  -6.32000542       2.54126824E-03  0.961402953    
  -6.28000546       2.60651624E-03  0.962019682    
  -6.24000549       2.66336580E-03  0.962604761    
  -6.20000553       2.77181272E-03  0.961973250    
  -6.16000557       2.83137988E-03  0.964067400    
  -6.12000561       2.92105437E-03  0.963888466    
  -6.08000565       3.04334541E-03  0.965091825    
  -6.04000568       3.10220127E-03  0.964724362    
  -6.00000572       3.52696888E-03  0.931367576    
  -5.96000576       3.67366662E-03  0.916396856    
  -5.92000580       3.93361133E-03  0.910200655    
  -5.88000584       4.14379546E-03  0.903090417    
  -5.84000587       4.40400699E-03  0.900041342    
  -5.80000591       4.70817741E-03  0.895554125    
  -5.76000595       4.98914858E-03  0.886448443    
  -5.72000599       5.37514687E-03  0.876492143    
  -5.68000603       5.99896163E-03  0.846101761    
  -5.64000607       6.15406968E-03  0.833991110    
  -5.60000610       6.28058426E-03  0.832398355    
  -5.56000614       6.26898324E-03  0.828939855    
  -5.52000618       6.36261329E-03  0.827139139    
  -5.48000622       6.39870623E-03  0.825581193    
  -5.44000626       6.50036475E-03  0.823085308    
  -5.40000629       6.50115870E-03  0.820855916    
  -5.36000633       6.55677356E-03  0.819369376    
  -5.32000637       6.55574352E-03  0.818886101    
  -5.28000641       6.71179220E-03  0.817209482    
  -5.24000645       6.65295031E-03  0.815405667    
  -5.20000648       6.68016309E-03  0.813751519    
  -5.16000652       6.74456265E-03  0.812040329    
  -5.12000656       6.80655893E-03  0.810431540    
  -5.08000660       6.90997113E-03  0.807899833    
  -5.04000664       6.93037454E-03  0.806304097    
  -5.00000668       6.99002668E-03  0.805957019    
  -4.96000671       7.06358999E-03  0.804571986    
  -4.92000675       7.09313201E-03  0.803157091    
  -4.88000679       7.16215838E-03  0.801061213    
  -4.84000683       7.07532745E-03  0.804535806    
  -4.80000687       6.83619594E-03  0.815323889    
  -4.76000690       6.72674738E-03  0.818780482    
  -4.72000694       6.66013872E-03  0.820438504    
  -4.68000698       6.57524448E-03  0.822639704    
  -4.64000702       6.53875479E-03  0.823447645    
  -4.60000706       6.46088971E-03  0.824339151    
  -4.56000710       6.36304263E-03  0.823983967    
  -4.52000713       6.33148337E-03  0.823675692    
  -4.48000717       6.25516800E-03  0.824982643    
  -4.44000721       6.27654837E-03  0.824835598    
  -4.40000725       6.18643407E-03  0.825641930    
  -4.36000729       6.09962735E-03  0.824939966    
  -4.32000732       6.08281652E-03  0.822889686    
  -4.28000736       5.98618714E-03  0.822461903    
  -4.24000740       5.97604783E-03  0.819830954    
  -4.20000744       5.87325869E-03  0.818766296    
  -4.16000748       5.89920580E-03  0.819451153    
  -4.12000751       5.82810678E-03  0.817490876    
  -4.08000755       5.71673224E-03  0.816027939    
  -4.04000759       5.66973817E-03  0.813027143    
  -4.00000763       5.55900717E-03  0.813356876    
  -3.96000767       5.47232665E-03  0.808899522    
  -3.92000771       5.81725081E-03  0.817582369    
  -3.88000774       9.41582862E-03  0.881719172    
  -3.84000778       1.23457983E-02  0.904529333    
  -3.80000782       1.44150853E-02  0.913107872    
  -3.76000786       1.60719454E-02  0.918898165    
  -3.72000790       1.70728900E-02  0.921324492    
  -3.68000793       1.88380703E-02  0.912894607    
  -3.64000797       2.16015931E-02  0.872611463    
  -3.60000801       2.34331097E-02  0.856130540    
  -3.56000805       2.49910429E-02  0.846300662    
  -3.52000809       2.62588654E-02  0.835774779    
  -3.48000813       2.73304153E-02  0.828563809    
  -3.44000816       2.82372292E-02  0.820437193    
  -3.40000820       2.92418860E-02  0.814401031    
  -3.36000824       3.01909670E-02  0.811617315    
  -3.32000828       3.10931280E-02  0.804481149    
  -3.28000832       3.19645591E-02  0.800009668    
  -3.24000835       3.24236602E-02  0.795813024    
  -3.20000839       3.31063122E-02  0.789453983    
  -3.16000843       3.37091833E-02  0.788412631    
  -3.12000847       3.44591178E-02  0.783785820    
  -3.08000851       3.52902822E-02  0.776515901    
  -3.04000854       3.54092121E-02  0.774762213    
  -3.00000858       3.62201557E-02  0.772476017    
  -2.96000862       3.68764102E-02  0.767901242    
  -2.92000866       3.73745710E-02  0.762148619    
  -2.88000870       3.77891697E-02  0.760285258    
  -2.84000874       3.83887067E-02  0.755280793    
  -2.80000877       3.91073897E-02  0.749501228    
  -2.76000881       3.97342220E-02  0.746228337    
  -2.72000885       4.08223048E-02  0.741356909    
  -2.68000889       4.18081768E-02  0.735267639    
  -2.64000893       4.31928635E-02  0.727454662    
  -2.60000896       4.41304259E-02  0.723733604    
  -2.56000900       4.44962680E-02  0.723160446    
  -2.52000904       4.51154597E-02  0.720936954    
  -2.48000908       4.52250652E-02  0.717506826    
  -2.44000912       4.58793454E-02  0.717277229    
  -2.40000916       4.63411435E-02  0.714572787    
  -2.36000919       4.68860008E-02  0.711915314    
  -2.32000923       4.77012992E-02  0.711148083    
  -2.28000927       4.83998023E-02  0.710175097    
  -2.24000931       4.90002409E-02  0.708215177    
  -2.20000935       4.95736971E-02  0.703963637    
  -2.16000938       4.97297868E-02  0.705282629    
  -2.12000942       5.04495986E-02  0.703544617    
  -2.08000946       5.16217574E-02  0.700580835    
  -2.04000950       5.29228486E-02  0.698809624    
  -2.00000954       5.37054278E-02  0.697197914    
  -1.96000957       5.49462736E-02  0.695933282    
  -1.92000961       5.59877679E-02  0.693627238    
  -1.88000965       5.78756854E-02  0.691208482    
  -1.84000969       5.96338734E-02  0.691061676    
  -1.80000973       6.15028329E-02  0.690005958    
  -1.76000977       6.32406175E-02  0.688892961    
  -1.72000980       6.49944171E-02  0.689143240    
  -1.68000984       6.77296072E-02  0.691173613    
  -1.64000988       6.98282719E-02  0.692462683    
  -1.60000992       7.33453184E-02  0.695647538    
  -1.56000996       7.65276104E-02  0.698233068    
  -1.52000999       8.08185712E-02  0.704300463    
  -1.48001003       8.47168937E-02  0.711755157    
  -1.44001007       9.06097740E-02  0.719386101    
  -1.40001011       9.75355208E-02  0.730234504    
  -1.36001015      0.104495034      0.741789043    
  -1.32001019      0.111317031      0.753417909    
  -1.28001022      0.118744679      0.766874492    
  -1.24001026      0.119509786      0.766562223    
  -1.20001030      0.120246321      0.763339698    
  -1.16001034      0.120110892      0.759201646    
  -1.12001038      0.118757613      0.756804287    
  -1.08001041      0.117733471      0.754824817    
  -1.04001045      0.116280004      0.753070891    
  -1.00001049      0.115215212      0.751760662    
 -0.960010469      0.113405734      0.749753296    
 -0.920010448      0.111977190      0.749974549    
 -0.880010426      0.109849617      0.750643969    
 -0.840010405      0.104894005      0.758142233    
 -0.800010383      0.104564108      0.757114291    
 -0.760010362      0.103450276      0.756087720    
 -0.720010340      0.103757985      0.753126085    
 -0.680010319      0.103429705      0.751469135    
 -0.640010297      0.104026616      0.750617623    
 -0.600010276      0.104090631      0.748519540    
 -0.560010254      0.103422806      0.747788608    
 -0.520010233      0.103455029      0.745392025    
 -0.480010241      0.103624344      0.743192196    
 -0.440010250      0.104158863      0.741439819    
 -0.400010258      0.103133224      0.740734935    
 -0.360010266      0.103354074      0.737654924    
 -0.320010275      0.103522032      0.735997498    
 -0.280010283      0.103331544      0.734691858    
 -0.240010291      0.102922633      0.733624816    
 -0.200010300      0.102898560      0.731317341    
 -0.160010308      0.102804601      0.728644133    
 -0.120010309      0.103244595      0.728050053    
  -8.00103098E-02  0.102643311      0.724851489    
