 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.492083848    
 # Filling Error:   4.42816596E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.82817326E-04   1.04565167    
  -11.9600000       1.83537937E-04   1.04277170    
  -11.9200001       1.86124656E-04   1.03868806    
  -11.8800001       1.90516788E-04   1.03947127    
  -11.8400002       1.92276682E-04   1.05522847    
  -11.8000002       1.95802117E-04   1.06526101    
  -11.7600002       1.95564033E-04   1.07017207    
  -11.7200003       1.98602662E-04   1.08351517    
  -11.6800003       2.01420888E-04   1.08690178    
  -11.6400003       2.02438809E-04   1.08674121    
  -11.6000004       2.08945756E-04   1.09345460    
  -11.5600004       2.11402483E-04   1.09912705    
  -11.5200005       2.14791566E-04   1.09895742    
  -11.4800005       2.14827611E-04   1.10106254    
  -11.4400005       2.18357352E-04   1.09778142    
  -11.4000006       2.23913346E-04   1.08705103    
  -11.3600006       2.25093900E-04   1.09048903    
  -11.3200006       2.25332435E-04   1.09169090    
  -11.2800007       2.32139108E-04   1.08458650    
  -11.2400007       2.35925370E-04   1.08131170    
  -11.2000008       2.40719717E-04   1.07540977    
  -11.1600008       2.42072463E-04   1.07082391    
  -11.1200008       2.46124488E-04   1.06989610    
  -11.0800009       2.46737269E-04   1.07052279    
  -11.0400009       2.48995842E-04   1.06385279    
  -11.0000010       2.57974549E-04   1.06454027    
  -10.9600010       2.60446395E-04   1.06500435    
  -10.9200010       2.62236281E-04   1.06286454    
  -10.8800011       2.66559364E-04   1.05982590    
  -10.8400011       2.69213720E-04   1.06381893    
  -10.8000011       2.73341284E-04   1.05445182    
  -10.7600012       2.79539410E-04   1.05260634    
  -10.7200012       2.82888417E-04   1.05277550    
  -10.6800013       2.86563387E-04   1.04752576    
  -10.6400013       2.95038597E-04   1.04828417    
  -10.6000013       2.99744686E-04   1.04437447    
  -10.5600014       2.98311264E-04   1.04690754    
