 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.231184378    
 # Filling Error:   3.95195978E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       6.26566771E-06  0.500000000    
  -11.9600000       6.78125889E-06  0.500000000    
  -11.9200001       7.13893814E-06  0.500000000    
  -11.8800001       7.31626324E-06  0.500000000    
  -11.8400002       7.79822494E-06  0.500000000    
  -11.8000002       8.43314501E-06  0.500000000    
  -11.7600002       8.59915326E-06  0.500000000    
  -11.7200003       8.97607606E-06  0.500000000    
  -11.6800003       9.59342378E-06  0.500000000    
  -11.6400003       9.72507860E-06  0.500000000    
  -11.6000004       1.04388137E-05   1.07074201    
  -11.5600004       1.09786888E-05   1.10967708    
  -11.5200005       1.16073325E-05   1.10142374    
  -11.4800005       1.16682186E-05   1.10772455    
  -11.4400005       1.21496987E-05   1.09268069    
  -11.4000006       1.21590929E-05   1.09453869    
  -11.3600006       1.22511765E-05   1.08562553    
  -11.3200006       1.26756349E-05   1.08516443    
  -11.2800007       1.33082849E-05   1.10600185    
  -11.2400007       1.29248410E-05   1.07855034    
  -11.2000008       1.37474672E-05   1.09174955    
  -11.1600008       1.38936912E-05   1.09485793    
  -11.1200008       1.42576055E-05   1.10264778    
  -11.0800009       1.47073415E-05   1.08582366    
  -11.0400009       1.44192982E-05   1.09234452    
  -11.0000010       1.51019267E-05   1.10067344    
  -10.9600010       1.57316554E-05   1.08913457    
  -10.9200010       1.52505709E-05   1.09393167    
  -10.8800011       1.60130803E-05   1.07602572    
  -10.8400011       1.62298275E-05   1.08664012    
  -10.8000011       1.65127040E-05   1.07502294    
  -10.7600012       1.70987169E-05   1.08147502    
  -10.7200012       1.74268662E-05   1.06883156    
  -10.6800013       1.78724258E-05   1.07879913    
  -10.6400013       1.85761583E-05   1.06734586    
  -10.6000013       1.86994275E-05   1.07745337    
  -10.5600014       1.92679290E-05   1.05780005    
  -10.5200014       2.01710645E-05   1.07302988    
  -10.4800014       1.99697442E-05   1.07885301    
  -10.4400015       2.00001668E-05   1.08366239    
  -10.4000015       2.05998422E-05   1.08636165    
  -10.3600016       2.08946567E-05   1.05051851    
  -10.3200016       2.16086355E-05   1.08004844    
  -10.2800016       2.19097856E-05   1.05061865    
  -10.2400017       2.28832996E-05   1.07161260    
  -10.2000017       2.34755225E-05   1.05717206    
  -10.1600018       2.44102448E-05   1.05623341    
  -10.1200018       2.48154411E-05   1.05700088    
  -10.0800018       2.49061322E-05   1.06421494    
  -10.0400019       2.53422204E-05   1.08178365    
  -10.0000019       2.70320961E-05   1.05131125    
  -9.96000195       2.83988229E-05   1.07531917    
  -9.92000198       2.71210502E-05   1.08092749    
  -9.88000202       2.95706741E-05   1.05215383    
  -9.84000206       2.92676177E-05   1.06625247    
  -9.80000210       2.97638198E-05   1.05724108    
  -9.76000214       3.13771452E-05   1.04763246    
  -9.72000217       3.15278921E-05   1.05538785    
  -9.68000221       3.20854306E-05   1.06121635    
  -9.64000225       3.33316275E-05   1.05477178    
  -9.60000229       3.47403147E-05   1.04208136    
  -9.56000233       3.63070831E-05   1.05489779    
  -9.52000237       3.66923741E-05   1.04612637    
  -9.48000240       3.73848015E-05   1.04517627    
  -9.44000244       3.82798607E-05   1.04623091    
  -9.40000248       4.12333029E-05   1.03092110    
  -9.36000252       4.05656501E-05   1.03807008    
  -9.32000256       4.13555281E-05   1.02845001    
  -9.28000259       4.27907871E-05   1.04455197    
  -9.24000263       4.43410499E-05   1.04020429    
  -9.20000267       4.54153924E-05   1.04443765    
  -9.16000271       4.58861978E-05   1.04102814    
  -9.12000275       4.68282487E-05   1.03582418    
  -9.08000278       4.95326967E-05   1.04516160    
  -9.04000282       5.06512006E-05   1.04371822    
  -9.00000286       5.31786754E-05   1.04051292    
  -8.96000290       5.56884515E-05   1.03065157    
  -8.92000294       5.49507167E-05   1.03953564    
  -8.88000298       5.72185454E-05   1.03174663    
  -8.84000301       5.97441358E-05   1.02867138    
  -8.80000305       6.09752606E-05   1.03442693    
  -8.76000309       6.17694459E-05   1.02824378    
  -8.72000313       6.44686515E-05   1.02379501    
  -8.68000317       6.64237014E-05   1.02649951    
  -8.64000320       6.74868570E-05   1.02908683    
  -8.60000324       6.98422664E-05   1.02772522    
  -8.56000328       7.34464847E-05   1.02029848    
  -8.52000332       7.63942007E-05   1.02750492    
  -8.48000336       8.09103731E-05   1.02506685    
  -8.44000340       8.19354900E-05   1.02568936    
  -8.40000343       8.43701273E-05   1.02523375    
  -8.36000347       8.56112238E-05   1.03032196    
  -8.32000351       8.85894915E-05   1.02382922    
  -8.28000355       9.33887932E-05   1.01690793    
  -8.24000359       9.76315423E-05   1.02074981    
  -8.20000362       1.01373611E-04   1.01342666    
  -8.16000366       1.02586913E-04   1.01905537    
  -8.12000370       1.05745508E-04   1.01460969    
  -8.08000374       1.11552930E-04   1.01818275    
  -8.04000378       1.15172646E-04   1.01175654    
  -8.00000381       1.19594268E-04   1.01381612    
  -7.96000385       1.26132523E-04   1.01782811    
  -7.92000389       1.29331034E-04   1.01188350    
  -7.88000393       1.35365379E-04   1.01448917    
  -7.84000397       1.38597228E-04   1.00878155    
  -7.80000401       1.44395526E-04   1.01213491    
  -7.76000404       1.51580927E-04   1.00834596    
  -7.72000408       1.56816983E-04   1.01202929    
  -7.68000412       1.63761419E-04   1.00715208    
  -7.64000416       1.69616280E-04   1.00633836    
