 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.444817752    
 # Filling Error:   4.37776837E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.11225534E-04   1.06242597    
  -11.9600000       1.15251081E-04   1.06565201    
  -11.9200001       1.19943230E-04   1.06259608    
  -11.8800001       1.22549027E-04   1.06405401    
  -11.8400002       1.28849511E-04   1.06107724    
  -11.8000002       1.31957582E-04   1.05536342    
  -11.7600002       1.35254377E-04   1.05346584    
  -11.7200003       1.38868563E-04   1.05037606    
  -11.6800003       1.45469952E-04   1.05354381    
  -11.6400003       1.50395499E-04   1.04880404    
  -11.6000004       1.53542380E-04   1.04696834    
  -11.5600004       1.58288836E-04   1.04282844    
  -11.5200005       1.66571306E-04   1.03702819    
  -11.4800005       1.69486564E-04   1.03344667    
  -11.4400005       1.77462774E-04   1.04318571    
  -11.4000006       1.81708412E-04   1.03893566    
  -11.3600006       1.88049511E-04   1.04125476    
  -11.3200006       1.90928287E-04   1.04004002    
  -11.2800007       1.98370093E-04   1.04010880    
  -11.2400007       2.08882149E-04   1.03750110    
  -11.2000008       2.15227759E-04   1.04360843    
  -11.1600008       2.22345901E-04   1.03992820    
  -11.1200008       2.30251113E-04   1.03561187    
  -11.0800009       2.42427181E-04   1.02824605    
  -11.0400009       2.47402932E-04   1.02597022    
  -11.0000010       2.54476879E-04   1.02886629    
  -10.9600010       2.62387737E-04   1.02774632    
  -10.9200010       2.70940771E-04   1.02746618    
  -10.8800011       2.77341635E-04   1.02046382    
  -10.8400011       2.85817747E-04   1.02426815    
  -10.8000011       2.88934854E-04   1.02546489    
  -10.7600012       2.86599010E-04   1.02759957    
  -10.7200012       2.94045545E-04   1.02769494    
  -10.6800013       2.99183652E-04   1.02926695    
  -10.6400013       3.03002977E-04   1.03080404    
  -10.6000013       3.09165305E-04   1.03826189    
  -10.5600014       3.12755466E-04   1.04347587    
  -10.5200014       3.17026133E-04   1.04306459    
  -10.4800014       3.21725063E-04   1.04657865    
  -10.4400015       3.26110894E-04   1.04888141    
  -10.4000015       3.30149138E-04   1.05172729    
  -10.3600016       3.37645994E-04   1.05135524    
  -10.3200016       3.40372615E-04   1.05198491    
  -10.2800016       3.47675232E-04   1.04547513    
  -10.2400017       3.48515867E-04   1.04433620    
  -10.2000017       3.58840422E-04   1.04632747    
  -10.1600018       3.63862608E-04   1.03993845    
  -10.1200018       3.67609900E-04   1.04272366    
  -10.0800018       3.71048693E-04   1.04087591    
  -10.0400019       3.82783648E-04   1.03792250    
  -10.0000019       3.84649378E-04   1.03838634    
  -9.96000195       3.94169969E-04   1.03753638    
  -9.92000198       4.02535312E-04   1.03637624    
  -9.88000202       4.02905338E-04   1.03276467    
  -9.84000206       4.13512229E-04   1.03296268    
  -9.80000210       4.16635303E-04   1.03131998    
  -9.76000214       4.27195628E-04   1.02839458    
  -9.72000217       4.30444343E-04   1.02907002    
  -9.68000221       4.38851712E-04   1.02726257    
  -9.64000225       4.45951242E-04   1.02464688    
  -9.60000229       4.56776674E-04   1.02268672    
  -9.56000233       4.63560049E-04   1.02374911    
  -9.52000237       4.70178347E-04   1.02271950    
  -9.48000240       4.84991528E-04   1.02188981    
  -9.44000244       4.80224000E-04   1.02342856    
  -9.40000248       4.94859472E-04   1.01897109    
  -9.36000252       5.00641647E-04   1.01990652    
  -9.32000256       5.06939483E-04   1.01940751    
  -9.28000259       5.18673332E-04   1.01912796    
  -9.24000263       5.26501564E-04   1.01725376    
  -9.20000267       5.47999691E-04   1.01582503    
  -9.16000271       5.50062046E-04   1.01664472    
  -9.12000275       5.51036501E-04   1.01463497    
  -9.08000278       5.71337470E-04   1.01445305    
  -9.04000282       5.74962818E-04   1.01374876    
  -9.00000286       5.90794196E-04   1.01426029    
  -8.96000290       5.98933082E-04   1.01254845    
  -8.92000294       6.06660789E-04   1.01246393    
  -8.88000298       6.15483150E-04   1.01331341    
  -8.84000301       6.40045560E-04   1.01057994    
  -8.80000305       6.43032894E-04   1.01024270    
  -8.76000309       6.57672819E-04   1.01055479    
  -8.72000313       6.73679460E-04   1.01022685    
  -8.68000317       6.84755738E-04   1.00901186    
  -8.64000320       6.97479292E-04   1.00939429    
  -8.60000324       7.09130778E-04   1.00878608    
  -8.56000328       7.15837756E-04   1.00751233    
  -8.52000332       7.37926981E-04   1.00829792    
  -8.48000336       7.47507962E-04   1.00754082    
  -8.44000340       7.58333015E-04   1.00763750    
  -8.40000343       7.85695389E-04   1.00616300    
  -8.36000347       7.84869655E-04   1.00683212    
  -8.32000351       7.97908171E-04   1.00548959    
  -8.28000355       8.17598950E-04   1.00570083    
  -8.24000359       8.32174206E-04   1.00504529    
  -8.20000362       8.60945322E-04   1.00419509    
  -8.16000366       8.70779157E-04   1.00484335    
  -8.12000370       8.77396378E-04   1.00413728    
  -8.08000374       9.01509193E-04   1.00404370    
  -8.04000378       9.08903254E-04   1.00332618    
  -8.00000381       9.46808315E-04   1.00362694    
  -7.96000385       9.61923623E-04   1.00282741    
  -7.92000389       9.71674512E-04   1.00286758    
  -7.88000393       1.00187573E-03   1.00240743    
  -7.84000397       1.01847248E-03   1.00210524    
  -7.80000401       1.04437082E-03   1.00172758    
  -7.76000404       1.05280650E-03   1.00152659    
  -7.72000408       1.07225927E-03   1.00096357    
  -7.68000412       1.10581156E-03   1.00062013    
  -7.64000416       1.13806350E-03   1.00041568    
  -7.60000420       1.16976595E-03  0.999929607    
  -7.56000423       1.19259814E-03  0.999812245    
  -7.52000427       1.22373144E-03  0.999088883    
  -7.48000431       1.24270329E-03  0.998684764    
  -7.44000435       1.26312277E-03  0.998061359    
  -7.40000439       1.30701240E-03  0.997699201    
  -7.36000443       1.33439107E-03  0.996947467    
  -7.32000446       1.35728973E-03  0.996246338    
  -7.28000450       1.39676966E-03  0.995286644    
  -7.24000454       1.46242860E-03  0.994137883    
  -7.20000458       1.48150639E-03  0.993428648    
  -7.16000462       1.51560991E-03  0.991851568    
  -7.12000465       1.53489201E-03  0.990377069    
  -7.08000469       1.61534699E-03  0.988515973    
  -7.04000473       1.66388310E-03  0.986436903    
  -7.00000477       1.69108552E-03  0.983435929    
  -6.96000481       1.72568508E-03  0.980871379    
  -6.92000484       1.79714302E-03  0.975980222    
  -6.88000488       1.90092542E-03  0.968029499    
  -6.84000492       1.95492222E-03  0.952164471    
  -6.80000496       2.01282464E-03  0.952143848    
  -6.76000500       2.05997610E-03  0.951760888    
  -6.72000504       2.08104774E-03  0.952916622    
