 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.436926246    
 # Filling Error:   4.39236360E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       1.04761413E-04   1.06602156    
  -11.9600000       1.06870633E-04   1.05691290    
  -11.9200001       1.09767738E-04   1.05951202    
  -11.8800001       1.14229078E-04   1.04787564    
  -11.8400002       1.17867639E-04   1.06639194    
  -11.8000002       1.20632365E-04   1.05773556    
  -11.7600002       1.25660081E-04   1.05108273    
  -11.7200003       1.28361818E-04   1.05421019    
  -11.6800003       1.32793648E-04   1.05239499    
  -11.6400003       1.35833950E-04   1.05894291    
  -11.6000004       1.41296725E-04   1.05929923    
  -11.5600004       1.45757818E-04   1.05220938    
  -11.5200005       1.50859109E-04   1.03565323    
  -11.4800005       1.57772796E-04   1.05129087    
  -11.4400005       1.59786883E-04   1.05631602    
  -11.4000006       1.66007827E-04   1.04750609    
  -11.3600006       1.74289715E-04   1.03663254    
  -11.3200006       1.77943104E-04   1.03624928    
  -11.2800007       1.85497236E-04   1.03778708    
  -11.2400007       1.92066465E-04   1.03827381    
  -11.2000008       1.95165747E-04   1.04238141    
  -11.1600008       2.03084215E-04   1.03146982    
  -11.1200008       2.08886660E-04   1.03511178    
  -11.0800009       2.14114960E-04   1.03457963    
  -11.0400009       2.22854287E-04   1.03129375    
  -11.0000010       2.29874859E-04   1.03048623    
  -10.9600010       2.39328787E-04   1.03173637    
  -10.9200010       2.47238524E-04   1.03271151    
  -10.8800011       2.57097476E-04   1.02853072    
  -10.8400011       2.65604031E-04   1.03312743    
  -10.8000011       2.72933627E-04   1.02411509    
  -10.7600012       2.82659981E-04   1.02099621    
  -10.7200012       2.95275386E-04   1.02821863    
  -10.6800013       2.98620347E-04   1.02457428    
  -10.6400013       3.04380810E-04   1.02222061    
  -10.6000013       3.10930453E-04   1.02590907    
  -10.5600014       3.13917437E-04   1.02380908    
  -10.5200014       3.17942176E-04   1.02103496    
  -10.4800014       3.24598426E-04   1.02694762    
  -10.4400015       3.30255425E-04   1.03220630    
  -10.4000015       3.34359938E-04   1.02747130    
  -10.3600016       3.37497419E-04   1.03399897    
  -10.3200016       3.39992170E-04   1.04030395    
  -10.2800016       3.48884525E-04   1.03889334    
  -10.2400017       3.50985763E-04   1.04376793    
  -10.2000017       3.61614482E-04   1.04672313    
  -10.1600018       3.68340785E-04   1.04537237    
  -10.1200018       3.73195537E-04   1.04343593    
  -10.0800018       3.76637559E-04   1.04417098    
  -10.0400019       3.84913496E-04   1.04034543    
  -10.0000019       3.91019305E-04   1.03578186    
  -9.96000195       3.90419358E-04   1.03807020    
  -9.92000198       4.04759106E-04   1.03535128    
  -9.88000202       4.06253908E-04   1.03222287    
  -9.84000206       4.15858871E-04   1.03378487    
  -9.80000210       4.20779514E-04   1.03364146    
  -9.76000214       4.26633109E-04   1.03365815    
  -9.72000217       4.36999486E-04   1.03100669    
  -9.68000221       4.43929544E-04   1.03201103    
  -9.64000225       4.50022228E-04   1.02746367    
  -9.60000229       4.53604298E-04   1.02517354    
  -9.56000233       4.66673053E-04   1.02709699    
  -9.52000237       4.70160332E-04   1.02312481    
  -9.48000240       4.81715513E-04   1.02231896    
  -9.44000244       4.84015618E-04   1.02087212    
  -9.40000248       4.95744462E-04   1.02227998    
  -9.36000252       5.13381267E-04   1.02118814    
  -9.32000256       5.12118160E-04   1.02149761    
  -9.28000259       5.19954890E-04   1.02149546    
  -9.24000263       5.38619119E-04   1.01716828    
  -9.20000267       5.34769555E-04   1.01937497    
  -9.16000271       5.46279596E-04   1.01672375    
  -9.12000275       5.53504040E-04   1.01738942    
  -9.08000278       5.72430086E-04   1.01536250    
  -9.04000282       5.83318935E-04   1.01326680    
  -9.00000286       5.91495598E-04   1.01332283    
  -8.96000290       6.01001724E-04   1.01204467    
  -8.92000294       6.14447286E-04   1.01284254    
  -8.88000298       6.33624732E-04   1.01148403    
  -8.84000301       6.39302132E-04   1.01203704    
  -8.80000305       6.50121772E-04   1.01185668    
  -8.76000309       6.60406076E-04   1.01124620    
  -8.72000313       6.70145208E-04   1.01097834    
  -8.68000317       6.82419282E-04   1.01064169    
  -8.64000320       6.88576722E-04   1.01059282    
  -8.60000324       7.07391417E-04   1.00974035    
  -8.56000328       7.20475393E-04   1.00822306    
  -8.52000332       7.29358639E-04   1.00853574    
  -8.48000336       7.58423528E-04   1.00753927    
  -8.44000340       7.56184687E-04   1.00684988    
  -8.40000343       7.78031244E-04   1.00655353    
  -8.36000347       7.86955410E-04   1.00659156    
  -8.32000351       7.98109977E-04   1.00637555    
  -8.28000355       8.21391412E-04   1.00582862    
  -8.24000359       8.33721075E-04   1.00601935    
  -8.20000362       8.51123827E-04   1.00524008    
  -8.16000366       8.69150623E-04   1.00519538    
  -8.12000370       8.89691757E-04   1.00481009    
  -8.08000374       9.06896312E-04   1.00406706    
  -8.04000378       9.29297530E-04   1.00378072    
  -8.00000381       9.22897016E-04   1.00390196    
  -7.96000385       9.57476674E-04   1.00331068    
  -7.92000389       9.81161138E-04   1.00289047    
  -7.88000393       9.86136147E-04   1.00271201    
  -7.84000397       1.00616831E-03   1.00219750    
  -7.80000401       1.04326755E-03   1.00202644    
  -7.76000404       1.05863728E-03   1.00210607    
  -7.72000408       1.08791690E-03   1.00143790    
  -7.68000412       1.10947678E-03   1.00094283    
  -7.64000416       1.13578979E-03   1.00069630    
  -7.60000420       1.15842652E-03   1.00031209    
  -7.56000423       1.18708704E-03  0.999812603    
  -7.52000427       1.20929175E-03  0.999390006    
  -7.48000431       1.24995294E-03  0.998812795    
  -7.44000435       1.27254077E-03  0.998195231    
  -7.40000439       1.31718896E-03  0.997810960    
  -7.36000443       1.34267320E-03  0.997246981    
  -7.32000446       1.37402106E-03  0.996384799    
  -7.28000450       1.39187765E-03  0.995575666    
  -7.24000454       1.43833901E-03  0.994991839    
  -7.20000458       1.47926214E-03  0.993788958    
  -7.16000462       1.52371894E-03  0.992656708    
  -7.12000465       1.54732668E-03  0.990909636    
  -7.08000469       1.60968665E-03  0.988908291    
  -7.04000473       1.64739601E-03  0.986651838    
  -7.00000477       1.71776081E-03  0.984306633    
  -6.96000481       1.74627209E-03  0.980773151    
  -6.92000484       1.81328633E-03  0.976270616    
  -6.88000488       1.87707902E-03  0.968038142    
  -6.84000492       2.00381805E-03  0.953749061    
  -6.80000496       2.01021717E-03  0.951926112    
  -6.76000500       2.05973210E-03  0.954525769    
  -6.72000504       2.10017944E-03  0.953343034    
  -6.68000507       2.13122414E-03  0.953808665    
  -6.64000511       2.13690335E-03  0.952911913    
  -6.60000515       2.21487274E-03  0.954478323    
  -6.56000519       2.24513188E-03  0.955854058    
  -6.52000523       2.27556285E-03  0.956651688    
  -6.48000526       2.32997979E-03  0.956241667    
  -6.44000530       2.39375257E-03  0.958257735    
  -6.40000534       2.43735849E-03  0.958985329    
  -6.36000538       2.49450235E-03  0.958554864    
  -6.32000542       2.55675032E-03  0.959348083    
  -6.28000546       2.61439686E-03  0.960525632    
  -6.24000549       2.70267855E-03  0.960610509    
  -6.20000553       2.75689387E-03  0.961213589    
  -6.16000557       2.81621725E-03  0.961741149    
  -6.12000561       2.95045390E-03  0.961017311    
