 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.210007682    
 # Filling Error:   3.82235018E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       3.53866380E-06  0.500000000    
  -11.9600000       4.03815648E-06  0.500000000    
  -11.9200001       4.40701797E-06  0.500000000    
  -11.8800001       4.57255055E-06  0.500000000    
  -11.8400002       4.85355213E-06  0.500000000    
  -11.8000002       5.18946081E-06  0.500000000    
  -11.7600002       5.39318444E-06  0.500000000    
  -11.7200003       5.35176787E-06  0.500000000    
  -11.6800003       5.51637913E-06  0.500000000    
  -11.6400003       5.66227982E-06  0.500000000    
  -11.6000004       5.67950701E-06  0.500000000    
  -11.5600004       5.97412827E-06  0.500000000    
  -11.5200005       5.95321808E-06  0.500000000    
  -11.4800005       6.11512769E-06  0.500000000    
  -11.4400005       6.26636256E-06  0.500000000    
  -11.4000006       6.14179999E-06  0.500000000    
  -11.3600006       6.19383809E-06  0.500000000    
  -11.3200006       6.56379234E-06  0.500000000    
  -11.2800007       6.78387278E-06  0.500000000    
  -11.2400007       6.89536273E-06  0.500000000    
  -11.2000008       7.02053603E-06  0.500000000    
  -11.1600008       7.20245907E-06  0.500000000    
  -11.1200008       7.72311978E-06  0.500000000    
  -11.0800009       7.52805681E-06  0.500000000    
  -11.0400009       7.39219831E-06  0.500000000    
  -11.0000010       7.88724083E-06  0.500000000    
  -10.9600010       8.16475222E-06  0.500000000    
  -10.9200010       8.42231020E-06  0.500000000    
  -10.8800011       8.46303283E-06  0.500000000    
  -10.8400011       8.40754910E-06  0.500000000    
  -10.8000011       8.69934956E-06  0.500000000    
  -10.7600012       8.88526756E-06  0.500000000    
  -10.7200012       9.49282730E-06  0.500000000    
  -10.6800013       9.33582942E-06  0.500000000    
  -10.6400013       9.52320806E-06  0.500000000    
  -10.6000013       1.02526192E-05   1.09973419    
  -10.5600014       1.00118714E-05   1.07828212    
  -10.5200014       1.04628516E-05   1.08142304    
  -10.4800014       1.09040757E-05   1.09475446    
  -10.4400015       1.06896614E-05   1.09173787    
  -10.4000015       1.12833122E-05   1.07644618    
  -10.3600016       1.14600225E-05   1.09170020    
  -10.3200016       1.17841037E-05   1.08097458    
  -10.2800016       1.18824983E-05   1.07483315    
  -10.2400017       1.26308187E-05   1.08582926    
  -10.2000017       1.25203414E-05   1.05888736    
  -10.1600018       1.29570071E-05   1.07461309    
  -10.1200018       1.31297047E-05   1.07298756    
  -10.0800018       1.35123855E-05   1.09390306    
  -10.0400019       1.43128636E-05   1.06510937    
  -10.0000019       1.46257225E-05   1.06913424    
  -9.96000195       1.48128966E-05   1.06041777    
  -9.92000198       1.51042259E-05   1.05468941    
  -9.88000202       1.56429887E-05   1.07277179    
  -9.84000206       1.56816041E-05   1.06234968    
  -9.80000210       1.62360539E-05   1.07606411    
  -9.76000214       1.72260061E-05   1.05417573    
  -9.72000217       1.81775849E-05   1.06863022    
  -9.68000221       1.78879836E-05   1.08086288    
  -9.64000225       1.87130772E-05   1.07374287    
  -9.60000229       1.88304766E-05   1.06407082    
  -9.56000233       1.98738289E-05   1.06226969    
  -9.52000237       1.95577486E-05   1.06524062    
  -9.48000240       2.13307230E-05   1.04968297    
  -9.44000244       2.00673185E-05   1.05710232    
  -9.40000248       2.14140782E-05   1.04970503    
  -9.36000252       2.23556945E-05   1.05521297    
  -9.32000256       2.28923436E-05   1.05852807    
  -9.28000259       2.33359242E-05   1.06279016    
  -9.24000263       2.41667076E-05   1.05558515    
