 # 2site DOS and GIPR created by main.f90 with subroutines in routines.f90
 #
# parameters: U =  4.00  t = -1.00  W = 12.00
# nbins = 600     ensemble size =    10000000
 #
 # Filling:  0.358640164    
 # Filling Error:   4.31641191E-03
 #
 #  Frequency           DOS            GIPR
  -12.0000000       3.53789910E-05   1.08535099    
  -11.9600000       3.69292538E-05   1.09436512    
  -11.9200001       3.93218033E-05   1.07479167    
  -11.8800001       4.03783706E-05   1.08235896    
  -11.8400002       4.13517664E-05   1.09710968    
  -11.8000002       4.39280957E-05   1.07087779    
  -11.7600002       4.53772082E-05   1.07843983    
  -11.7200003       4.81412098E-05   1.08949339    
  -11.6800003       4.88171900E-05   1.07530594    
  -11.6400003       5.08805060E-05   1.07763445    
  -11.6000004       5.22237497E-05   1.07779515    
  -11.5600004       5.46655319E-05   1.08825564    
  -11.5200005       5.68580472E-05   1.06986535    
  -11.4800005       5.90551936E-05   1.07779551    
  -11.4400005       5.99996165E-05   1.08907020    
  -11.4000006       6.31913717E-05   1.05524957    
  -11.3600006       6.55264957E-05   1.06906605    
  -11.3200006       6.86081767E-05   1.06476629    
  -11.2800007       7.02925317E-05   1.05691493    
  -11.2400007       7.27926235E-05   1.04816544    
  -11.2000008       7.57335656E-05   1.06121373    
  -11.1600008       7.80600967E-05   1.06057882    
  -11.1200008       8.19275301E-05   1.04989278    
  -11.0800009       8.38149208E-05   1.05837202    
  -11.0400009       8.66184782E-05   1.05331767    
  -11.0000010       8.97087448E-05   1.05095410    
  -10.9600010       9.15647252E-05   1.05515099    
  -10.9200010       9.46444634E-05   1.05452883    
  -10.8800011       9.92332643E-05   1.05090690    
  -10.8400011       1.02772268E-04   1.04377973    
  -10.8000011       1.07070882E-04   1.04355991    
  -10.7600012       1.09097782E-04   1.04119623    
  -10.7200012       1.15299874E-04   1.04509103    
  -10.6800013       1.16578158E-04   1.04042172    
  -10.6400013       1.21643054E-04   1.03702784    
  -10.6000013       1.27044230E-04   1.03345549    
  -10.5600014       1.30147135E-04   1.03686011    
  -10.5200014       1.36884395E-04   1.03816628    
  -10.4800014       1.39652839E-04   1.03746879    
  -10.4400015       1.45169732E-04   1.03730679    
  -10.4000015       1.52074368E-04   1.03017783    
  -10.3600016       1.57827599E-04   1.03328550    
  -10.3200016       1.60769880E-04   1.03336406    
  -10.2800016       1.66138896E-04   1.03770602    
  -10.2400017       1.71835753E-04   1.03001654    
