 # created by main.f90 with subroutines in routines.f90
 #
 # parameters: U=  8.00   t= -1.00   W= 12.00
 # nbins= 240  ensemble size=2600           
 #
 # Filling:  0.498691171    
 # Filling Error:   5.94266830E-03
 #
 #  Frequency           DOS             GIPR
  -12.0000000       2.91884574E-03   1.80425858    
  -11.8999996       2.83551426E-03   1.81658316    
  -11.7999983       2.99263815E-03   1.64184868    
  -11.6999979       3.01626232E-03   1.60261774    
  -11.5999985       3.40324151E-03   1.54015028    
  -11.4999981       3.52657354E-03   1.46619177    
  -11.3999987       3.74114397E-03   1.40157521    
  -11.2999983       3.41807376E-03   1.44050729    
  -11.1999979       4.42706328E-03   1.24629581    
  -11.0999966       4.78689373E-03   1.15146911    
  -10.9999971       4.34602099E-03   1.15785968    
  -10.8999968       4.58898861E-03   1.12910306    
  -10.7999954       4.91489191E-03   1.09463370    
  -10.6999950       5.25289727E-03   1.02663016    
  -10.5999956       5.69360936E-03   1.02978194    
  -10.4999924       5.73205156E-03  0.986484587    
  -10.3999929       6.75509963E-03  0.943819582    
  -10.2999926       7.98399001E-03  0.916936219    
  -10.1999922       7.49841379E-03  0.907337546    
  -10.0999918       7.93656614E-03  0.906120598    
  -9.99999142       8.38168617E-03  0.892720759    
  -9.89999294       8.95456411E-03  0.877013147    
  -9.79999065       9.18806251E-03  0.859961867    
  -9.69999123       1.07463254E-02  0.872043669    
  -9.59999084       1.14556840E-02  0.839378357    
  -9.49999046       1.13154855E-02  0.839308500    
  -9.39999008       1.23473508E-02  0.846871257    
  -9.29998970       1.24286050E-02  0.826370597    
  -9.19998932       1.41789000E-02  0.828767478    
  -9.09998989       1.36879571E-02  0.824265301    
  -8.99998760       1.52863618E-02  0.816568255    
  -8.89998817       1.43493740E-02  0.794687033    
  -8.79998875       1.54927382E-02  0.816637814    
  -8.69998837       1.64137203E-02  0.798026502    
  -8.59998703       1.48405014E-02  0.791403890    
  -8.49998665       1.81787908E-02  0.796767592    
  -8.39998627       1.66264512E-02  0.781199038    
